Data;Ordem de Venda;Cliente ID;Produto SKU;Qtde;Vencimento;Pagamento;Previsão de Entrega;Entrega Efetiva
2014-01-07 00:00:00;SO488597;C0005;VS003;560;2014-03-04 00:00:00;2014-03-03 00:00:00;2014-01-09 00:00:00;2014-01-08 00:00:00
2014-01-07 00:00:00;SO488597;C0005;CS002;562;2014-03-04 00:00:00;2014-03-10 00:00:00;2014-01-09 00:00:00;2014-01-15 00:00:00
2014-01-07 00:00:00;SO488597;C0005;AS005;831;2014-03-04 00:00:00;2014-03-11 00:00:00;2014-01-09 00:00:00;2014-01-16 00:00:00
2014-01-07 00:00:00;SO328801;C0007;AL001;895;2014-03-11 00:00:00;2014-03-05 00:00:00;2014-01-10 00:00:00;2014-01-04 00:00:00
2014-01-08 00:00:00;SO796344;C0011;CT002;402;2014-02-12 00:00:00;2014-02-12 00:00:00;2014-01-11 00:00:00;2014-01-11 00:00:00
2014-01-08 00:00:00;SO388148;C0028;AL001;360;2014-01-22 00:00:00;2014-01-16 00:00:00;2014-01-16 00:00:00;2014-01-10 00:00:00
2014-01-08 00:00:00;SO796344;C0011;AS005;676;2014-02-12 00:00:00;2014-02-12 00:00:00;2014-01-11 00:00:00;2014-01-11 00:00:00
2014-01-08 00:00:00;SO796344;C0011;CT003;317;2014-02-12 00:00:00;2014-02-19 00:00:00;2014-01-11 00:00:00;2014-01-18 00:00:00
2014-01-08 00:00:00;SO388148;C0028;VS003;400;2014-01-22 00:00:00;2014-01-18 00:00:00;2014-01-16 00:00:00;2014-01-12 00:00:00
2014-01-08 00:00:00;SO388148;C0028;AT001;829;2014-01-22 00:00:00;2014-01-25 00:00:00;2014-01-16 00:00:00;2014-01-19 00:00:00
2014-01-08 00:00:00;SO388148;C0028;CT002;487;2014-01-22 00:00:00;2014-02-01 00:00:00;2014-01-16 00:00:00;2014-01-26 00:00:00
2014-01-08 00:00:00;SO388148;C0028;AS005;267;2014-01-22 00:00:00;2014-01-12 00:00:00;2014-01-16 00:00:00;2014-01-06 00:00:00
2014-01-08 00:00:00;SO388148;C0028;AS002;889;2014-01-22 00:00:00;2014-01-20 00:00:00;2014-01-16 00:00:00;2014-01-14 00:00:00
2014-01-08 00:00:00;SO388148;C0028;CS002;593;2014-01-22 00:00:00;2014-01-13 00:00:00;2014-01-16 00:00:00;2014-01-07 00:00:00
2014-01-08 00:00:00;SO388148;C0028;AT002;824;2014-01-22 00:00:00;2014-01-22 00:00:00;2014-01-16 00:00:00;2014-01-16 00:00:00
2014-01-08 00:00:00;SO796344;C0011;AS003;974;2014-02-12 00:00:00;2014-02-13 00:00:00;2014-01-11 00:00:00;2014-01-12 00:00:00
2014-01-08 00:00:00;SO796344;C0011;AT002;824;2014-02-12 00:00:00;2014-02-09 00:00:00;2014-01-11 00:00:00;2014-01-08 00:00:00
2014-01-08 00:00:00;SO388148;C0028;CT003;568;2014-01-22 00:00:00;2014-01-23 00:00:00;2014-01-16 00:00:00;2014-01-17 00:00:00
2014-01-08 00:00:00;SO796344;C0011;AL002;408;2014-02-12 00:00:00;2014-02-22 00:00:00;2014-01-11 00:00:00;2014-01-21 00:00:00
2014-01-08 00:00:00;SO388148;C0028;CS003;470;2014-01-22 00:00:00;2014-01-30 00:00:00;2014-01-16 00:00:00;2014-01-24 00:00:00
2014-01-08 00:00:00;SO796344;C0011;AL001;893;2014-02-12 00:00:00;2014-02-17 00:00:00;2014-01-11 00:00:00;2014-01-16 00:00:00
2014-01-08 00:00:00;SO796344;C0011;VS002;325;2014-02-12 00:00:00;2014-02-14 00:00:00;2014-01-11 00:00:00;2014-01-13 00:00:00
2014-01-09 00:00:00;SO910548;C0011;AL001;346;2014-02-13 00:00:00;2014-02-18 00:00:00;2014-01-12 00:00:00;2014-01-17 00:00:00
2014-01-09 00:00:00;SO506603;C0020;AS002;925;2014-03-06 00:00:00;2014-02-24 00:00:00;2014-01-13 00:00:00;2014-01-03 00:00:00
2014-01-09 00:00:00;SO506603;C0020;AS001;688;2014-03-06 00:00:00;2014-02-25 00:00:00;2014-01-13 00:00:00;2014-01-04 00:00:00
2014-01-09 00:00:00;SO910548;C0011;VS003;818;2014-02-13 00:00:00;2014-02-10 00:00:00;2014-01-12 00:00:00;2014-01-09 00:00:00
2014-01-09 00:00:00;SO910548;C0011;CS002;280;2014-02-13 00:00:00;2014-02-11 00:00:00;2014-01-12 00:00:00;2014-01-10 00:00:00
2014-01-09 00:00:00;SO506603;C0020;CS002;623;2014-03-06 00:00:00;2014-02-27 00:00:00;2014-01-13 00:00:00;2014-01-06 00:00:00
2014-01-09 00:00:00;SO910548;C0011;VS002;457;2014-02-13 00:00:00;2014-02-12 00:00:00;2014-01-12 00:00:00;2014-01-11 00:00:00
2014-01-09 00:00:00;SO910548;C0011;AS004;981;2014-02-13 00:00:00;2014-02-16 00:00:00;2014-01-12 00:00:00;2014-01-15 00:00:00
2014-01-09 00:00:00;SO506603;C0020;CL001;642;2014-03-06 00:00:00;2014-03-01 00:00:00;2014-01-13 00:00:00;2014-01-08 00:00:00
2014-01-09 00:00:00;SO910548;C0011;CT003;487;2014-02-13 00:00:00;2014-02-12 00:00:00;2014-01-12 00:00:00;2014-01-11 00:00:00
2014-01-09 00:00:00;SO910548;C0011;AT002;825;2014-02-13 00:00:00;2014-02-17 00:00:00;2014-01-12 00:00:00;2014-01-16 00:00:00
2014-01-09 00:00:00;SO506603;C0020;CL002;568;2014-03-06 00:00:00;2014-03-01 00:00:00;2014-01-13 00:00:00;2014-01-08 00:00:00
2014-01-09 00:00:00;SO506603;C0020;AL002;327;2014-03-06 00:00:00;2014-02-27 00:00:00;2014-01-13 00:00:00;2014-01-06 00:00:00
2014-01-09 00:00:00;SO506603;C0020;VS002;550;2014-03-06 00:00:00;2014-03-16 00:00:00;2014-01-13 00:00:00;2014-01-23 00:00:00
2014-01-09 00:00:00;SO910548;C0011;CS003;625;2014-02-13 00:00:00;2014-02-08 00:00:00;2014-01-12 00:00:00;2014-01-07 00:00:00
2014-01-09 00:00:00;SO910548;C0011;AS003;419;2014-02-13 00:00:00;2014-02-08 00:00:00;2014-01-12 00:00:00;2014-01-07 00:00:00
2014-01-09 00:00:00;SO910548;C0011;AT001;826;2014-02-13 00:00:00;2014-02-10 00:00:00;2014-01-12 00:00:00;2014-01-09 00:00:00
2014-01-09 00:00:00;SO910548;C0011;AL002;1064;2014-02-13 00:00:00;2014-02-19 00:00:00;2014-01-12 00:00:00;2014-01-18 00:00:00
2014-01-10 00:00:00;SO511052;C0010;AL001;848;2014-02-21 00:00:00;2014-02-22 00:00:00;2014-01-13 00:00:00;2014-01-14 00:00:00
2014-01-10 00:00:00;SO513544;C0008;CT003;736;2014-03-07 00:00:00;2014-02-28 00:00:00;2014-01-13 00:00:00;2014-01-06 00:00:00
2014-01-10 00:00:00;SO892396;C0003;AS001;825;2014-02-21 00:00:00;2014-02-12 00:00:00;2014-01-12 00:00:00;2014-01-03 00:00:00
2014-01-10 00:00:00;SO511052;C0010;CL001;905;2014-02-21 00:00:00;2014-03-02 00:00:00;2014-01-13 00:00:00;2014-01-22 00:00:00
2014-01-10 00:00:00;SO513544;C0008;AS004;675;2014-03-07 00:00:00;2014-03-09 00:00:00;2014-01-13 00:00:00;2014-01-15 00:00:00
2014-01-10 00:00:00;SO892396;C0003;AS005;926;2014-02-21 00:00:00;2014-03-01 00:00:00;2014-01-12 00:00:00;2014-01-20 00:00:00
2014-01-10 00:00:00;SO892396;C0003;AL002;412;2014-02-21 00:00:00;2014-02-17 00:00:00;2014-01-12 00:00:00;2014-01-08 00:00:00
2014-01-10 00:00:00;SO511052;C0010;CT003;317;2014-02-21 00:00:00;2014-03-01 00:00:00;2014-01-13 00:00:00;2014-01-21 00:00:00
2014-01-10 00:00:00;SO511052;C0010;CS002;463;2014-02-21 00:00:00;2014-03-02 00:00:00;2014-01-13 00:00:00;2014-01-22 00:00:00
2014-01-10 00:00:00;SO511052;C0010;VS002;925;2014-02-21 00:00:00;2014-02-19 00:00:00;2014-01-13 00:00:00;2014-01-11 00:00:00
2014-01-10 00:00:00;SO892396;C0003;AS003;752;2014-02-21 00:00:00;2014-02-12 00:00:00;2014-01-12 00:00:00;2014-01-03 00:00:00
2014-01-10 00:00:00;SO892396;C0003;AS002;447;2014-02-21 00:00:00;2014-02-11 00:00:00;2014-01-12 00:00:00;2014-01-02 00:00:00
2014-01-10 00:00:00;SO892396;C0003;VS003;820;2014-02-21 00:00:00;2014-02-13 00:00:00;2014-01-12 00:00:00;2014-01-04 00:00:00
2014-01-10 00:00:00;SO511052;C0010;AT002;517;2014-02-21 00:00:00;2014-03-02 00:00:00;2014-01-13 00:00:00;2014-01-22 00:00:00
2014-01-10 00:00:00;SO513544;C0008;AS003;408;2014-03-07 00:00:00;2014-03-06 00:00:00;2014-01-13 00:00:00;2014-01-12 00:00:00
2014-01-10 00:00:00;SO511052;C0010;AL002;872;2014-02-21 00:00:00;2014-02-20 00:00:00;2014-01-13 00:00:00;2014-01-12 00:00:00
2014-01-13 00:00:00;SO105567;C0011;CS003;319;2014-02-17 00:00:00;2014-02-08 00:00:00;2014-01-16 00:00:00;2014-01-07 00:00:00
2014-01-13 00:00:00;SO704457;C0021;AS005;447;2014-01-27 00:00:00;2014-02-01 00:00:00;2014-01-17 00:00:00;2014-01-22 00:00:00
2014-01-13 00:00:00;SO410408;C0014;CT002;487;2014-02-17 00:00:00;2014-02-20 00:00:00;2014-01-17 00:00:00;2014-01-20 00:00:00
2014-01-13 00:00:00;SO105567;C0011;AS003;661;2014-02-17 00:00:00;2014-02-25 00:00:00;2014-01-16 00:00:00;2014-01-24 00:00:00
2014-01-13 00:00:00;SO105567;C0011;AS001;653;2014-02-17 00:00:00;2014-02-20 00:00:00;2014-01-16 00:00:00;2014-01-19 00:00:00
2014-01-13 00:00:00;SO105567;C0011;AL001;427;2014-02-17 00:00:00;2014-02-15 00:00:00;2014-01-16 00:00:00;2014-01-14 00:00:00
2014-01-13 00:00:00;SO410408;C0014;CT003;894;2014-02-17 00:00:00;2014-02-14 00:00:00;2014-01-17 00:00:00;2014-01-14 00:00:00
2014-01-13 00:00:00;SO105567;C0011;CL001;259;2014-02-17 00:00:00;2014-02-10 00:00:00;2014-01-16 00:00:00;2014-01-09 00:00:00
2014-01-13 00:00:00;SO105567;C0011;CT002;584;2014-02-17 00:00:00;2014-02-08 00:00:00;2014-01-16 00:00:00;2014-01-07 00:00:00
2014-01-13 00:00:00;SO704457;C0021;AS002;736;2014-01-27 00:00:00;2014-01-27 00:00:00;2014-01-17 00:00:00;2014-01-17 00:00:00
2014-01-13 00:00:00;SO410408;C0014;AS001;734;2014-02-17 00:00:00;2014-02-09 00:00:00;2014-01-17 00:00:00;2014-01-09 00:00:00
2014-01-13 00:00:00;SO410408;C0014;AT002;931;2014-02-17 00:00:00;2014-02-26 00:00:00;2014-01-17 00:00:00;2014-01-26 00:00:00
2014-01-14 00:00:00;SO111713;C0008;CT002;675;2014-03-11 00:00:00;2014-03-10 00:00:00;2014-01-17 00:00:00;2014-01-16 00:00:00
2014-01-14 00:00:00;SO765541;C0015;CT003;349;2014-02-25 00:00:00;2014-02-25 00:00:00;2014-01-18 00:00:00;2014-01-18 00:00:00
2014-01-14 00:00:00;SO730395;C0021;AS003;842;2014-01-28 00:00:00;2014-01-22 00:00:00;2014-01-18 00:00:00;2014-01-12 00:00:00
2014-01-14 00:00:00;SO252317;C0016;CT003;862;2014-01-28 00:00:00;2014-02-03 00:00:00;2014-01-18 00:00:00;2014-01-24 00:00:00
2014-01-14 00:00:00;SO252317;C0016;AS003;692;2014-01-28 00:00:00;2014-01-19 00:00:00;2014-01-18 00:00:00;2014-01-09 00:00:00
2014-01-14 00:00:00;SO730395;C0021;CL001;892;2014-01-28 00:00:00;2014-02-02 00:00:00;2014-01-18 00:00:00;2014-01-23 00:00:00
2014-01-14 00:00:00;SO730395;C0021;CS003;879;2014-01-28 00:00:00;2014-02-02 00:00:00;2014-01-18 00:00:00;2014-01-23 00:00:00
2014-01-14 00:00:00;SO252317;C0016;AS002;944;2014-01-28 00:00:00;2014-01-27 00:00:00;2014-01-18 00:00:00;2014-01-17 00:00:00
2014-01-14 00:00:00;SO730395;C0021;AS001;547;2014-01-28 00:00:00;2014-01-27 00:00:00;2014-01-18 00:00:00;2014-01-17 00:00:00
2014-01-14 00:00:00;SO730395;C0021;CT002;827;2014-01-28 00:00:00;2014-01-31 00:00:00;2014-01-18 00:00:00;2014-01-21 00:00:00
2014-01-14 00:00:00;SO252317;C0016;AL001;809;2014-01-28 00:00:00;2014-01-28 00:00:00;2014-01-18 00:00:00;2014-01-18 00:00:00
2014-01-14 00:00:00;SO765541;C0015;CL001;961;2014-02-25 00:00:00;2014-02-17 00:00:00;2014-01-18 00:00:00;2014-01-10 00:00:00
2014-01-14 00:00:00;SO730395;C0021;CS002;856;2014-01-28 00:00:00;2014-01-25 00:00:00;2014-01-18 00:00:00;2014-01-15 00:00:00
2014-01-14 00:00:00;SO252317;C0016;CL002;876;2014-01-28 00:00:00;2014-01-30 00:00:00;2014-01-18 00:00:00;2014-01-20 00:00:00
2014-01-14 00:00:00;SO252317;C0016;AS005;393;2014-01-28 00:00:00;2014-01-19 00:00:00;2014-01-18 00:00:00;2014-01-09 00:00:00
2014-01-14 00:00:00;SO730395;C0021;AS004;507;2014-01-28 00:00:00;2014-01-30 00:00:00;2014-01-18 00:00:00;2014-01-20 00:00:00
2014-01-15 00:00:00;SO341048;C0020;VS002;348;2014-03-12 00:00:00;2014-03-18 00:00:00;2014-01-19 00:00:00;2014-01-25 00:00:00
2014-01-15 00:00:00;SO638797;C0009;VS002;286;2014-01-29 00:00:00;2014-01-31 00:00:00;2014-01-18 00:00:00;2014-01-20 00:00:00
2014-01-15 00:00:00;SO638797;C0009;CS003;351;2014-01-29 00:00:00;2014-02-01 00:00:00;2014-01-18 00:00:00;2014-01-21 00:00:00
2014-01-15 00:00:00;SO341048;C0020;AL002;576;2014-03-12 00:00:00;2014-03-09 00:00:00;2014-01-19 00:00:00;2014-01-16 00:00:00
2014-01-15 00:00:00;SO638797;C0009;AL001;251;2014-01-29 00:00:00;2014-01-20 00:00:00;2014-01-18 00:00:00;2014-01-09 00:00:00
2014-01-15 00:00:00;SO341048;C0020;AS002;530;2014-03-12 00:00:00;2014-03-10 00:00:00;2014-01-19 00:00:00;2014-01-17 00:00:00
2014-01-15 00:00:00;SO638797;C0009;AT001;720;2014-01-29 00:00:00;2014-01-21 00:00:00;2014-01-18 00:00:00;2014-01-10 00:00:00
2014-01-15 00:00:00;SO638797;C0009;AS001;833;2014-01-29 00:00:00;2014-01-28 00:00:00;2014-01-18 00:00:00;2014-01-17 00:00:00
2014-01-15 00:00:00;SO638797;C0009;CT002;891;2014-01-29 00:00:00;2014-01-29 00:00:00;2014-01-18 00:00:00;2014-01-18 00:00:00
2014-01-15 00:00:00;SO341048;C0020;CL002;631;2014-03-12 00:00:00;2014-03-15 00:00:00;2014-01-19 00:00:00;2014-01-22 00:00:00
2014-01-15 00:00:00;SO638797;C0009;CT003;785;2014-01-29 00:00:00;2014-01-25 00:00:00;2014-01-18 00:00:00;2014-01-14 00:00:00
2014-01-15 00:00:00;SO341048;C0020;AS004;428;2014-03-12 00:00:00;2014-03-05 00:00:00;2014-01-19 00:00:00;2014-01-12 00:00:00
2014-01-15 00:00:00;SO341048;C0020;AS005;550;2014-03-12 00:00:00;2014-03-02 00:00:00;2014-01-19 00:00:00;2014-01-09 00:00:00
2014-01-15 00:00:00;SO341048;C0020;AL001;319;2014-03-12 00:00:00;2014-03-21 00:00:00;2014-01-19 00:00:00;2014-01-28 00:00:00
