Data;Cliente ID;Produto SKU;Qtde
06/06/2014;C0007; VS001 ;783
06/06/2014;C0007; CL001 ;415
06/06/2014;C0024; CS003 ;795
06/06/2014;C0005; CS003 ;760
09/06/2014;C0010; VS004 ;692
09/06/2014;C0010; CL001 ;319
09/06/2014;C0024; CS002 ;338
09/06/2014;C0016; CS002 ;533
10/06/2014;C0011; VS005 ;881
10/06/2014;C0011; CL002 ;737
10/06/2014;C0006; CS002 ;794
10/06/2014;C0016; CS002 ;850
11/06/2014;C0012; CS001 ;734
11/06/2014;C0012; CL002 ;443
11/06/2014;C0006; CS002 ;324
11/06/2014;C0016; CS002 ;555
12/06/2014;C0013; CT001 ;551
12/06/2014;C0013; CL002 ;855
12/06/2014;C0006; CS002 ;532
12/06/2014;C0016; CS002 ;597
13/06/2014;C0014; CS002 ;469
13/06/2014;C0014; CL002 ;762
13/06/2014;C0006; CS002 ;761
13/06/2014;C0016; CS002 ;735
16/06/2014;C0017; CL002 ;254
16/06/2014;C0017; CL002 ;512
16/06/2014;C0006; CS002 ;741
16/06/2014;C0016; CS002 ;717
17/06/2014;C0018; CT002 ;895
17/06/2014;C0018; CL002 ;661
17/06/2014;C0006; CS002 ;278
17/06/2014;C0016; CS002 ;601
18/06/2014;C0019; CT003 ;538
18/06/2014;C0019; CL002 ;692
18/06/2014;C0006; CS002 ;779
18/06/2014;C0016; CS002 ;418
19/06/2014;C0020; CS004 ;548
19/06/2014;C0020; CL002 ;643
19/06/2014;C0006; CS002 ;855
19/06/2014;C0016; CS002 ;787
20/06/2014;C0021; AS001 ;593
20/06/2014;C0021; CL002 ;399
20/06/2014;C0006; CS002 ;361
20/06/2014;C0019; CS002 ;646
23/06/2014;C0024; AL002 ;366
23/06/2014;C0024; CL002 ;411
23/06/2014;C0029; CS001 ;878
23/06/2014;C0019; CS001 ;357
24/06/2014;C0025; AS002 ;326
24/06/2014;C0025; CL002 ;881
24/06/2014;C0029; CS001 ;846
24/06/2014;C0019; CS001 ;501
25/06/2014;C0026; AT002 ;825
25/06/2014;C0026; CL002 ;538
25/06/2014;C0029; CS001 ;289
25/06/2014;C0019; CS001 ;444
26/06/2014;C0027; AS003 ;320
26/06/2014;C0027; CS001 ;543
26/06/2014;C0029; CS001 ;809
26/06/2014;C0019; CS001 ;428
27/06/2014;C0028; AS004 ;544
27/06/2014;C0028; CS001 ;494
27/06/2014;C0029; CS001 ;621
27/06/2014;C0019; CS001 ;735
30/06/2014;C0001; VS002 ;484
30/06/2014;C0001; CS001 ;890
30/06/2014;C0029; CS001 ;827
30/06/2014;C0019; CS001 ;373
01/07/2014;C0002; VS003 ;498
01/07/2014;C0002; CS001 ;689
01/07/2014;C0029; CS001 ;391
01/07/2014;C0019; CS001 ;899
02/07/2014;C0003; VS004 ;554
02/07/2014;C0003; CS001 ;561
02/07/2014;C0029; CS001 ;828
02/07/2014;C0029; CS001 ;766
03/07/2014;C0004; VS005 ;283
03/07/2014;C0004; CS001 ;707
03/07/2014;C0029; CS001 ;453
03/07/2014;C0029; CS001 ;313
04/07/2014;C0005; CS001 ;336
04/07/2014;C0005; CS001 ;653
04/07/2014;C0019; CS001 ;525
04/07/2014;C0029; CS001 ;885
07/07/2014;C0008; CS003 ;800
07/07/2014;C0008; CS001 ;386
07/07/2014;C0019; CS001 ;870
07/07/2014;C0029; CS001 ;806
08/07/2014;C0009; CL001 ;385
08/07/2014;C0009; CS001 ;680
08/07/2014;C0019; CS001 ;317
08/07/2014;C0029; CS001 ;429
09/07/2014;C0010; CL002 ;820
09/07/2014;C0010; CS001 ;361
09/07/2014;C0019; CL002 ;572
09/07/2014;C0029; CL002 ;664
10/07/2014;C0011; CT002 ;326
10/07/2014;C0011; CS001 ;644
10/07/2014;C0019; CL002 ;836
10/07/2014;C0029; CL002 ;886
11/07/2014;C0012; CT003 ;777
11/07/2014;C0012; CS001 ;534
11/07/2014;C0019; CL002 ;520
11/07/2014;C0029; CL002 ;317
14/07/2014;C0015; AT001 ;344
14/07/2014;C0015; CS002 ;679
14/07/2014;C0019; CL002 ;719
14/07/2014;C0006; CL002 ;695
15/07/2014;C0016; AL001 ;688
15/07/2014;C0016; CS002 ;319
15/07/2014;C0019; CL002 ;257
15/07/2014;C0006; CL002 ;586
16/07/2014;C0017; AL002 ;738
16/07/2014;C0017; CS002 ;859
16/07/2014;C0016; CL002 ;883
16/07/2014;C0006; CL002 ;640
17/07/2014;C0018; AS002 ;580
17/07/2014;C0018; CS002 ;862
17/07/2014;C0016; CL002 ;596
17/07/2014;C0006; CL002 ;331
18/07/2014;C0019; AT002 ;447
18/07/2014;C0019; CS002 ;603
18/07/2014;C0016; CL002 ;492
18/07/2014;C0006; CL002 ;900
21/07/2014;C0022; AS005 ;887
21/07/2014;C0022; CS002 ;405
21/07/2014;C0016; CL002 ;799
21/07/2014;C0006; CL002 ;787
22/07/2014;C0023; VS001 ;522
22/07/2014;C0023; CS002 ;566
22/07/2014;C0016; CL002 ;363
22/07/2014;C0006; CL002 ;562
23/07/2014;C0024; VS002 ;330
23/07/2014;C0024; CS002 ;876
23/07/2014;C0016; CL002 ;777
23/07/2014;C0006; CL002 ;451
24/07/2014;C0025; VS003 ;703
24/07/2014;C0025; CS002 ;251
24/07/2014;C0016; CL002 ;508
24/07/2014;C0006; CL002 ;625
25/07/2014;C0026; VS004 ;338
25/07/2014;C0026; CS002 ;353
25/07/2014;C0016; CL001 ;602
25/07/2014;C0006; CL001 ;375
28/07/2014;C0029; CT001 ;384
28/07/2014;C0029; CS003 ;814
28/07/2014;C0005; CL001 ;715
28/07/2014;C0024; CL001 ;716
29/07/2014;C0030; CS002 ;576
29/07/2014;C0030; CS003 ;852
29/07/2014;C0005; CL001 ;299
29/07/2014;C0024; CL001 ;468
30/07/2014;C0001; CS003 ;690
30/07/2014;C0001; CS003 ;619
30/07/2014;C0005; CL001 ;896
30/07/2014;C0024; CL001 ;540
31/07/2014;C0002; CL001 ;766
31/07/2014;C0002; CS003 ;548
31/07/2014;C0005; CL001 ;625
31/07/2014;C0024; CL001 ;281
01/08/2014;C0003; CL002 ;750
01/08/2014;C0003; CS003 ;640
01/08/2014;C0005; CL001 ;502
01/08/2014;C0024; CL001 ;436
04/08/2014;C0006; CS004 ;718
04/08/2014;C0006; CS003 ;577
04/08/2014;C0005; CL001 ;409
04/08/2014;C0024; CL001 ;327
05/08/2014;C0007; AS001 ;301
05/08/2014;C0007; CS003 ;573
05/08/2014;C0005; CL001 ;608
05/08/2014;C0024; CL001 ;273
06/08/2014;C0008; AT001 ;360
06/08/2014;C0008; CS003 ;537
06/08/2014;C0005; CL001 ;635
06/08/2014;C0024; CL001 ;433
07/08/2014;C0009; AL001 ;361
07/08/2014;C0009; CS003 ;673
07/08/2014;C0005; CL001 ;838
07/08/2014;C0009; CL001 ;322
08/08/2014;C0010; AL002 ;394
08/08/2014;C0010; CS003 ;634
08/08/2014;C0005; CL001 ;808
08/08/2014;C0009; CL001 ;256
11/08/2014;C0013; AS003 ;563
11/08/2014;C0013; CS003 ;687
11/08/2014;C0020; AT002 ;317
11/08/2014;C0009; AT002 ;368
12/08/2014;C0014; AS004 ;475
12/08/2014;C0014; CS003 ;627
12/08/2014;C0020; AT002 ;363
12/08/2014;C0009; AT002 ;724
13/08/2014;C0015; AS005 ;694
13/08/2014;C0015; CS004 ;289
13/08/2014;C0020; AT002 ;432
13/08/2014;C0009; AT002 ;385
14/08/2014;C0016; VS001 ;496
14/08/2014;C0016; CS004 ;305
14/08/2014;C0020; AT002 ;891
14/08/2014;C0009; AT002 ;521
15/08/2014;C0017; VS002 ;858
15/08/2014;C0017; CS004 ;693
15/08/2014;C0020; AT002 ;673
15/08/2014;C0009; AT002 ;635
18/08/2014;C0020; VS005 ;544
18/08/2014;C0020; CS004 ;433
18/08/2014;C0020; AT002 ;405
18/08/2014;C0009; AT002 ;764
19/08/2014;C0021; CS001 ;748
19/08/2014;C0021; CS004 ;255
19/08/2014;C0020; AT002 ;443
19/08/2014;C0017; AT002 ;777
20/08/2014;C0022; CT001 ;413
20/08/2014;C0022; CS004 ;505
20/08/2014;C0020; AT002 ;358
20/08/2014;C0017; AT002 ;273
21/08/2014;C0023; CS002 ;764
21/08/2014;C0023; CS004 ;639
21/08/2014;C0020; AT002 ;350
21/08/2014;C0017; AT002 ;519
22/08/2014;C0024; CS003 ;697
22/08/2014;C0024; CS004 ;297
22/08/2014;C0012; AT002 ;288
22/08/2014;C0017; AT002 ;519
25/08/2014;C0027; CT002 ;876
25/08/2014;C0027; CS004 ;819
25/08/2014;C0012; AT002 ;855
25/08/2014;C0017; AT002 ;653
26/08/2014;C0028; CT003 ;328
26/08/2014;C0028; CS004 ;523
26/08/2014;C0012; AT001 ;758
26/08/2014;C0017; AT001 ;639
27/08/2014;C0029; CS004 ;580
27/08/2014;C0029; CS004 ;779
27/08/2014;C0012; AT001 ;441
27/08/2014;C0017; AT001 ;857
28/08/2014;C0030; AS001 ;681
28/08/2014;C0030; CS004 ;688
28/08/2014;C0012; AT001 ;825
28/08/2014;C0017; AT001 ;808
29/08/2014;C0001; AT001 ;454
29/08/2014;C0001; CT001 ;707
29/08/2014;C0012; AT001 ;623
29/08/2014;C0017; AT001 ;842
01/09/2014;C0004; AS002 ;813
01/09/2014;C0004; CT001 ;435
01/09/2014;C0012; AT001 ;540
01/09/2014;C0023; AT001 ;396
02/09/2014;C0005; AT002 ;747
02/09/2014;C0005; CT001 ;878
02/09/2014;C0012; AT001 ;857
02/09/2014;C0023; AT001 ;334
03/09/2014;C0006; AS003 ;547
03/09/2014;C0006; CT001 ;636
03/09/2014;C0021; AT001 ;847
03/09/2014;C0023; AT001 ;259
04/09/2014;C0007; AS004 ;264
04/09/2014;C0007; CT001 ;802
04/09/2014;C0021; AT001 ;783
04/09/2014;C0023; AT001 ;466
05/09/2014;C0008; AS005 ;494
05/09/2014;C0008; CT001 ;749
05/09/2014;C0021; AT001 ;848
05/09/2014;C0023; AT001 ;300
08/09/2014;C0011; VS003 ;256
08/09/2014;C0011; CT001 ;846
08/09/2014;C0021; AT001 ;873
08/09/2014;C0023; AT001 ;816
09/09/2014;C0012; VS004 ;403
09/09/2014;C0012; CT001 ;592
09/09/2014;C0021; AT001 ;587
09/09/2014;C0023; AT001 ;367
10/09/2014;C0013; VS005 ;740
10/09/2014;C0013; CT001 ;269
10/09/2014;C0021; AT001 ;337
10/09/2014;C0023; AT001 ;707
11/09/2014;C0014; CS001 ;501
11/09/2014;C0014; CT001 ;898
11/09/2014;C0021; AS005 ;760
11/09/2014;C0023; AS005 ;621
12/09/2014;C0015; CT001 ;813
12/09/2014;C0015; CT001 ;897
12/09/2014;C0021; AS005 ;842
12/09/2014;C0014; AS005 ;713
15/09/2014;C0018; CL001 ;583
15/09/2014;C0018; CT002 ;385
