Data;Ordem de Venda;Cliente ID;Produto SKU;Qtde;Vencimento;Pagamento;Previsão de Entrega;Entrega Efetiva
2030-01-02 00:00:00;SO656356;C0018;VS002;1273;2030-03-06 00:00:00;2030-03-13 00:00:00;2030-01-06 00:00:00;2030-01-13 00:00:00
2030-01-02 00:00:00;SO598557;C0002;AS004;388;2030-02-06 00:00:00;2030-02-04 00:00:00;2030-01-04 00:00:00;2030-01-02 00:00:00
2030-01-02 00:00:00;SO656356;C0018;CS004;1035;2030-03-06 00:00:00;2030-03-04 00:00:00;2030-01-06 00:00:00;2030-01-04 00:00:00
2030-01-02 00:00:00;SO656356;C0018;AT002;826;2030-03-06 00:00:00;2030-03-04 00:00:00;2030-01-06 00:00:00;2030-01-04 00:00:00
2030-01-02 00:00:00;SO656356;C0018;VS004;1061;2030-03-06 00:00:00;2030-03-07 00:00:00;2030-01-06 00:00:00;2030-01-07 00:00:00
2030-01-02 00:00:00;SO656356;C0018;CT003;1214;2030-03-06 00:00:00;2030-03-02 00:00:00;2030-01-06 00:00:00;2030-01-02 00:00:00
2030-01-02 00:00:00;SO656356;C0018;AL002;655;2030-03-06 00:00:00;2030-03-16 00:00:00;2030-01-06 00:00:00;2030-01-16 00:00:00
2030-01-02 00:00:00;SO656356;C0018;CT002;1236;2030-03-06 00:00:00;2030-03-11 00:00:00;2030-01-06 00:00:00;2030-01-11 00:00:00
2030-01-02 00:00:00;SO598557;C0002;CT003;1312;2030-02-06 00:00:00;2030-02-12 00:00:00;2030-01-04 00:00:00;2030-01-10 00:00:00
2030-01-02 00:00:00;SO598557;C0002;CS001;914;2030-02-06 00:00:00;2030-01-30 00:00:00;2030-01-04 00:00:00;2029-12-28 00:00:00
2030-01-02 00:00:00;SO598557;C0002;AT002;1001;2030-02-06 00:00:00;2030-02-11 00:00:00;2030-01-04 00:00:00;2030-01-09 00:00:00
2030-01-02 00:00:00;SO656356;C0018;AS004;1034;2030-03-06 00:00:00;2030-03-15 00:00:00;2030-01-06 00:00:00;2030-01-15 00:00:00
2030-01-03 00:00:00;SO356330;C0019;CT003;1176;2030-03-07 00:00:00;2030-03-14 00:00:00;2030-01-07 00:00:00;2030-01-14 00:00:00
2030-01-03 00:00:00;SO424191;C0017;CS004;809;2030-02-28 00:00:00;2030-02-28 00:00:00;2030-01-07 00:00:00;2030-01-07 00:00:00
2030-01-03 00:00:00;SO966163;C0027;AS002;618;2030-02-14 00:00:00;2030-02-06 00:00:00;2030-01-11 00:00:00;2030-01-03 00:00:00
2030-01-03 00:00:00;SO340466;C0002;CT003;605;2030-02-07 00:00:00;2030-01-31 00:00:00;2030-01-05 00:00:00;2029-12-29 00:00:00
2030-01-03 00:00:00;SO356330;C0019;CS002;1094;2030-03-07 00:00:00;2030-03-11 00:00:00;2030-01-07 00:00:00;2030-01-11 00:00:00
2030-01-03 00:00:00;SO340466;C0002;VS004;803;2030-02-07 00:00:00;2030-02-08 00:00:00;2030-01-05 00:00:00;2030-01-06 00:00:00
2030-01-03 00:00:00;SO424191;C0017;VS005;850;2030-02-28 00:00:00;2030-02-22 00:00:00;2030-01-07 00:00:00;2030-01-01 00:00:00
2030-01-03 00:00:00;SO966163;C0027;VS003;1045;2030-02-14 00:00:00;2030-02-18 00:00:00;2030-01-11 00:00:00;2030-01-15 00:00:00
2030-01-03 00:00:00;SO424191;C0017;CS002;640;2030-02-28 00:00:00;2030-02-26 00:00:00;2030-01-07 00:00:00;2030-01-05 00:00:00
2030-01-03 00:00:00;SO966163;C0027;VS001;1150;2030-02-14 00:00:00;2030-02-09 00:00:00;2030-01-11 00:00:00;2030-01-06 00:00:00
2030-01-03 00:00:00;SO340466;C0002;AS004;443;2030-02-07 00:00:00;2030-02-16 00:00:00;2030-01-05 00:00:00;2030-01-14 00:00:00
2030-01-03 00:00:00;SO356330;C0019;VS001;645;2030-03-07 00:00:00;2030-03-05 00:00:00;2030-01-07 00:00:00;2030-01-05 00:00:00
2030-01-03 00:00:00;SO424191;C0017;AS002;456;2030-02-28 00:00:00;2030-02-22 00:00:00;2030-01-07 00:00:00;2030-01-01 00:00:00
2030-01-03 00:00:00;SO340466;C0002;AS003;1063;2030-02-07 00:00:00;2030-02-09 00:00:00;2030-01-05 00:00:00;2030-01-07 00:00:00
2030-01-03 00:00:00;SO340466;C0002;CS002;469;2030-02-07 00:00:00;2030-01-31 00:00:00;2030-01-05 00:00:00;2029-12-29 00:00:00
2030-01-03 00:00:00;SO424191;C0017;AS005;999;2030-02-28 00:00:00;2030-03-09 00:00:00;2030-01-07 00:00:00;2030-01-16 00:00:00
2030-01-03 00:00:00;SO356330;C0019;CS001;1105;2030-03-07 00:00:00;2030-03-05 00:00:00;2030-01-07 00:00:00;2030-01-05 00:00:00
2030-01-03 00:00:00;SO356330;C0019;AS005;766;2030-03-07 00:00:00;2030-03-15 00:00:00;2030-01-07 00:00:00;2030-01-15 00:00:00
2030-01-03 00:00:00;SO340466;C0002;VS003;929;2030-02-07 00:00:00;2030-01-30 00:00:00;2030-01-05 00:00:00;2029-12-28 00:00:00
2030-01-03 00:00:00;SO356330;C0019;VS002;1218;2030-03-07 00:00:00;2030-03-10 00:00:00;2030-01-07 00:00:00;2030-01-10 00:00:00
2030-01-04 00:00:00;SO892642;C0026;CT002;356;2030-02-08 00:00:00;2030-02-06 00:00:00;2030-01-12 00:00:00;2030-01-10 00:00:00
2030-01-04 00:00:00;SO653646;C0022;VS002;983;2030-02-15 00:00:00;2030-02-18 00:00:00;2030-01-08 00:00:00;2030-01-11 00:00:00
2030-01-04 00:00:00;SO902626;C0019;CS001;932;2030-03-08 00:00:00;2030-02-28 00:00:00;2030-01-08 00:00:00;2029-12-31 00:00:00
2030-01-04 00:00:00;SO774603;C0017;AS003;583;2030-03-01 00:00:00;2030-03-05 00:00:00;2030-01-08 00:00:00;2030-01-12 00:00:00
2030-01-04 00:00:00;SO774603;C0017;CT002;1122;2030-03-01 00:00:00;2030-02-26 00:00:00;2030-01-08 00:00:00;2030-01-05 00:00:00
2030-01-04 00:00:00;SO653646;C0022;AT002;755;2030-02-15 00:00:00;2030-02-07 00:00:00;2030-01-08 00:00:00;2029-12-31 00:00:00
2030-01-04 00:00:00;SO892642;C0026;AS003;1306;2030-02-08 00:00:00;2030-02-09 00:00:00;2030-01-12 00:00:00;2030-01-13 00:00:00
2030-01-04 00:00:00;SO774603;C0017;AS004;474;2030-03-01 00:00:00;2030-02-20 00:00:00;2030-01-08 00:00:00;2029-12-30 00:00:00
2030-01-04 00:00:00;SO902626;C0019;VS001;1492;2030-03-08 00:00:00;2030-03-05 00:00:00;2030-01-08 00:00:00;2030-01-05 00:00:00
2030-01-04 00:00:00;SO774603;C0017;CS001;1229;2030-03-01 00:00:00;2030-03-10 00:00:00;2030-01-08 00:00:00;2030-01-17 00:00:00
2030-01-04 00:00:00;SO902626;C0019;AL002;881;2030-03-08 00:00:00;2030-03-03 00:00:00;2030-01-08 00:00:00;2030-01-03 00:00:00
2030-01-04 00:00:00;SO653646;C0022;AS004;931;2030-02-15 00:00:00;2030-02-07 00:00:00;2030-01-08 00:00:00;2029-12-31 00:00:00
2030-01-04 00:00:00;SO892642;C0026;VS001;777;2030-02-08 00:00:00;2030-02-13 00:00:00;2030-01-12 00:00:00;2030-01-17 00:00:00
2030-01-04 00:00:00;SO902626;C0019;AS002;847;2030-03-08 00:00:00;2030-03-08 00:00:00;2030-01-08 00:00:00;2030-01-08 00:00:00
2030-01-07 00:00:00;SO138546;C0003;VS001;1075;2030-02-18 00:00:00;2030-02-11 00:00:00;2030-01-09 00:00:00;2030-01-02 00:00:00
2030-01-07 00:00:00;SO212534;C0026;AS002;883;2030-02-11 00:00:00;2030-02-19 00:00:00;2030-01-15 00:00:00;2030-01-23 00:00:00
2030-01-07 00:00:00;SO444324;C0019;AL002;1172;2030-03-11 00:00:00;2030-03-10 00:00:00;2030-01-11 00:00:00;2030-01-10 00:00:00
2030-01-07 00:00:00;SO605791;C0025;CT003;548;2030-02-04 00:00:00;2030-02-13 00:00:00;2030-01-15 00:00:00;2030-01-24 00:00:00
2030-01-07 00:00:00;SO212534;C0026;CS004;1204;2030-02-11 00:00:00;2030-02-01 00:00:00;2030-01-15 00:00:00;2030-01-05 00:00:00
2030-01-07 00:00:00;SO605791;C0025;VS004;524;2030-02-04 00:00:00;2030-01-29 00:00:00;2030-01-15 00:00:00;2030-01-09 00:00:00
2030-01-07 00:00:00;SO444324;C0019;VS003;523;2030-03-11 00:00:00;2030-03-18 00:00:00;2030-01-11 00:00:00;2030-01-18 00:00:00
2030-01-07 00:00:00;SO138546;C0003;VS004;820;2030-02-18 00:00:00;2030-02-14 00:00:00;2030-01-09 00:00:00;2030-01-05 00:00:00
2030-01-07 00:00:00;SO212534;C0026;AL002;699;2030-02-11 00:00:00;2030-02-18 00:00:00;2030-01-15 00:00:00;2030-01-22 00:00:00
2030-01-07 00:00:00;SO444324;C0019;AS004;642;2030-03-11 00:00:00;2030-03-08 00:00:00;2030-01-11 00:00:00;2030-01-08 00:00:00
2030-01-07 00:00:00;SO138546;C0003;AT002;734;2030-02-18 00:00:00;2030-02-10 00:00:00;2030-01-09 00:00:00;2030-01-01 00:00:00
2030-01-07 00:00:00;SO444324;C0019;VS004;431;2030-03-11 00:00:00;2030-03-05 00:00:00;2030-01-11 00:00:00;2030-01-05 00:00:00
2030-01-07 00:00:00;SO212534;C0026;CT002;1181;2030-02-11 00:00:00;2030-02-11 00:00:00;2030-01-15 00:00:00;2030-01-15 00:00:00
2030-01-07 00:00:00;SO605791;C0025;AS003;651;2030-02-04 00:00:00;2030-02-01 00:00:00;2030-01-15 00:00:00;2030-01-12 00:00:00
2030-01-08 00:00:00;SO717754;C0006;AS002;509;2030-03-12 00:00:00;2030-03-04 00:00:00;2030-01-10 00:00:00;2030-01-02 00:00:00
2030-01-08 00:00:00;SO528723;C0016;AS004;699;2030-01-22 00:00:00;2030-01-21 00:00:00;2030-01-12 00:00:00;2030-01-11 00:00:00
2030-01-08 00:00:00;SO609068;C0009;VS004;923;2030-01-22 00:00:00;2030-01-25 00:00:00;2030-01-11 00:00:00;2030-01-14 00:00:00
2030-01-08 00:00:00;SO528723;C0016;AL002;725;2030-01-22 00:00:00;2030-01-24 00:00:00;2030-01-12 00:00:00;2030-01-14 00:00:00
2030-01-08 00:00:00;SO609068;C0009;VS003;840;2030-01-22 00:00:00;2030-01-16 00:00:00;2030-01-11 00:00:00;2030-01-05 00:00:00
2030-01-08 00:00:00;SO717754;C0006;CS002;861;2030-03-12 00:00:00;2030-03-14 00:00:00;2030-01-10 00:00:00;2030-01-12 00:00:00
2030-01-08 00:00:00;SO609068;C0009;AT002;966;2030-01-22 00:00:00;2030-01-15 00:00:00;2030-01-11 00:00:00;2030-01-04 00:00:00
2030-01-08 00:00:00;SO528723;C0016;VS002;780;2030-01-22 00:00:00;2030-01-16 00:00:00;2030-01-12 00:00:00;2030-01-06 00:00:00
2030-01-08 00:00:00;SO717754;C0006;CT003;504;2030-03-12 00:00:00;2030-03-18 00:00:00;2030-01-10 00:00:00;2030-01-16 00:00:00
2030-01-08 00:00:00;SO717754;C0006;AT002;953;2030-03-12 00:00:00;2030-03-22 00:00:00;2030-01-10 00:00:00;2030-01-20 00:00:00
2030-01-08 00:00:00;SO609068;C0009;AS005;357;2030-01-22 00:00:00;2030-01-23 00:00:00;2030-01-11 00:00:00;2030-01-12 00:00:00
2030-01-08 00:00:00;SO717754;C0006;CT002;942;2030-03-12 00:00:00;2030-03-09 00:00:00;2030-01-10 00:00:00;2030-01-07 00:00:00
2030-01-08 00:00:00;SO528723;C0016;CT002;876;2030-01-22 00:00:00;2030-01-19 00:00:00;2030-01-12 00:00:00;2030-01-09 00:00:00
2030-01-08 00:00:00;SO717754;C0006;AS004;784;2030-03-12 00:00:00;2030-03-02 00:00:00;2030-01-10 00:00:00;2029-12-31 00:00:00
2030-01-09 00:00:00;SO381862;C0008;CS004;977;2030-03-06 00:00:00;2030-03-12 00:00:00;2030-01-12 00:00:00;2030-01-18 00:00:00
2030-01-09 00:00:00;SO847819;C0015;VS004;1017;2030-02-20 00:00:00;2030-02-12 00:00:00;2030-01-13 00:00:00;2030-01-05 00:00:00
2030-01-09 00:00:00;SO445515;C0026;CS004;1034;2030-02-13 00:00:00;2030-02-16 00:00:00;2030-01-17 00:00:00;2030-01-20 00:00:00
2030-01-09 00:00:00;SO902866;C0030;CS004;1231;2030-03-13 00:00:00;2030-03-23 00:00:00;2030-01-17 00:00:00;2030-01-27 00:00:00
2030-01-09 00:00:00;SO902866;C0030;AS005;748;2030-03-13 00:00:00;2030-03-11 00:00:00;2030-01-17 00:00:00;2030-01-15 00:00:00
2030-01-09 00:00:00;SO445515;C0026;AS005;951;2030-02-13 00:00:00;2030-02-10 00:00:00;2030-01-17 00:00:00;2030-01-14 00:00:00
2030-01-09 00:00:00;SO381862;C0008;AS002;947;2030-03-06 00:00:00;2030-03-07 00:00:00;2030-01-12 00:00:00;2030-01-13 00:00:00
2030-01-09 00:00:00;SO847819;C0015;VS002;638;2030-02-20 00:00:00;2030-02-14 00:00:00;2030-01-13 00:00:00;2030-01-07 00:00:00
2030-01-09 00:00:00;SO847819;C0015;VS001;1156;2030-02-20 00:00:00;2030-02-17 00:00:00;2030-01-13 00:00:00;2030-01-10 00:00:00
2030-01-09 00:00:00;SO445515;C0026;AS002;450;2030-02-13 00:00:00;2030-02-10 00:00:00;2030-01-17 00:00:00;2030-01-14 00:00:00
2030-01-09 00:00:00;SO902866;C0030;CS001;469;2030-03-13 00:00:00;2030-03-20 00:00:00;2030-01-17 00:00:00;2030-01-24 00:00:00
2030-01-09 00:00:00;SO847819;C0015;CS001;1167;2030-02-20 00:00:00;2030-02-17 00:00:00;2030-01-13 00:00:00;2030-01-10 00:00:00
2030-01-10 00:00:00;SO159261;C0024;VS001;990;2030-02-07 00:00:00;2030-01-28 00:00:00;2030-01-14 00:00:00;2030-01-04 00:00:00
2030-01-10 00:00:00;SO325470;C0002;CS002;1348;2030-02-14 00:00:00;2030-02-11 00:00:00;2030-01-12 00:00:00;2030-01-09 00:00:00
2030-01-10 00:00:00;SO379845;C0008;AS002;1012;2030-03-07 00:00:00;2030-03-10 00:00:00;2030-01-13 00:00:00;2030-01-16 00:00:00
2030-01-10 00:00:00;SO379845;C0008;CS001;990;2030-03-07 00:00:00;2030-02-25 00:00:00;2030-01-13 00:00:00;2030-01-03 00:00:00
2030-01-10 00:00:00;SO159261;C0024;CS004;566;2030-02-07 00:00:00;2030-02-06 00:00:00;2030-01-14 00:00:00;2030-01-13 00:00:00
2030-01-10 00:00:00;SO159261;C0024;AS005;693;2030-02-07 00:00:00;2030-02-15 00:00:00;2030-01-14 00:00:00;2030-01-22 00:00:00
2030-01-10 00:00:00;SO379845;C0008;CT002;950;2030-03-07 00:00:00;2030-03-07 00:00:00;2030-01-13 00:00:00;2030-01-13 00:00:00
2030-01-10 00:00:00;SO325470;C0002;VS001;600;2030-02-14 00:00:00;2030-02-12 00:00:00;2030-01-12 00:00:00;2030-01-10 00:00:00
2030-01-10 00:00:00;SO379845;C0008;CS004;395;2030-03-07 00:00:00;2030-02-26 00:00:00;2030-01-13 00:00:00;2030-01-04 00:00:00
2030-01-10 00:00:00;SO325470;C0002;AS005;736;2030-02-14 00:00:00;2030-02-16 00:00:00;2030-01-12 00:00:00;2030-01-14 00:00:00
2030-01-10 00:00:00;SO379845;C0008;VS005;825;2030-03-07 00:00:00;2030-03-08 00:00:00;2030-01-13 00:00:00;2030-01-14 00:00:00
2030-01-10 00:00:00;SO325470;C0002;AS004;1253;2030-02-14 00:00:00;2030-02-23 00:00:00;2030-01-12 00:00:00;2030-01-21 00:00:00
2030-01-10 00:00:00;SO325470;C0002;CS001;452;2030-02-14 00:00:00;2030-02-08 00:00:00;2030-01-12 00:00:00;2030-01-06 00:00:00
2030-01-10 00:00:00;SO325470;C0002;VS002;700;2030-02-14 00:00:00;2030-02-17 00:00:00;2030-01-12 00:00:00;2030-01-15 00:00:00
2030-01-10 00:00:00;SO379845;C0008;CT003;1303;2030-03-07 00:00:00;2030-02-25 00:00:00;2030-01-13 00:00:00;2030-01-03 00:00:00
2030-01-10 00:00:00;SO325470;C0002;AS002;614;2030-02-14 00:00:00;2030-02-06 00:00:00;2030-01-12 00:00:00;2030-01-04 00:00:00
2030-01-11 00:00:00;SO294555;C0016;AT002;358;2030-01-25 00:00:00;2030-01-31 00:00:00;2030-01-15 00:00:00;2030-01-21 00:00:00
2030-01-11 00:00:00;SO417983;C0006;VS002;662;2030-03-15 00:00:00;2030-03-24 00:00:00;2030-01-13 00:00:00;2030-01-22 00:00:00
2030-01-11 00:00:00;SO179685;C0004;CS002;1095;2030-01-25 00:00:00;2030-01-19 00:00:00;2030-01-13 00:00:00;2030-01-07 00:00:00
2030-01-11 00:00:00;SO663433;C0013;AL002;803;2030-02-08 00:00:00;2030-01-29 00:00:00;2030-01-15 00:00:00;2030-01-05 00:00:00
2030-01-11 00:00:00;SO663433;C0013;CT002;891;2030-02-08 00:00:00;2030-02-06 00:00:00;2030-01-15 00:00:00;2030-01-13 00:00:00
2030-01-11 00:00:00;SO294555;C0016;VS001;1021;2030-01-25 00:00:00;2030-02-03 00:00:00;2030-01-15 00:00:00;2030-01-24 00:00:00
2030-01-11 00:00:00;SO663433;C0013;VS004;459;2030-02-08 00:00:00;2030-01-30 00:00:00;2030-01-15 00:00:00;2030-01-06 00:00:00
2030-01-11 00:00:00;SO179685;C0004;VS003;887;2030-01-25 00:00:00;2030-02-01 00:00:00;2030-01-13 00:00:00;2030-01-20 00:00:00
2030-01-11 00:00:00;SO179685;C0004;VS001;858;2030-01-25 00:00:00;2030-01-15 00:00:00;2030-01-13 00:00:00;2030-01-03 00:00:00
2030-01-11 00:00:00;SO417983;C0006;AS005;1016;2030-03-15 00:00:00;2030-03-24 00:00:00;2030-01-13 00:00:00;2030-01-22 00:00:00
2030-01-11 00:00:00;SO294555;C0016;AL002;987;2030-01-25 00:00:00;2030-02-01 00:00:00;2030-01-15 00:00:00;2030-01-22 00:00:00
2030-01-11 00:00:00;SO179685;C0004;AT002;1268;2030-01-25 00:00:00;2030-01-26 00:00:00;2030-01-13 00:00:00;2030-01-14 00:00:00
2030-01-11 00:00:00;SO663433;C0013;AS005;622;2030-02-08 00:00:00;2030-02-14 00:00:00;2030-01-15 00:00:00;2030-01-21 00:00:00
2030-01-11 00:00:00;SO294555;C0016;AS002;811;2030-01-25 00:00:00;2030-01-31 00:00:00;2030-01-15 00:00:00;2030-01-21 00:00:00
2030-01-11 00:00:00;SO663433;C0013;CS002;1208;2030-02-08 00:00:00;2030-02-08 00:00:00;2030-01-15 00:00:00;2030-01-15 00:00:00
2030-01-14 00:00:00;SO200801;C0008;VS001;457;2030-03-11 00:00:00;2030-03-09 00:00:00;2030-01-17 00:00:00;2030-01-15 00:00:00
2030-01-14 00:00:00;SO610121;C0019;VS003;1032;2030-03-18 00:00:00;2030-03-13 00:00:00;2030-01-18 00:00:00;2030-01-13 00:00:00
2030-01-14 00:00:00;SO200801;C0008;CS001;854;2030-03-11 00:00:00;2030-03-17 00:00:00;2030-01-17 00:00:00;2030-01-23 00:00:00
2030-01-14 00:00:00;SO610121;C0019;AS005;529;2030-03-18 00:00:00;2030-03-23 00:00:00;2030-01-18 00:00:00;2030-01-23 00:00:00
2030-01-14 00:00:00;SO610121;C0019;AS003;1056;2030-03-18 00:00:00;2030-03-16 00:00:00;2030-01-18 00:00:00;2030-01-16 00:00:00
2030-01-14 00:00:00;SO200801;C0008;AS002;1370;2030-03-11 00:00:00;2030-03-17 00:00:00;2030-01-17 00:00:00;2030-01-23 00:00:00
2030-01-14 00:00:00;SO200801;C0008;AT002;448;2030-03-11 00:00:00;2030-03-10 00:00:00;2030-01-17 00:00:00;2030-01-16 00:00:00
2030-01-14 00:00:00;SO610121;C0019;AL002;599;2030-03-18 00:00:00;2030-03-12 00:00:00;2030-01-18 00:00:00;2030-01-12 00:00:00
2030-01-14 00:00:00;SO200801;C0008;CT002;594;2030-03-11 00:00:00;2030-03-01 00:00:00;2030-01-17 00:00:00;2030-01-07 00:00:00
2030-01-14 00:00:00;SO610121;C0019;AS002;467;2030-03-18 00:00:00;2030-03-20 00:00:00;2030-01-18 00:00:00;2030-01-20 00:00:00
2030-01-14 00:00:00;SO200801;C0008;AS004;1117;2030-03-11 00:00:00;2030-03-01 00:00:00;2030-01-17 00:00:00;2030-01-07 00:00:00
2030-01-14 00:00:00;SO610121;C0019;AT002;534;2030-03-18 00:00:00;2030-03-13 00:00:00;2030-01-18 00:00:00;2030-01-13 00:00:00
2030-01-14 00:00:00;SO200801;C0008;VS004;1201;2030-03-11 00:00:00;2030-03-17 00:00:00;2030-01-17 00:00:00;2030-01-23 00:00:00
2030-01-14 00:00:00;SO610121;C0019;CT003;918;2030-03-18 00:00:00;2030-03-28 00:00:00;2030-01-18 00:00:00;2030-01-28 00:00:00
2030-01-14 00:00:00;SO610121;C0019;CS004;338;2030-03-18 00:00:00;2030-03-22 00:00:00;2030-01-18 00:00:00;2030-01-22 00:00:00
2030-01-14 00:00:00;SO610121;C0019;VS005;1299;2030-03-18 00:00:00;2030-03-20 00:00:00;2030-01-18 00:00:00;2030-01-20 00:00:00
2030-01-14 00:00:00;SO610121;C0019;CS002;673;2030-03-18 00:00:00;2030-03-11 00:00:00;2030-01-18 00:00:00;2030-01-11 00:00:00
2030-01-15 00:00:00;SO650528;C0017;CS004;1012;2030-03-12 00:00:00;2030-03-14 00:00:00;2030-01-19 00:00:00;2030-01-21 00:00:00
2030-01-15 00:00:00;SO499509;C0020;AT002;471;2030-03-12 00:00:00;2030-03-05 00:00:00;2030-01-19 00:00:00;2030-01-12 00:00:00
2030-01-15 00:00:00;SO614035;C0004;AS004;957;2030-01-29 00:00:00;2030-01-22 00:00:00;2030-01-17 00:00:00;2030-01-10 00:00:00
2030-01-15 00:00:00;SO694118;C0028;AS002;1299;2030-01-29 00:00:00;2030-02-07 00:00:00;2030-01-23 00:00:00;2030-02-01 00:00:00
2030-01-15 00:00:00;SO614035;C0004;CT002;1028;2030-01-29 00:00:00;2030-02-05 00:00:00;2030-01-17 00:00:00;2030-01-24 00:00:00
2030-01-15 00:00:00;SO614035;C0004;AS005;756;2030-01-29 00:00:00;2030-02-05 00:00:00;2030-01-17 00:00:00;2030-01-24 00:00:00
2030-01-15 00:00:00;SO650528;C0017;VS001;1396;2030-03-12 00:00:00;2030-03-08 00:00:00;2030-01-19 00:00:00;2030-01-15 00:00:00
2030-01-15 00:00:00;SO694118;C0028;VS001;1248;2030-01-29 00:00:00;2030-02-04 00:00:00;2030-01-23 00:00:00;2030-01-29 00:00:00
2030-01-15 00:00:00;SO614035;C0004;CT003;810;2030-01-29 00:00:00;2030-02-01 00:00:00;2030-01-17 00:00:00;2030-01-20 00:00:00
2030-01-15 00:00:00;SO694118;C0028;AS003;464;2030-01-29 00:00:00;2030-01-28 00:00:00;2030-01-23 00:00:00;2030-01-22 00:00:00
2030-01-15 00:00:00;SO499509;C0020;VS004;986;2030-03-12 00:00:00;2030-03-14 00:00:00;2030-01-19 00:00:00;2030-01-21 00:00:00
2030-01-15 00:00:00;SO614035;C0004;CS004;1198;2030-01-29 00:00:00;2030-02-02 00:00:00;2030-01-17 00:00:00;2030-01-21 00:00:00
2030-01-15 00:00:00;SO650528;C0017;AL002;485;2030-03-12 00:00:00;2030-03-11 00:00:00;2030-01-19 00:00:00;2030-01-18 00:00:00
2030-01-15 00:00:00;SO499509;C0020;CS002;1290;2030-03-12 00:00:00;2030-03-02 00:00:00;2030-01-19 00:00:00;2030-01-09 00:00:00
2030-01-15 00:00:00;SO694118;C0028;AS005;1068;2030-01-29 00:00:00;2030-02-05 00:00:00;2030-01-23 00:00:00;2030-01-30 00:00:00
2030-01-16 00:00:00;SO691320;C0016;VS001;636;2030-01-30 00:00:00;2030-01-21 00:00:00;2030-01-20 00:00:00;2030-01-11 00:00:00
2030-01-16 00:00:00;SO680212;C0010;AL002;607;2030-02-27 00:00:00;2030-02-19 00:00:00;2030-01-19 00:00:00;2030-01-11 00:00:00
