Data;Cliente ID;Produto SKU;Qtde
30/12/2021;C0024;AS005;773
31/12/2021;C0025;VS003;1024
01/01/2021;C0008;CT003;881
04/01/2021;C0009;CS004;789
05/01/2021;C0011;AL001;864
06/01/2021;C0014;AL002;1103
07/01/2021;C0016;AS001;989
08/01/2021;C0017;CS003;905
11/01/2021;C0018;AT001;1147
12/01/2021;C0021;CS002;1050
13/01/2021;C0022;AS002;1103
14/01/2021;C0023;VS002;1244
15/01/2021;C0024;AT002;1178
18/01/2021;C0025;AS003;683
19/01/2021;C0028;VS001;1148
20/01/2021;C0029;AS004;801
21/01/2021;C0013;AS005;1012
22/01/2021;C0006;VS003;897
25/01/2021;C0026;VS004;939
26/01/2021;C0020;VS005;1152
27/01/2021;C0005;CS001;1100
28/01/2021;C0012;CT001;1135
29/01/2021;C0019;CL001;1066
01/02/2021;C0030;CL002;889
02/02/2021;C0004;CT002;1182
03/02/2021;C0027;CT003;676
04/02/2021;C0001;CS004;721
05/02/2021;C0002;AL001;911
08/02/2021;C0015;AL002;760
09/02/2021;C0003;AS001;668
10/02/2021;C0007;CS003;817
11/02/2021;C0010;AT001;1191
12/02/2021;C0008;CS002;873
15/02/2021;C0009;AS002;1213
16/02/2021;C0011;VS002;738
17/02/2021;C0014;AT002;1208
18/02/2021;C0016;AS003;742
19/02/2021;C0017;VS001;1064
22/02/2021;C0018;AS004;1005
23/02/2021;C0021;AS005;844
24/02/2021;C0022;VS003;746
25/02/2021;C0023;VS004;1080
26/02/2021;C0024;VS005;872
01/03/2021;C0025;CS001;666
02/03/2021;C0028;CT001;806
03/03/2021;C0029;CL001;1085
04/03/2021;C0013;CL002;1023
05/03/2021;C0006;CT002;1193
08/03/2021;C0026;CT003;882
09/03/2021;C0020;CS004;1055
10/03/2021;C0005;AL001;1051
11/03/2021;C0012;AL002;867
12/03/2021;C0019;AS001;1200
15/03/2021;C0030;CS003;1168
16/03/2021;C0004;AT001;872
17/03/2021;C0027;CS002;750
18/03/2021;C0001;AS002;848
19/03/2021;C0002;VS002;949
22/03/2021;C0015;AT002;966
23/03/2021;C0003;AS003;662
24/03/2021;C0007;VS001;1036
25/03/2021;C0010;AS004;751
26/03/2021;C0008;AS005;785
29/03/2021;C0009;VS003;1009
30/03/2021;C0011;VS004;1139
31/03/2021;C0014;VS005;772
01/04/2021;C0016;CS001;1036
02/04/2021;C0017;CT001;969
05/04/2021;C0018;CL001;1029
06/04/2021;C0021;CL002;1076
07/04/2021;C0022;CT002;1197
08/04/2021;C0023;CT003;697
09/04/2021;C0024;CS004;898
12/04/2021;C0025;AL001;1238
13/04/2021;C0028;AL002;1195
14/04/2021;C0029;AS001;924
15/04/2021;C0013;CS003;1034
16/04/2021;C0006;AT001;913
19/04/2021;C0026;CS002;958
20/04/2021;C0020;AS002;1191
21/04/2021;C0005;VS002;1225
22/04/2021;C0012;AT002;843
23/04/2021;C0019;AS003;651
26/04/2021;C0030;VS001;972
27/04/2021;C0004;AS004;1129
28/04/2021;C0027;AS005;1017
29/04/2021;C0001;VS003;1126
30/04/2021;C0002;VS004;1100
03/05/2021;C0015;VS005;1023
04/05/2021;C0003;CS001;673
05/05/2021;C0007;CT001;689
06/05/2021;C0010;CL001;663
07/05/2021;C0008;CL002;1144
10/05/2021;C0009;CT002;1067
11/05/2021;C0011;CT003;909
12/05/2021;C0014;CS004;849
13/05/2021;C0016;AL001;897
14/05/2021;C0017;AL002;714
17/05/2021;C0018;AS001;1236
18/05/2021;C0021;CS003;889
19/05/2021;C0022;AT001;979
20/05/2021;C0023;CS002;1065
21/05/2021;C0024;AS002;732
24/05/2021;C0025;VS002;1155
25/05/2021;C0028;AT002;884
26/05/2021;C0029;AS003;674
27/05/2021;C0013;VS001;815
28/05/2021;C0006;AS004;691
31/05/2021;C0026;AS005;1229
01/06/2021;C0020;VS003;972
02/06/2021;C0005;VS004;1234
03/06/2021;C0012;VS005;788
04/06/2021;C0019;CS001;828
07/06/2021;C0030;CT001;1166
08/06/2021;C0004;CL001;1242
09/06/2021;C0027;CL002;670
10/06/2021;C0001;CT002;1164
11/06/2021;C0002;CT003;906
14/06/2021;C0015;CS004;662
15/06/2021;C0003;AL001;864
16/06/2021;C0007;AL002;937
17/06/2021;C0010;AS001;684
18/06/2021;C0008;CS003;764
21/06/2021;C0009;AT001;1079
22/06/2021;C0011;CS002;693
23/06/2021;C0014;AS002;1005
24/06/2021;C0016;VS002;694
25/06/2021;C0017;AT002;701
28/06/2021;C0018;AS003;901
29/06/2021;C0021;VS001;787
30/06/2021;C0022;AS004;907
01/07/2021;C0023;AS005;1200
02/07/2021;C0024;VS003;1077
05/07/2021;C0025;VS004;954
06/07/2021;C0028;VS005;1110
07/07/2021;C0029;CS001;843
08/07/2021;C0013;CT001;713
09/07/2021;C0006;CL001;938
12/07/2021;C0026;CL002;1068
13/07/2021;C0020;CT002;993
14/07/2021;C0005;CT003;922
15/07/2021;C0012;CS004;1243
16/07/2021;C0019;AL001;1117
19/07/2021;C0030;AL002;1249
20/07/2021;C0004;AS001;685
21/07/2021;C0027;CS003;767
22/07/2021;C0001;AT001;802
23/07/2021;C0002;CS002;875
26/07/2021;C0015;AS002;966
27/07/2021;C0003;VS002;1105
28/07/2021;C0007;AT002;1145
29/07/2021;C0010;AS003;825
30/07/2021;C0008;VS001;710
02/08/2021;C0009;AS004;1061
03/08/2021;C0011;AS005;896
04/08/2021;C0014;VS003;928
05/08/2021;C0016;VS004;997
06/08/2021;C0017;VS005;957
09/08/2021;C0018;CS001;904
10/08/2021;C0021;CT001;866
11/08/2021;C0022;CL001;1145
12/08/2021;C0023;CL002;1056
13/08/2021;C0024;CT002;1026
16/08/2021;C0025;CT003;1234
17/08/2021;C0028;CS004;689
18/08/2021;C0029;AL001;1151
19/08/2021;C0013;AL002;1181
20/08/2021;C0006;AS001;764
23/08/2021;C0026;CS003;1012
24/08/2021;C0020;AT001;1108
25/08/2021;C0005;CS002;1068
26/08/2021;C0012;AS002;830
27/08/2021;C0019;VS002;1088
30/08/2021;C0030;AT002;661
31/08/2021;C0004;AS003;1073
01/09/2021;C0027;VS001;728
02/09/2021;C0001;AS004;657
03/09/2021;C0002;AS005;759
06/09/2021;C0015;VS003;665
07/09/2021;C0003;VS004;1223
08/09/2021;C0007;VS005;662
09/09/2021;C0010;CS001;925
10/09/2021;C0008;CT001;754
13/09/2021;C0009;CL001;935
14/09/2021;C0011;CL002;890
15/09/2021;C0014;CT002;886
16/09/2021;C0016;CT003;850
17/09/2021;C0017;CS004;985
20/09/2021;C0018;AL001;898
21/09/2021;C0021;AL002;1011
22/09/2021;C0022;AS001;731
23/09/2021;C0023;CS003;1133
24/09/2021;C0024;AT001;806
27/09/2021;C0025;CS002;1221
28/09/2021;C0028;AS002;1157
29/09/2021;C0029;VS002;1123
30/09/2021;C0013;AT002;671
01/10/2021;C0006;AS003;1062
04/10/2021;C0026;VS001;1019
05/10/2021;C0020;AS004;1105
06/10/2021;C0005;AS005;679
07/10/2021;C0012;VS003;966
08/10/2021;C0019;VS004;1078
11/10/2021;C0030;VS005;978
12/10/2021;C0004;CS001;1197
13/10/2021;C0027;CT001;823
14/10/2021;C0001;CL001;1188
15/10/2021;C0002;CL002;1198
18/10/2021;C0015;CT002;665
19/10/2021;C0003;CT003;1059
20/10/2021;C0007;CS004;1007
21/10/2021;C0010;AL001;797
22/10/2021;C0008;AL002;690
25/10/2021;C0009;AS001;1001
26/10/2021;C0011;CS003;1044
27/10/2021;C0014;AT001;983
28/10/2021;C0016;CS002;886
29/10/2021;C0017;AS002;844
01/11/2021;C0018;VS002;997
02/11/2021;C0021;AT002;1120
03/11/2021;C0022;AS003;1025
04/11/2021;C0023;VS001;1003
05/11/2021;C0024;AS004;695
08/11/2021;C0025;AS005;1201
09/11/2021;C0028;VS003;820
10/11/2021;C0029;VS004;846
11/11/2021;C0013;VS005;892
12/11/2021;C0006;CS001;953
15/11/2021;C0026;CT001;741
16/11/2021;C0020;CL001;909
17/11/2021;C0005;CL002;1142
18/11/2021;C0012;CT002;989
19/11/2021;C0019;CT003;887
22/11/2021;C0030;CS004;949
23/11/2021;C0004;AL001;1182
24/11/2021;C0027;AL002;1129
25/11/2021;C0001;AS001;1226
26/11/2021;C0002;CS003;1208
29/11/2021;C0015;AT001;994
30/11/2021;C0003;CS002;1083
01/12/2021;C0007;AS002;1109
02/12/2021;C0010;VS002;938
03/12/2021;C0008;AT002;1121
06/12/2021;C0009;AS003;1122
07/12/2021;C0011;VS001;1103
08/12/2021;C0014;AS004;1145
09/12/2021;C0016;AS005;1050
10/12/2021;C0017;VS003;662
13/12/2021;C0018;VS004;722
14/12/2021;C0021;VS005;892
15/12/2021;C0022;CS001;1116
16/12/2021;C0023;CT001;945
17/12/2021;C0024;CL001;1016
20/12/2021;C0025;CL002;688
21/12/2021;C0028;CT002;1243
22/12/2021;C0029;CT003;933
23/12/2021;C0013;CS004;1071
24/12/2021;C0006;AL001;1234
27/12/2021;C0026;AL002;665
28/12/2021;C0020;AS001;769
29/12/2021;C0005;CS003;1249
30/12/2021;C0012;AT001;882
31/12/2021;C0019;CS002;796
01/01/2021;C0030;AS002;779
04/01/2021;C0004;VS002;738
05/01/2021;C0027;AT002;923
06/01/2021;C0001;AS003;935
07/01/2021;C0002;VS001;721
08/01/2021;C0015;AS004;1223
11/01/2021;C0003;AS005;1044
12/01/2021;C0007;VS003;972
13/01/2021;C0010;VS004;656
14/01/2021;C0008;VS005;933
15/01/2021;C0009;CS001;674
18/01/2021;C0011;CT001;705
19/01/2021;C0014;CL001;1230
20/01/2021;C0016;CL002;993
21/01/2021;C0017;CT002;1109
22/01/2021;C0018;CT003;1086
25/01/2021;C0021;CS004;854
26/01/2021;C0022;AL001;765
27/01/2021;C0023;AL002;878
28/01/2021;C0024;AS001;733
29/01/2021;C0025;CS003;686
01/02/2021;C0028;AT001;679
02/02/2021;C0029;CS002;979
03/02/2021;C0013;AS002;1149
04/02/2021;C0006;VS002;1244
05/02/2021;C0026;AT002;771
08/02/2021;C0020;AS003;790
09/02/2021;C0005;VS001;1153
10/02/2021;C0012;AS004;940
11/02/2021;C0019;AS005;766
12/02/2021;C0030;VS003;977
15/02/2021;C0004;VS004;1201
16/02/2021;C0027;VS005;847
17/02/2021;C0001;CS001;996
18/02/2021;C0002;CT001;1095
19/02/2021;C0015;CL001;993
22/02/2021;C0003;CL002;1144
23/02/2021;C0007;CT002;1159
24/02/2021;C0010;CT003;896
25/02/2021;C0008;CS004;945
26/02/2021;C0009;AL001;1080
01/03/2021;C0011;AL002;1125
02/03/2021;C0014;AS001;1038
03/03/2021;C0016;CS003;745
04/03/2021;C0017;AT001;1190
05/03/2021;C0018;CS002;920
08/03/2021;C0021;AS002;849
09/03/2021;C0022;VS002;1228
10/03/2021;C0023;AT002;797
11/03/2021;C0024;AS003;894
12/03/2021;C0025;VS001;818
15/03/2021;C0028;AS004;837
16/03/2021;C0029;AS005;1103
17/03/2021;C0013;VS003;1148
18/03/2021;C0006;VS004;1102
19/03/2021;C0026;VS005;751
22/03/2021;C0020;CS001;683
23/03/2021;C0005;CT001;1065
24/03/2021;C0012;CL001;857
25/03/2021;C0019;CL002;879
26/03/2021;C0030;CT002;1038
29/03/2021;C0004;CT003;1160
30/03/2021;C0027;CS004;1113
31/03/2021;C0001;AL001;807
01/04/2021;C0002;AL002;743
02/04/2021;C0015;AS001;1006
05/04/2021;C0003;CS003;758
06/04/2021;C0007;AT001;692
07/04/2021;C0010;CS002;1097
08/04/2021;C0008;AS002;1240
09/04/2021;C0009;VS002;1006
12/04/2021;C0011;AT002;787
13/04/2021;C0014;AS003;1115
14/04/2021;C0016;VS001;810
15/04/2021;C0017;AS004;1179
16/04/2021;C0018;AS005;806
19/04/2021;C0021;VS003;920
20/04/2021;C0022;VS004;969
21/04/2021;C0023;VS005;1244
22/04/2021;C0024;CS001;911
23/04/2021;C0025;CT001;785
26/04/2021;C0028;CL001;688
27/04/2021;C0029;CL002;800
28/04/2021;C0013;CT002;1220
29/04/2021;C0006;CT003;1126
30/04/2021;C0026;CS004;1201
03/05/2021;C0020;AL001;780
04/05/2021;C0005;AL002;798
05/05/2021;C0012;AS001;1001
06/05/2021;C0019;CS003;1220
07/05/2021;C0030;AT001;870
10/05/2021;C0004;CS002;753
11/05/2021;C0027;AS002;952
12/05/2021;C0001;VS002;900
13/05/2021;C0002;AT002;667
14/05/2021;C0015;AS003;652
17/05/2021;C0003;VS001;810
18/05/2021;C0007;AS004;1020
19/05/2021;C0010;AS005;1066
20/05/2021;C0008;VS003;959
21/05/2021;C0009;VS004;1165
24/05/2021;C0011;VS005;720
25/05/2021;C0014;CS001;996
26/05/2021;C0016;CT001;1120
27/05/2021;C0017;CL001;1216
28/05/2021;C0018;CL002;792
31/05/2021;C0021;CT002;996
01/06/2021;C0022;CT003;932
02/06/2021;C0023;CS004;707
03/06/2021;C0024;AL001;895
04/06/2021;C0025;AL002;760
07/06/2021;C0028;AS001;656
08/06/2021;C0029;CS003;729
09/06/2021;C0013;AT001;760
10/06/2021;C0006;CS002;908
11/06/2021;C0026;AS002;1166
14/06/2021;C0020;VS002;656
15/06/2021;C0005;AT002;706
16/06/2021;C0012;AS003;944
17/06/2021;C0019;VS001;1025
18/06/2021;C0030;AS004;698
21/06/2021;C0004;AS005;672
22/06/2021;C0027;VS003;774
23/06/2021;C0001;VS004;1129
24/06/2021;C0002;VS005;728
25/06/2021;C0015;CS001;1155
28/06/2021;C0003;CT001;672
29/06/2021;C0007;CL001;769
30/06/2021;C0010;CL002;1180
01/07/2021;C0008;CT002;745
02/07/2021;C0009;CT003;751
05/07/2021;C0011;CS004;1053
06/07/2021;C0014;AL001;1176
07/07/2021;C0016;AL002;1072
08/07/2021;C0017;AS001;1049
09/07/2021;C0018;CS003;996
12/07/2021;C0021;AT001;1144
13/07/2021;C0022;CS002;1119
14/07/2021;C0023;AS002;673
15/07/2021;C0024;VS002;1035
16/07/2021;C0025;AT002;694
19/07/2021;C0028;AS003;982
20/07/2021;C0029;VS001;1211
21/07/2021;C0013;AS004;952
22/07/2021;C0006;AS005;1192
23/07/2021;C0026;VS003;848
26/07/2021;C0020;VS004;747
27/07/2021;C0005;VS005;1232
28/07/2021;C0012;CS001;663
29/07/2021;C0019;CT001;1079
30/07/2021;C0030;CL001;1127
02/08/2021;C0004;CL002;1022
03/08/2021;C0027;CT002;677
04/08/2021;C0001;CT003;1090
05/08/2021;C0002;CS004;1111
06/08/2021;C0015;AL001;1003
09/08/2021;C0003;AL002;653
10/08/2021;C0007;AS001;1177
11/08/2021;C0010;CS003;1189
12/08/2021;C0008;AT001;665
13/08/2021;C0009;CS002;932
16/08/2021;C0011;AS002;1120
17/08/2021;C0014;VS002;681
18/08/2021;C0016;AT002;1193
19/08/2021;C0017;AS003;898
20/08/2021;C0018;VS001;808
23/08/2021;C0021;AS004;774
24/08/2021;C0022;AS005;657
25/08/2021;C0023;VS003;873
26/08/2021;C0024;VS004;1049
27/08/2021;C0025;VS005;848
30/08/2021;C0028;CS001;1128
31/08/2021;C0029;CT001;1190
01/09/2021;C0013;CL001;667
02/09/2021;C0006;CL002;814
03/09/2021;C0026;CT002;1008
06/09/2021;C0020;CT003;685
07/09/2021;C0005;CS004;760
08/09/2021;C0012;AL001;912
09/09/2021;C0019;AL002;1000
10/09/2021;C0030;AS001;952
13/09/2021;C0004;CS003;712
14/09/2021;C0027;AT001;713
15/09/2021;C0001;CS002;702
16/09/2021;C0002;AS002;1136
17/09/2021;C0015;VS002;808
20/09/2021;C0003;AT002;988
21/09/2021;C0007;AS003;833
22/09/2021;C0010;VS001;654
23/09/2021;C0008;AS004;1004
24/09/2021;C0009;AS005;754
27/09/2021;C0011;VS003;1152
28/09/2021;C0014;VS004;1241
29/09/2021;C0016;VS005;1096
30/09/2021;C0017;CS001;1182
01/10/2021;C0018;CT001;1162
04/10/2021;C0021;CL001;786
05/10/2021;C0022;CL002;786
06/10/2021;C0023;CT002;661
07/10/2021;C0024;CT003;1096
08/10/2021;C0025;CS004;1041
11/10/2021;C0028;AL001;1011
12/10/2021;C0029;AL002;840
13/10/2021;C0013;AS001;714
14/10/2021;C0006;CS003;1004
15/10/2021;C0026;AT001;936
18/10/2021;C0020;CS002;1208
19/10/2021;C0005;AS002;1022
20/10/2021;C0012;VS002;1127
21/10/2021;C0019;AT002;764
22/10/2021;C0030;AS003;750
25/10/2021;C0004;VS001;1174
26/10/2021;C0027;AS004;1223
27/10/2021;C0001;AS005;1207
28/10/2021;C0002;VS003;1102
29/10/2021;C0015;VS004;1048
01/11/2021;C0003;VS005;915
02/11/2021;C0007;CS001;917
03/11/2021;C0010;CT001;1123
04/11/2021;C0008;CL001;825
05/11/2021;C0009;CL002;837
08/11/2021;C0011;CT002;979
09/11/2021;C0014;CT003;1167
10/11/2021;C0016;CS004;869
11/11/2021;C0017;AL001;719
12/11/2021;C0018;AL002;986
15/11/2021;C0021;AS001;1011
16/11/2021;C0022;CS003;1129
17/11/2021;C0023;AT001;1200
18/11/2021;C0024;CS002;1198
19/11/2021;C0025;AS002;987
22/11/2021;C0028;VS002;968
23/11/2021;C0029;AT002;1110
24/11/2021;C0013;AS003;1112
25/11/2021;C0006;VS001;1047
26/11/2021;C0026;AS004;866
29/11/2021;C0020;AS005;993
30/11/2021;C0005;VS003;918
01/12/2021;C0012;VS004;763
02/12/2021;C0019;VS005;1171
03/12/2021;C0030;CS001;737
06/12/2021;C0004;CT001;1121
07/12/2021;C0027;CL001;1019
08/12/2021;C0001;CL002;1243
09/12/2021;C0002;CT002;1208
10/12/2021;C0015;CT003;1128
13/12/2021;C0003;CS004;1047
14/12/2021;C0007;AL001;1003
15/12/2021;C0010;AL002;842
16/12/2021;C0008;AS001;1200
17/12/2021;C0009;CS003;1095
20/12/2021;C0011;AT001;665
21/12/2021;C0014;CS002;1013
22/12/2021;C0016;AS002;1204
23/12/2021;C0017;VS002;886
24/12/2021;C0018;AT002;954
27/12/2021;C0021;AS003;1094
28/12/2021;C0022;VS001;1039
29/12/2021;C0023;AS004;1220
30/12/2021;C0024;AS005;1216
31/12/2021;C0025;VS003;1152
01/01/2021;C0008;CT003;876
04/01/2021;C0009;CS004;1208
05/01/2021;C0011;AL001;875
06/01/2021;C0014;AL002;823
07/01/2021;C0016;AS001;948
08/01/2021;C0017;CS003;980
11/01/2021;C0018;AT001;693
12/01/2021;C0021;CS002;858
13/01/2021;C0022;AS002;1207
14/01/2021;C0023;VS002;1142
15/01/2021;C0024;AT002;783
18/01/2021;C0025;AS003;653
19/01/2021;C0028;VS001;766
20/01/2021;C0029;AS004;1054
21/01/2021;C0013;AS005;991
22/01/2021;C0006;VS003;660
25/01/2021;C0026;VS004;838
26/01/2021;C0020;VS005;991
