Data;Cliente ID;Produto SKU;Qtde
16/05/2023;C0007;AS004;1452
17/05/2023;C0010;AS005;1058
18/05/2023;C0008;VS003;912
19/05/2023;C0009;VS004;1202
22/05/2023;C0011;VS005;1062
23/05/2023;C0014;CS001;1486
24/05/2023;C0016;CT001;1001
25/05/2023;C0017;CL001;1219
26/05/2023;C0018;CL002;924
29/05/2023;C0021;CT002;1239
30/05/2023;C0022;CT003;1277
31/05/2023;C0023;CS004;960
01/06/2023;C0024;AL001;1059
02/06/2023;C0025;AL002;1027
05/06/2023;C0028;AS001;1225
06/06/2023;C0029;CS003;983
07/06/2023;C0013;AT001;1055
08/06/2023;C0006;CS002;1087
09/06/2023;C0026;AS002;1008
12/06/2023;C0020;VS002;1290
13/06/2023;C0005;AT002;1273
14/06/2023;C0012;AS003;1173
15/06/2023;C0019;VS001;1308
16/06/2023;C0030;AS004;1500
19/06/2023;C0004;AS005;1260
20/06/2023;C0027;VS003;1089
21/06/2023;C0001;VS004;1093
22/06/2023;C0002;VS005;1059
23/06/2023;C0015;CS001;1064
26/06/2023;C0003;CT001;946
27/06/2023;C0007;CL001;1328
28/06/2023;C0010;CL002;1221
29/06/2023;C0008;CT002;1113
30/06/2023;C0009;CT003;1143
03/07/2023;C0011;CS004;1476
04/07/2023;C0014;AL001;1170
05/07/2023;C0016;AL002;1117
06/07/2023;C0017;AS001;1085
07/07/2023;C0018;CS003;1266
10/07/2023;C0021;AT001;1185
11/07/2023;C0022;CS002;1189
12/07/2023;C0023;AS002;914
13/07/2023;C0024;VS002;1311
14/07/2023;C0025;AT002;1498
17/07/2023;C0028;AS003;950
18/07/2023;C0029;VS001;1252
19/07/2023;C0013;AS004;972
20/07/2023;C0006;AS005;1353
21/07/2023;C0026;VS003;1241
24/07/2023;C0020;VS004;1346
25/07/2023;C0005;VS005;1207
26/07/2023;C0012;CS001;1196
27/07/2023;C0019;CT001;959
28/07/2023;C0030;CL001;1465
31/07/2023;C0004;CL002;937
01/08/2023;C0027;CT002;1492
02/08/2023;C0001;CT003;1060
03/08/2023;C0002;CS004;1305
04/08/2023;C0015;AL001;1106
07/08/2023;C0003;AL002;1190
08/08/2023;C0007;AS001;1197
09/08/2023;C0010;CS003;1437
10/08/2023;C0008;AT001;1312
11/08/2023;C0009;CS002;1232
14/08/2023;C0011;AS002;1024
15/08/2023;C0014;VS002;1043
16/08/2023;C0016;AT002;1121
17/08/2023;C0017;AS003;1407
18/08/2023;C0018;VS001;975
21/08/2023;C0021;AS004;1484
22/08/2023;C0022;AS005;1219
23/08/2023;C0023;VS003;1128
24/08/2023;C0024;VS004;1213
25/08/2023;C0025;VS005;1190
28/08/2023;C0028;CS001;1417
29/08/2023;C0029;CT001;1210
30/08/2023;C0013;CL001;1132
31/08/2023;C0006;CL002;1122
01/09/2023;C0026;CT002;1436
04/09/2023;C0020;CT003;1060
05/09/2023;C0005;CS004;919
06/09/2023;C0012;AL001;1407
07/09/2023;C0019;AL002;954
08/09/2023;C0030;AS001;1241
11/09/2023;C0004;CS003;922
12/09/2023;C0027;AT001;1244
13/09/2023;C0001;CS002;1422
14/09/2023;C0002;AS002;1302
15/09/2023;C0015;VS002;1327
18/09/2023;C0003;AT002;1122
19/09/2023;C0007;AS003;1118
20/09/2023;C0010;VS001;928
21/09/2023;C0008;AS004;1290
22/09/2023;C0009;AS005;1424
25/09/2023;C0011;VS003;1295
26/09/2023;C0014;VS004;1439
27/09/2023;C0016;VS005;1089
28/09/2023;C0017;CS001;1447
29/09/2023;C0018;CT001;998
02/10/2023;C0021;CL001;1409
03/10/2023;C0022;CL002;988
04/10/2023;C0023;CT002;911
05/10/2023;C0024;CT003;1343
06/10/2023;C0025;CS004;1346
09/10/2023;C0028;AL001;1487
10/10/2023;C0029;AL002;1246
11/10/2023;C0013;AS001;1453
12/10/2023;C0006;CS003;1276
13/10/2023;C0026;AT001;1232
16/10/2023;C0020;CS002;1370
17/10/2023;C0005;AS002;1026
18/10/2023;C0012;VS002;905
19/10/2023;C0019;AT002;1361
20/10/2023;C0030;AS003;1158
23/10/2023;C0004;VS001;1398
24/10/2023;C0027;AS004;1490
25/10/2023;C0001;AS005;1474
26/10/2023;C0002;VS003;1250
27/10/2023;C0015;VS004;1154
30/10/2023;C0003;VS005;1468
31/10/2023;C0007;CS001;1322
01/11/2023;C0010;CT001;1363
02/11/2023;C0008;CL001;1492
03/11/2023;C0009;CL002;1042
06/11/2023;C0011;CT002;1277
07/11/2023;C0014;CT003;1445
08/11/2023;C0016;CS004;1329
09/11/2023;C0017;AL001;1048
10/11/2023;C0018;AL002;1131
13/11/2023;C0021;AS001;1448
14/11/2023;C0022;CS003;1328
15/11/2023;C0023;AT001;1199
16/11/2023;C0024;CS002;1309
17/11/2023;C0025;AS002;962
20/11/2023;C0028;VS002;1115
21/11/2023;C0029;AT002;1011
22/11/2023;C0013;AS003;1425
23/11/2023;C0006;VS001;948
24/11/2023;C0026;AS004;1082
27/11/2023;C0020;AS005;1465
28/11/2023;C0005;VS003;1030
29/11/2023;C0012;VS004;1082
30/11/2023;C0019;VS005;1304
01/12/2023;C0030;CS001;966
04/12/2023;C0004;CT001;1161
05/12/2023;C0027;CL001;1412
06/12/2023;C0001;CL002;1016
07/12/2023;C0002;CT002;1308
08/12/2023;C0015;CT003;1305
11/12/2023;C0003;CS004;1214
12/12/2023;C0007;AL001;1016
13/12/2023;C0010;AL002;1347
14/12/2023;C0008;AS001;1134
15/12/2023;C0009;CS003;1448
18/12/2023;C0011;AT001;1440
19/12/2023;C0014;CS002;1285
20/12/2023;C0016;AS002;998
21/12/2023;C0017;VS002;1395
22/12/2023;C0018;AT002;1016
25/12/2023;C0021;AS003;1436
26/12/2023;C0022;VS001;1047
27/12/2023;C0023;AS004;1263
28/12/2023;C0024;AS005;1402
29/12/2023;C0025;VS003;1118
02/01/2023;C0008;CT003;1412
03/01/2023;C0009;CS004;1144
04/01/2023;C0011;AL001;1093
05/01/2023;C0014;AL002;1398
06/01/2023;C0016;AS001;1266
09/01/2023;C0017;CS003;1259
10/01/2023;C0018;AT001;1149
11/01/2023;C0021;CS002;1390
12/01/2023;C0022;AS002;1488
13/01/2023;C0023;VS002;1186
16/01/2023;C0024;AT002;932
17/01/2023;C0025;AS003;1124
18/01/2023;C0028;VS001;1018
19/01/2023;C0029;AS004;902
20/01/2023;C0013;AS005;929
23/01/2023;C0006;VS003;909
24/01/2023;C0026;VS004;1303
25/01/2023;C0020;VS005;1067
26/01/2023;C0005;CS001;1290
27/01/2023;C0012;CT001;1009
30/01/2023;C0019;CL001;1321
31/01/2023;C0030;CL002;1255
01/02/2023;C0004;CT002;1360
02/02/2023;C0027;CT003;1344
03/02/2023;C0001;CS004;1242
06/02/2023;C0002;AL001;1357
07/02/2023;C0015;AL002;1219
08/02/2023;C0003;AS001;1002
09/02/2023;C0007;CS003;1224
10/02/2023;C0010;AT001;1341
13/02/2023;C0008;CS002;1302
14/02/2023;C0009;AS002;1433
15/02/2023;C0011;VS002;1226
16/02/2023;C0014;AT002;1187
17/02/2023;C0016;AS003;1195
20/02/2023;C0017;VS001;1309
21/02/2023;C0018;AS004;1356
22/02/2023;C0021;AS005;934
23/02/2023;C0022;VS003;1496
24/02/2023;C0023;VS004;1216
27/02/2023;C0024;VS005;1348
28/02/2023;C0025;CS001;1308
01/03/2023;C0028;CT001;1397
02/03/2023;C0029;CL001;1325
03/03/2023;C0013;CL002;1356
06/03/2023;C0006;CT002;1216
07/03/2023;C0026;CT003;962
08/03/2023;C0020;CS004;1174
09/03/2023;C0005;AL001;1260
10/03/2023;C0012;AL002;928
13/03/2023;C0019;AS001;1255
14/03/2023;C0030;CS003;1124
15/03/2023;C0004;AT001;901
16/03/2023;C0027;CS002;1333
17/03/2023;C0001;AS002;900
20/03/2023;C0002;VS002;942
21/03/2023;C0015;AT002;919
22/03/2023;C0003;AS003;1002
23/03/2023;C0007;VS001;1192
24/03/2023;C0010;AS004;1384
27/03/2023;C0008;AS005;1218
28/03/2023;C0009;VS003;1365
29/03/2023;C0011;VS004;1429
30/03/2023;C0014;VS005;1186
31/03/2023;C0016;CS001;1354
03/04/2023;C0017;CT001;1356
04/04/2023;C0018;CL001;1214
05/04/2023;C0021;CL002;907
06/04/2023;C0022;CT002;1295
07/04/2023;C0023;CT003;1075
10/04/2023;C0024;CS004;1101
11/04/2023;C0025;AL001;989
12/04/2023;C0028;AL002;1444
13/04/2023;C0029;AS001;1319
14/04/2023;C0013;CS003;1428
17/04/2023;C0006;AT001;1265
18/04/2023;C0026;CS002;1341
19/04/2023;C0020;AS002;1063
20/04/2023;C0005;VS002;1190
21/04/2023;C0012;AT002;1013
24/04/2023;C0019;AS003;1215
25/04/2023;C0030;VS001;1268
26/04/2023;C0004;AS004;1143
27/04/2023;C0027;AS005;1039
28/04/2023;C0001;VS003;984
01/05/2023;C0002;VS004;1082
02/05/2023;C0015;VS005;1174
03/05/2023;C0003;CS001;1311
04/05/2023;C0007;CT001;1490
05/05/2023;C0010;CL001;1222
08/05/2023;C0008;CL002;1137
09/05/2023;C0009;CT002;913
10/05/2023;C0011;CT003;979
11/05/2023;C0014;CS004;1314
12/05/2023;C0016;AL001;1123
15/05/2023;C0017;AL002;1268
16/05/2023;C0018;AS001;1103
17/05/2023;C0021;CS003;1340
18/05/2023;C0022;AT001;986
19/05/2023;C0023;CS002;1356
22/05/2023;C0024;AS002;1268
23/05/2023;C0025;VS002;1174
24/05/2023;C0028;AT002;1453
25/05/2023;C0029;AS003;1308
26/05/2023;C0013;VS001;989
29/05/2023;C0006;AS004;1255
30/05/2023;C0026;AS005;982
31/05/2023;C0020;VS003;1385
01/06/2023;C0005;VS004;1084
02/06/2023;C0012;VS005;1412
05/06/2023;C0019;CS001;1043
06/06/2023;C0030;CT001;1091
07/06/2023;C0004;CL001;1446
08/06/2023;C0027;CL002;1035
09/06/2023;C0001;CT002;1348
12/06/2023;C0002;CT003;1277
13/06/2023;C0015;CS004;1465
14/06/2023;C0003;AL001;1456
15/06/2023;C0007;AL002;1451
16/06/2023;C0010;AS001;1290
19/06/2023;C0008;CS003;1360
20/06/2023;C0009;AT001;1442
21/06/2023;C0011;CS002;1177
22/06/2023;C0014;AS002;1214
23/06/2023;C0016;VS002;1071
26/06/2023;C0017;AT002;1057
27/06/2023;C0018;AS003;1305
28/06/2023;C0021;VS001;1014
29/06/2023;C0022;AS004;1061
30/06/2023;C0023;AS005;1420
03/07/2023;C0024;VS003;1331
04/07/2023;C0025;VS004;933
05/07/2023;C0028;VS005;1094
06/07/2023;C0029;CS001;1101
07/07/2023;C0013;CT001;1272
10/07/2023;C0006;CL001;1250
11/07/2023;C0026;CL002;1330
12/07/2023;C0020;CT002;1003
13/07/2023;C0005;CT003;1052
14/07/2023;C0012;CS004;987
17/07/2023;C0019;AL001;1129
18/07/2023;C0030;AL002;1054
19/07/2023;C0004;AS001;1257
20/07/2023;C0027;CS003;1391
21/07/2023;C0001;AT001;1187
24/07/2023;C0002;CS002;1415
25/07/2023;C0015;AS002;1399
26/07/2023;C0003;VS002;1107
27/07/2023;C0007;AT002;1152
28/07/2023;C0010;AS003;1492
31/07/2023;C0008;VS001;1104
01/08/2023;C0009;AS004;1003
02/08/2023;C0011;AS005;1492
03/08/2023;C0014;VS003;1235
04/08/2023;C0016;VS004;911
07/08/2023;C0017;VS005;927
08/08/2023;C0018;CS001;989
09/08/2023;C0021;CT001;1453
10/08/2023;C0022;CL001;968
11/08/2023;C0023;CL002;1460
14/08/2023;C0024;CT002;998
15/08/2023;C0025;CT003;908
16/08/2023;C0028;CS004;1316
17/08/2023;C0029;AL001;1491
18/08/2023;C0013;AL002;1161
21/08/2023;C0006;AS001;1229
22/08/2023;C0026;CS003;1066
23/08/2023;C0020;AT001;1324
24/08/2023;C0005;CS002;1361
25/08/2023;C0012;AS002;1049
28/08/2023;C0019;VS002;1042
29/08/2023;C0030;AT002;1042
30/08/2023;C0004;AS003;999
31/08/2023;C0027;VS001;1392
01/09/2023;C0001;AS004;993
04/09/2023;C0002;AS005;1128
05/09/2023;C0015;VS003;1363
06/09/2023;C0003;VS004;1330
07/09/2023;C0007;VS005;1456
08/09/2023;C0010;CS001;1302
11/09/2023;C0008;CT001;1370
12/09/2023;C0009;CL001;1333
13/09/2023;C0011;CL002;1054
14/09/2023;C0014;CT002;1140
15/09/2023;C0016;CT003;904
18/09/2023;C0017;CS004;1466
19/09/2023;C0018;AL001;1494
20/09/2023;C0021;AL002;949
21/09/2023;C0022;AS001;1021
22/09/2023;C0023;CS003;911
25/09/2023;C0024;AT001;937
26/09/2023;C0025;CS002;1297
27/09/2023;C0028;AS002;1351
28/09/2023;C0029;VS002;1282
29/09/2023;C0013;AT002;1103
02/10/2023;C0006;AS003;1470
03/10/2023;C0026;VS001;1069
04/10/2023;C0020;AS004;1185
05/10/2023;C0005;AS005;1289
06/10/2023;C0012;VS003;1399
09/10/2023;C0019;VS004;974
10/10/2023;C0030;VS005;1098
11/10/2023;C0004;CS001;947
12/10/2023;C0027;CT001;1253
13/10/2023;C0001;CL001;1404
16/10/2023;C0002;CL002;1030
17/10/2023;C0015;CT002;1191
18/10/2023;C0003;CT003;1057
19/10/2023;C0007;CS004;1094
20/10/2023;C0010;AL001;1072
23/10/2023;C0008;AL002;969
24/10/2023;C0009;AS001;1134
25/10/2023;C0011;CS003;1109
26/10/2023;C0014;AT001;1397
27/10/2023;C0016;CS002;1328
30/10/2023;C0017;AS002;964
31/10/2023;C0018;VS002;1498
01/11/2023;C0021;AT002;912
02/11/2023;C0022;AS003;1011
03/11/2023;C0023;VS001;1118
06/11/2023;C0024;AS004;1319
07/11/2023;C0025;AS005;1340
08/11/2023;C0028;VS003;1281
09/11/2023;C0029;VS004;1014
10/11/2023;C0013;VS005;999
13/11/2023;C0006;CS001;1483
14/11/2023;C0026;CT001;1380
15/11/2023;C0020;CL001;1361
16/11/2023;C0005;CL002;1014
17/11/2023;C0012;CT002;1342
20/11/2023;C0019;CT003;1035
21/11/2023;C0030;CS004;1234
22/11/2023;C0004;AL001;1428
23/11/2023;C0027;AL002;1000
24/11/2023;C0001;AS001;1428
27/11/2023;C0002;CS003;1462
28/11/2023;C0015;AT001;1025
29/11/2023;C0003;CS002;1280
30/11/2023;C0007;AS002;984
01/12/2023;C0010;VS002;1429
04/12/2023;C0008;AT002;1232
05/12/2023;C0009;AS003;1385
06/12/2023;C0011;VS001;1091
07/12/2023;C0014;AS004;1316
08/12/2023;C0016;AS005;1333
11/12/2023;C0017;VS003;1214
12/12/2023;C0018;VS004;1373
13/12/2023;C0021;VS005;972
14/12/2023;C0022;CS001;1093
15/12/2023;C0023;CT001;1094
18/12/2023;C0024;CL001;1345
19/12/2023;C0025;CL002;953
20/12/2023;C0028;CT002;1285
21/12/2023;C0029;CT003;1498
22/12/2023;C0013;CS004;1320
25/12/2023;C0006;AL001;937
26/12/2023;C0026;AL002;1071
27/12/2023;C0020;AS001;1120
28/12/2023;C0005;CS003;1213
29/12/2023;C0012;AT001;911
02/01/2023;C0015;CS004;1013
03/01/2023;C0003;AL001;1080
04/01/2023;C0007;AL002;1400
05/01/2023;C0010;AS001;1167
06/01/2023;C0008;CS003;1241
09/01/2023;C0009;AT001;1364
10/01/2023;C0011;CS002;1457
11/01/2023;C0014;AS002;1162
12/01/2023;C0016;VS002;1381
13/01/2023;C0017;AT002;1311
16/01/2023;C0018;AS003;1057
17/01/2023;C0021;VS001;1096
18/01/2023;C0022;AS004;950
19/01/2023;C0023;AS005;1411
20/01/2023;C0024;VS003;1069
23/01/2023;C0025;VS004;975
24/01/2023;C0028;VS005;975
25/01/2023;C0029;CS001;1054
26/01/2023;C0013;CT001;907
27/01/2023;C0006;CL001;1045
30/01/2023;C0026;CL002;1282
31/01/2023;C0020;CT002;1210
01/02/2023;C0005;CT003;1276
02/02/2023;C0012;CS004;1260
03/02/2023;C0019;AL001;1466
06/02/2023;C0030;AL002;1013
07/02/2023;C0004;AS001;1323
08/02/2023;C0027;CS003;1158
09/02/2023;C0001;AT001;1396
10/02/2023;C0002;CS002;926
13/02/2023;C0015;AS002;993
14/02/2023;C0003;VS002;929
15/02/2023;C0007;AT002;1118
16/02/2023;C0010;AS003;1221
17/02/2023;C0008;VS001;1248
20/02/2023;C0009;AS004;1197
21/02/2023;C0011;AS005;1410
22/02/2023;C0014;VS003;1421
23/02/2023;C0016;VS004;1145
24/02/2023;C0017;VS005;954
27/02/2023;C0018;CS001;1462
28/02/2023;C0021;CT001;915
01/03/2023;C0022;CL001;1408
02/03/2023;C0023;CL002;1013
03/03/2023;C0024;CT002;1474
06/03/2023;C0025;CT003;1229
07/03/2023;C0028;CS004;1369
08/03/2023;C0029;AL001;1208
09/03/2023;C0013;AL002;960
10/03/2023;C0006;AS001;1053
13/03/2023;C0026;CS003;1142
14/03/2023;C0020;AT001;1172
15/03/2023;C0005;CS002;1255
16/03/2023;C0012;AS002;1176
17/03/2023;C0019;VS002;1349
20/03/2023;C0030;AT002;1487
21/03/2023;C0004;AS003;1423
22/03/2023;C0027;VS001;970
23/03/2023;C0001;AS004;1411
24/03/2023;C0002;AS005;1387
27/03/2023;C0015;VS003;911
28/03/2023;C0003;VS004;1091
29/03/2023;C0007;VS005;1089
30/03/2023;C0010;CS001;1013
31/03/2023;C0008;CT001;1037
03/04/2023;C0009;CL001;954
04/04/2023;C0011;CL002;1394
05/04/2023;C0014;CT002;1143
06/04/2023;C0016;CT003;1495
07/04/2023;C0017;CS004;1162
10/04/2023;C0018;AL001;1029
11/04/2023;C0021;AL002;1276
12/04/2023;C0022;AS001;1050
13/04/2023;C0023;CS003;1117
14/04/2023;C0024;AT001;925
17/04/2023;C0025;CS002;902
18/04/2023;C0028;AS002;966
19/04/2023;C0029;VS002;1106
20/04/2023;C0013;AT002;1098
21/04/2023;C0006;AS003;1208
24/04/2023;C0026;VS001;1270
25/04/2023;C0020;AS004;1128
26/04/2023;C0005;AS005;985
27/04/2023;C0012;VS003;994
28/04/2023;C0019;VS004;1163
01/05/2023;C0030;VS005;1234
02/05/2023;C0004;CS001;1048
03/05/2023;C0027;CT001;1193
04/05/2023;C0001;CL001;1103
05/05/2023;C0002;CL002;1462
08/05/2023;C0015;CT002;1482
09/05/2023;C0003;CT003;1287
10/05/2023;C0007;CS004;982
11/05/2023;C0010;AL001;1061
12/05/2023;C0008;AL002;1199
15/05/2023;C0009;AS001;934
16/05/2023;C0011;CS003;1371
17/05/2023;C0014;AT001;1366
18/05/2023;C0016;CS002;977
19/05/2023;C0017;AS002;1370
22/05/2023;C0018;VS002;921
23/05/2023;C0021;AT002;1300
24/05/2023;C0022;AS003;1197
25/05/2023;C0023;VS001;1439
26/05/2023;C0024;AS004;1373
29/05/2023;C0025;AS005;1369
30/05/2023;C0028;VS003;1341
31/05/2023;C0029;VS004;1321
01/06/2023;C0013;VS005;1012
02/06/2023;C0006;CS001;1063
05/06/2023;C0026;CT001;1201
06/06/2023;C0020;CL001;1223
07/06/2023;C0005;CL002;1120
08/06/2023;C0012;CT002;1480
09/06/2023;C0019;CT003;1182
12/06/2023;C0030;CS004;1108
13/06/2023;C0004;AL001;1112
14/06/2023;C0027;AL002;1051
15/06/2023;C0001;AS001;1333
16/06/2023;C0002;CS003;1448
19/06/2023;C0015;AT001;1416
20/06/2023;C0003;CS002;1327
21/06/2023;C0007;AS002;1141
22/06/2023;C0010;VS002;1129
23/06/2023;C0008;AT002;1417
26/06/2023;C0009;AS003;1441
27/06/2023;C0011;VS001;1399
28/06/2023;C0014;AS004;1035
29/06/2023;C0016;AS005;999
30/06/2023;C0017;VS003;1420
03/07/2023;C0018;VS004;1242
04/07/2023;C0021;VS005;1487
05/07/2023;C0022;CS001;1279
06/07/2023;C0023;CT001;1444
07/07/2023;C0024;CL001;1181
10/07/2023;C0025;CL002;937
11/07/2023;C0028;CT002;1023
12/07/2023;C0029;CT003;1275
13/07/2023;C0013;CS004;1381
14/07/2023;C0006;AL001;1309
17/07/2023;C0026;AL002;1494
18/07/2023;C0020;AS001;1179
19/07/2023;C0005;CS003;1241
20/07/2023;C0012;AT001;1302
21/07/2023;C0019;CS002;983
24/07/2023;C0030;AS002;1257
25/07/2023;C0004;VS002;1369
26/07/2023;C0027;AT002;1430
27/07/2023;C0001;AS003;1077
28/07/2023;C0002;VS001;1389
31/07/2023;C0015;AS004;1448
01/08/2023;C0003;AS005;1117
02/08/2023;C0007;VS003;920
03/08/2023;C0010;VS004;1367
04/08/2023;C0008;VS005;1429
07/08/2023;C0009;CS001;1311
08/08/2023;C0011;CT001;911
09/08/2023;C0014;CL001;1202
10/08/2023;C0016;CL002;973
11/08/2023;C0017;CT002;1049
14/08/2023;C0018;CT003;914
15/08/2023;C0021;CS004;996
16/08/2023;C0022;AL001;1477
17/08/2023;C0023;AL002;928
18/08/2023;C0024;AS001;1114
21/08/2023;C0025;CS003;1315
22/08/2023;C0028;AT001;1092
23/08/2023;C0029;CS002;1097
24/08/2023;C0013;AS002;1304
25/08/2023;C0006;VS002;908
28/08/2023;C0026;AT002;944
29/08/2023;C0020;AS003;1409
30/08/2023;C0005;VS001;1092
31/08/2023;C0012;AS004;919
01/09/2023;C0019;AS005;1415
04/09/2023;C0030;VS003;1268
05/09/2023;C0004;VS004;1137
06/09/2023;C0027;VS005;1429
07/09/2023;C0001;CS001;1233
08/09/2023;C0002;CT001;1375
11/09/2023;C0015;CL001;1000
12/09/2023;C0003;CL002;1226
13/09/2023;C0007;CT002;1451
14/09/2023;C0010;CT003;1204
15/09/2023;C0008;CS004;1008
18/09/2023;C0009;AL001;1086
19/09/2023;C0011;AL002;1307
20/09/2023;C0014;AS001;1259
21/09/2023;C0016;CS003;1100
22/09/2023;C0017;AT001;1337
25/09/2023;C0018;CS002;1229
26/09/2023;C0021;AS002;1161
27/09/2023;C0022;VS002;1269
28/09/2023;C0023;AT002;1474
29/09/2023;C0024;AS003;1351
02/10/2023;C0025;VS001;1237
03/10/2023;C0028;AS004;1394
04/10/2023;C0029;AS005;1028
05/10/2023;C0013;VS003;1473
06/10/2023;C0006;VS004;1080
09/10/2023;C0026;VS005;1223
10/10/2023;C0020;CS001;909
11/10/2023;C0005;CT001;1221
12/10/2023;C0012;CL001;1012
13/10/2023;C0019;CL002;1147
16/10/2023;C0030;CT002;1168
17/10/2023;C0004;CT003;1331
18/10/2023;C0027;CS004;1107
19/10/2023;C0001;AL001;1397
20/10/2023;C0002;AL002;1463
23/10/2023;C0015;AS001;1431
24/10/2023;C0003;CS003;1134
25/10/2023;C0007;AT001;1140
26/10/2023;C0010;CS002;1234
27/10/2023;C0008;AS002;1013
30/10/2023;C0009;VS002;1500
31/10/2023;C0011;AT002;1485
01/11/2023;C0014;AS003;1162
02/11/2023;C0016;VS001;1392
03/11/2023;C0017;AS004;1354
06/11/2023;C0018;AS005;1053
07/11/2023;C0021;VS003;1473
08/11/2023;C0022;VS004;1171
09/11/2023;C0023;VS005;1424
10/11/2023;C0024;CS001;1078
13/11/2023;C0025;CT001;953
14/11/2023;C0028;CL001;1119
15/11/2023;C0029;CL002;1321
16/11/2023;C0013;CT002;1393
17/11/2023;C0006;CT003;1311
20/11/2023;C0026;CS004;1152
21/11/2023;C0020;AL001;1263
22/11/2023;C0005;AL002;954
23/11/2023;C0012;AS001;1438
24/11/2023;C0019;CS003;1445
27/11/2023;C0030;AT001;1155
28/11/2023;C0004;CS002;932
29/11/2023;C0027;AS002;906
30/11/2023;C0001;VS002;1488
01/12/2023;C0002;AT002;935
04/12/2023;C0015;AS003;964
05/12/2023;C0003;VS001;1028
06/12/2023;C0007;AS004;1435
07/12/2023;C0010;AS005;929
08/12/2023;C0008;VS003;1258
11/12/2023;C0009;VS004;951
12/12/2023;C0011;VS005;1248
13/12/2023;C0014;CS001;1206
14/12/2023;C0016;CT001;1091
15/12/2023;C0017;CL001;1303
18/12/2023;C0018;CL002;1108
19/12/2023;C0021;CT002;980
20/12/2023;C0022;CT003;1453
21/12/2023;C0023;CS004;1454
22/12/2023;C0024;AL001;1208
25/12/2023;C0025;AL002;957
26/12/2023;C0028;AS001;1130
27/12/2023;C0029;CS003;1249
28/12/2023;C0013;AT001;1387
29/12/2023;C0006;CS002;1236
02/01/2023;C0004;AS004;1033
03/01/2023;C0027;AS005;983
