Data;Cliente ID;Produto SKU;Qtde
05/04/2022;C0021;CL002;1032
06/04/2022;C0022;CT002;1272
07/04/2022;C0023;CT003;928
08/04/2022;C0024;CS004;1207
11/04/2022;C0025;AL001;1289
12/04/2022;C0028;AL002;1208
13/04/2022;C0029;AS001;1109
14/04/2022;C0013;CS003;1239
15/04/2022;C0006;AT001;1161
18/04/2022;C0026;CS002;970
19/04/2022;C0020;AS002;927
20/04/2022;C0005;VS002;1335
21/04/2022;C0012;AT002;1348
22/04/2022;C0019;AS003;1223
25/04/2022;C0030;VS001;802
26/04/2022;C0004;AS004;1018
27/04/2022;C0027;AS005;810
28/04/2022;C0001;VS003;1242
29/04/2022;C0002;VS004;990
02/05/2022;C0015;VS005;808
03/05/2022;C0003;CS001;1328
04/05/2022;C0007;CT001;866
05/05/2022;C0010;CL001;1293
06/05/2022;C0008;CL002;1329
09/05/2022;C0009;CT002;1139
10/05/2022;C0011;CT003;1131
11/05/2022;C0014;CS004;784
12/05/2022;C0016;AL001;779
13/05/2022;C0017;AL002;854
16/05/2022;C0018;AS001;858
17/05/2022;C0021;CS003;997
18/05/2022;C0022;AT001;948
19/05/2022;C0023;CS002;1025
20/05/2022;C0024;AS002;774
23/05/2022;C0025;VS002;1058
24/05/2022;C0028;AT002;776
25/05/2022;C0029;AS003;1230
26/05/2022;C0013;VS001;761
27/05/2022;C0006;AS004;1320
30/05/2022;C0026;AS005;799
31/05/2022;C0020;VS003;1223
01/06/2022;C0005;VS004;1015
02/06/2022;C0012;VS005;920
03/06/2022;C0019;CS001;1215
06/06/2022;C0030;CT001;1206
07/06/2022;C0004;CL001;769
08/06/2022;C0027;CL002;930
09/06/2022;C0001;CT002;1036
10/06/2022;C0002;CT003;797
13/06/2022;C0015;CS004;997
14/06/2022;C0003;AL001;1181
15/06/2022;C0007;AL002;777
16/06/2022;C0010;AS001;1171
17/06/2022;C0008;CS003;1279
20/06/2022;C0009;AT001;942
21/06/2022;C0011;CS002;1182
22/06/2022;C0014;AS002;1213
23/06/2022;C0016;VS002;989
24/06/2022;C0017;AT002;1181
27/06/2022;C0018;AS003;766
28/06/2022;C0021;VS001;774
29/06/2022;C0022;AS004;758
30/06/2022;C0023;AS005;801
01/07/2022;C0024;VS003;1123
04/07/2022;C0025;VS004;1070
05/07/2022;C0028;VS005;1231
06/07/2022;C0029;CS001;1262
07/07/2022;C0013;CT001;1087
08/07/2022;C0006;CL001;1221
11/07/2022;C0026;CL002;1314
12/07/2022;C0020;CT002;925
13/07/2022;C0005;CT003;1191
14/07/2022;C0012;CS004;1020
15/07/2022;C0019;AL001;968
18/07/2022;C0030;AL002;923
19/07/2022;C0004;AS001;1333
20/07/2022;C0027;CS003;995
21/07/2022;C0001;AT001;765
22/07/2022;C0002;CS002;856
25/07/2022;C0015;AS002;1119
26/07/2022;C0003;VS002;909
27/07/2022;C0007;AT002;1022
28/07/2022;C0010;AS003;842
29/07/2022;C0008;VS001;796
01/08/2022;C0009;AS004;1249
02/08/2022;C0011;AS005;1041
03/08/2022;C0014;VS003;1010
04/08/2022;C0016;VS004;1198
05/08/2022;C0017;VS005;781
08/08/2022;C0018;CS001;802
09/08/2022;C0021;CT001;1290
10/08/2022;C0022;CL001;1220
11/08/2022;C0023;CL002;1228
12/08/2022;C0024;CT002;1315
15/08/2022;C0025;CT003;1051
16/08/2022;C0028;CS004;989
17/08/2022;C0029;AL001;1172
18/08/2022;C0013;AL002;831
19/08/2022;C0006;AS001;1053
22/08/2022;C0026;CS003;1172
23/08/2022;C0020;AT001;1315
24/08/2022;C0005;CS002;1226
25/08/2022;C0012;AS002;1158
26/08/2022;C0019;VS002;1006
29/08/2022;C0030;AT002;794
30/08/2022;C0004;AS003;991
31/08/2022;C0027;VS001;839
01/09/2022;C0001;AS004;1192
02/09/2022;C0002;AS005;1139
05/09/2022;C0015;VS003;760
06/09/2022;C0003;VS004;1275
07/09/2022;C0007;VS005;945
08/09/2022;C0010;CS001;889
09/09/2022;C0008;CT001;758
12/09/2022;C0009;CL001;877
13/09/2022;C0011;CL002;832
14/09/2022;C0014;CT002;862
15/09/2022;C0016;CT003;999
16/09/2022;C0017;CS004;1072
19/09/2022;C0018;AL001;1350
20/09/2022;C0021;AL002;1131
21/09/2022;C0022;AS001;1026
22/09/2022;C0023;CS003;1313
23/09/2022;C0024;AT001;1013
26/09/2022;C0025;CS002;930
27/09/2022;C0028;AS002;1212
28/09/2022;C0029;VS002;797
29/09/2022;C0013;AT002;979
30/09/2022;C0006;AS003;887
03/10/2022;C0026;VS001;1182
04/10/2022;C0020;AS004;882
05/10/2022;C0005;AS005;1263
06/10/2022;C0012;VS003;782
07/10/2022;C0019;VS004;1033
10/10/2022;C0030;VS005;1077
11/10/2022;C0004;CS001;1147
12/10/2022;C0027;CT001;810
13/10/2022;C0001;CL001;755
14/10/2022;C0002;CL002;1104
17/10/2022;C0015;CT002;979
18/10/2022;C0003;CT003;998
19/10/2022;C0007;CS004;838
20/10/2022;C0010;AL001;1177
21/10/2022;C0008;AL002;1169
24/10/2022;C0009;AS001;990
25/10/2022;C0011;CS003;1152
26/10/2022;C0014;AT001;1062
27/10/2022;C0016;CS002;1081
28/10/2022;C0017;AS002;1297
31/10/2022;C0018;VS002;916
01/11/2022;C0021;AT002;1120
02/11/2022;C0022;AS003;843
03/11/2022;C0023;VS001;1339
04/11/2022;C0024;AS004;755
07/11/2022;C0025;AS005;1165
08/11/2022;C0028;VS003;1309
09/11/2022;C0029;VS004;874
10/11/2022;C0013;VS005;977
11/11/2022;C0006;CS001;1129
14/11/2022;C0026;CT001;1311
15/11/2022;C0020;CL001;1301
16/11/2022;C0005;CL002;1145
17/11/2022;C0012;CT002;1266
18/11/2022;C0019;CT003;1073
21/11/2022;C0030;CS004;1296
22/11/2022;C0004;AL001;1335
23/11/2022;C0027;AL002;1084
24/11/2022;C0001;AS001;989
25/11/2022;C0002;CS003;864
28/11/2022;C0015;AT001;1252
29/11/2022;C0003;CS002;954
30/11/2022;C0007;AS002;1280
01/12/2022;C0010;VS002;1307
02/12/2022;C0008;AT002;1018
05/12/2022;C0009;AS003;1096
06/12/2022;C0011;VS001;876
07/12/2022;C0014;AS004;1318
08/12/2022;C0016;AS005;1130
09/12/2022;C0017;VS003;1185
12/12/2022;C0018;VS004;800
13/12/2022;C0021;VS005;764
14/12/2022;C0022;CS001;810
15/12/2022;C0023;CT001;910
16/12/2022;C0024;CL001;861
19/12/2022;C0025;CL002;926
20/12/2022;C0028;CT002;924
21/12/2022;C0029;CT003;1199
22/12/2022;C0013;CS004;1073
23/12/2022;C0006;AL001;1096
26/12/2022;C0026;AL002;1244
27/12/2022;C0020;AS001;871
28/12/2022;C0005;CS003;797
29/12/2022;C0012;AT001;761
30/12/2022;C0019;CS002;1056
03/01/2022;C0004;VS002;1232
04/01/2022;C0027;AT002;799
05/01/2022;C0001;AS003;963
06/01/2022;C0002;VS001;1248
07/01/2022;C0015;AS004;1331
10/01/2022;C0003;AS005;1082
11/01/2022;C0007;VS003;829
12/01/2022;C0010;VS004;1149
13/01/2022;C0008;VS005;782
14/01/2022;C0009;CS001;1233
17/01/2022;C0011;CT001;1071
18/01/2022;C0014;CL001;1206
19/01/2022;C0016;CL002;840
20/01/2022;C0017;CT002;1229
21/01/2022;C0018;CT003;966
24/01/2022;C0021;CS004;1332
25/01/2022;C0022;AL001;1242
26/01/2022;C0023;AL002;1122
27/01/2022;C0024;AS001;1322
28/01/2022;C0025;CS003;859
31/01/2022;C0028;AT001;1204
01/02/2022;C0029;CS002;784
02/02/2022;C0013;AS002;1245
03/02/2022;C0006;VS002;1046
04/02/2022;C0026;AT002;898
07/02/2022;C0020;AS003;1144
08/02/2022;C0005;VS001;901
09/02/2022;C0012;AS004;1282
10/02/2022;C0019;AS005;948
11/02/2022;C0030;VS003;1251
14/02/2022;C0004;VS004;1131
15/02/2022;C0027;VS005;1036
16/02/2022;C0001;CS001;1141
17/02/2022;C0002;CT001;1279
18/02/2022;C0015;CL001;865
21/02/2022;C0003;CL002;1199
22/02/2022;C0007;CT002;1274
23/02/2022;C0010;CT003;984
24/02/2022;C0008;CS004;785
25/02/2022;C0009;AL001;925
28/02/2022;C0011;AL002;833
01/03/2022;C0014;AS001;899
02/03/2022;C0016;CS003;1152
03/03/2022;C0017;AT001;1065
04/03/2022;C0018;CS002;843
07/03/2022;C0021;AS002;801
08/03/2022;C0022;VS002;1286
09/03/2022;C0023;AT002;894
10/03/2022;C0024;AS003;1102
11/03/2022;C0025;VS001;836
14/03/2022;C0028;AS004;1000
15/03/2022;C0029;AS005;977
16/03/2022;C0013;VS003;1293
17/03/2022;C0006;VS004;1150
18/03/2022;C0026;VS005;786
21/03/2022;C0020;CS001;855
22/03/2022;C0005;CT001;1274
23/03/2022;C0012;CL001;1042
24/03/2022;C0019;CL002;1009
25/03/2022;C0030;CT002;1052
28/03/2022;C0004;CT003;1003
29/03/2022;C0027;CS004;1079
30/03/2022;C0001;AL001;900
31/03/2022;C0002;AL002;1347
01/04/2022;C0015;AS001;882
04/04/2022;C0003;CS003;940
05/04/2022;C0007;AT001;874
06/04/2022;C0010;CS002;1169
07/04/2022;C0008;AS002;1113
08/04/2022;C0009;VS002;830
11/04/2022;C0011;AT002;1285
12/04/2022;C0014;AS003;960
13/04/2022;C0016;VS001;1033
14/04/2022;C0017;AS004;1106
15/04/2022;C0018;AS005;996
18/04/2022;C0021;VS003;970
19/04/2022;C0022;VS004;1168
20/04/2022;C0023;VS005;1035
21/04/2022;C0024;CS001;1230
22/04/2022;C0025;CT001;773
25/04/2022;C0028;CL001;1122
26/04/2022;C0029;CL002;849
27/04/2022;C0013;CT002;939
28/04/2022;C0006;CT003;1109
29/04/2022;C0026;CS004;1256
02/05/2022;C0020;AL001;1296
03/05/2022;C0005;AL002;1075
04/05/2022;C0012;AS001;885
05/05/2022;C0019;CS003;1290
06/05/2022;C0030;AT001;896
09/05/2022;C0004;CS002;1213
10/05/2022;C0027;AS002;916
11/05/2022;C0001;VS002;808
12/05/2022;C0002;AT002;1196
13/05/2022;C0015;AS003;987
16/05/2022;C0003;VS001;1100
17/05/2022;C0007;AS004;1265
18/05/2022;C0010;AS005;1138
19/05/2022;C0008;VS003;1107
20/05/2022;C0009;VS004;979
23/05/2022;C0011;VS005;917
24/05/2022;C0014;CS001;760
25/05/2022;C0016;CT001;1181
26/05/2022;C0017;CL001;1130
27/05/2022;C0018;CL002;1305
30/05/2022;C0021;CT002;1168
31/05/2022;C0022;CT003;1301
01/06/2022;C0023;CS004;965
02/06/2022;C0024;AL001;1186
03/06/2022;C0025;AL002;802
06/06/2022;C0028;AS001;1084
07/06/2022;C0029;CS003;843
08/06/2022;C0013;AT001;1007
09/06/2022;C0006;CS002;927
10/06/2022;C0026;AS002;1330
13/06/2022;C0020;VS002;943
14/06/2022;C0005;AT002;1152
15/06/2022;C0012;AS003;1026
16/06/2022;C0019;VS001;1157
17/06/2022;C0030;AS004;838
20/06/2022;C0004;AS005;776
21/06/2022;C0027;VS003;1084
22/06/2022;C0001;VS004;1212
23/06/2022;C0002;VS005;1263
24/06/2022;C0015;CS001;1303
27/06/2022;C0003;CT001;892
28/06/2022;C0007;CL001;1032
29/06/2022;C0010;CL002;916
30/06/2022;C0008;CT002;1058
01/07/2022;C0009;CT003;1156
04/07/2022;C0011;CS004;1019
05/07/2022;C0014;AL001;1079
06/07/2022;C0016;AL002;891
07/07/2022;C0017;AS001;963
08/07/2022;C0018;CS003;974
11/07/2022;C0021;AT001;1109
12/07/2022;C0022;CS002;843
13/07/2022;C0023;AS002;1284
14/07/2022;C0024;VS002;1170
15/07/2022;C0025;AT002;1328
18/07/2022;C0028;AS003;804
19/07/2022;C0029;VS001;922
20/07/2022;C0013;AS004;903
21/07/2022;C0006;AS005;1117
22/07/2022;C0026;VS003;1330
25/07/2022;C0020;VS004;890
26/07/2022;C0005;VS005;1189
27/07/2022;C0012;CS001;1019
28/07/2022;C0019;CT001;975
29/07/2022;C0030;CL001;826
01/08/2022;C0004;CL002;1007
02/08/2022;C0027;CT002;1208
03/08/2022;C0001;CT003;1189
04/08/2022;C0002;CS004;1211
05/08/2022;C0015;AL001;899
08/08/2022;C0003;AL002;1028
09/08/2022;C0007;AS001;1245
10/08/2022;C0010;CS003;855
11/08/2022;C0008;AT001;946
12/08/2022;C0009;CS002;871
15/08/2022;C0011;AS002;1086
16/08/2022;C0014;VS002;876
17/08/2022;C0016;AT002;963
18/08/2022;C0017;AS003;813
19/08/2022;C0018;VS001;802
22/08/2022;C0021;AS004;1220
23/08/2022;C0022;AS005;1037
24/08/2022;C0023;VS003;768
25/08/2022;C0024;VS004;1290
26/08/2022;C0025;VS005;1272
29/08/2022;C0028;CS001;765
30/08/2022;C0029;CT001;1299
31/08/2022;C0013;CL001;862
01/09/2022;C0006;CL002;775
02/09/2022;C0026;CT002;776
05/09/2022;C0020;CT003;1043
06/09/2022;C0005;CS004;974
07/09/2022;C0012;AL001;902
08/09/2022;C0019;AL002;877
09/09/2022;C0030;AS001;904
12/09/2022;C0004;CS003;1333
13/09/2022;C0027;AT001;1140
14/09/2022;C0001;CS002;789
15/09/2022;C0002;AS002;815
16/09/2022;C0015;VS002;1299
19/09/2022;C0003;AT002;1160
20/09/2022;C0007;AS003;874
21/09/2022;C0010;VS001;1307
22/09/2022;C0008;AS004;930
23/09/2022;C0009;AS005;1249
26/09/2022;C0011;VS003;1100
27/09/2022;C0014;VS004;976
28/09/2022;C0016;VS005;1228
29/09/2022;C0017;CS001;1111
30/09/2022;C0018;CT001;885
03/10/2022;C0021;CL001;1180
04/10/2022;C0022;CL002;1204
05/10/2022;C0023;CT002;905
06/10/2022;C0024;CT003;947
07/10/2022;C0025;CS004;750
10/10/2022;C0028;AL001;1060
11/10/2022;C0029;AL002;946
12/10/2022;C0013;AS001;1312
13/10/2022;C0006;CS003;1055
14/10/2022;C0026;AT001;1003
17/10/2022;C0020;CS002;788
18/10/2022;C0005;AS002;1113
19/10/2022;C0012;VS002;815
20/10/2022;C0019;AT002;860
21/10/2022;C0030;AS003;1226
24/10/2022;C0004;VS001;786
25/10/2022;C0027;AS004;973
26/10/2022;C0001;AS005;1278
27/10/2022;C0002;VS003;1303
28/10/2022;C0015;VS004;1314
31/10/2022;C0003;VS005;911
01/11/2022;C0007;CS001;905
02/11/2022;C0010;CT001;1189
03/11/2022;C0008;CL001;1043
04/11/2022;C0009;CL002;1211
07/11/2022;C0011;CT002;758
08/11/2022;C0014;CT003;1090
09/11/2022;C0016;CS004;862
10/11/2022;C0017;AL001;874
11/11/2022;C0018;AL002;885
14/11/2022;C0021;AS001;972
15/11/2022;C0022;CS003;882
16/11/2022;C0023;AT001;1121
17/11/2022;C0024;CS002;1234
18/11/2022;C0025;AS002;764
21/11/2022;C0028;VS002;1119
22/11/2022;C0029;AT002;982
23/11/2022;C0013;AS003;798
24/11/2022;C0006;VS001;1010
25/11/2022;C0026;AS004;1158
28/11/2022;C0020;AS005;816
29/11/2022;C0005;VS003;1099
30/11/2022;C0012;VS004;1103
01/12/2022;C0019;VS005;1046
02/12/2022;C0030;CS001;1044
05/12/2022;C0004;CT001;798
06/12/2022;C0027;CL001;1233
07/12/2022;C0001;CL002;1198
08/12/2022;C0002;CT002;750
09/12/2022;C0015;CT003;1138
12/12/2022;C0003;CS004;1342
13/12/2022;C0007;AL001;1322
14/12/2022;C0010;AL002;1046
15/12/2022;C0008;AS001;1027
16/12/2022;C0009;CS003;773
19/12/2022;C0011;AT001;818
20/12/2022;C0014;CS002;1298
21/12/2022;C0016;AS002;881
22/12/2022;C0017;VS002;945
23/12/2022;C0018;AT002;1034
26/12/2022;C0021;AS003;1245
27/12/2022;C0022;VS001;1271
28/12/2022;C0023;AS004;1106
29/12/2022;C0024;AS005;1308
30/12/2022;C0025;VS003;1016
03/01/2022;C0015;VS005;1315
04/01/2022;C0003;CS001;1224
05/01/2022;C0007;CT001;1306
06/01/2022;C0010;CL001;985
07/01/2022;C0008;CL002;922
10/01/2022;C0009;CT002;805
11/01/2022;C0011;CT003;1011
12/01/2022;C0014;CS004;1063
13/01/2022;C0016;AL001;962
14/01/2022;C0017;AL002;941
17/01/2022;C0018;AS001;1180
18/01/2022;C0021;CS003;1075
19/01/2022;C0022;AT001;1300
20/01/2022;C0023;CS002;1133
