Data;Ordem de Venda;Cliente ID;Produto SKU;Qtde;Vencimento;Pagamento;Previsão de Entrega;Entrega Efetiva
2022-01-03 00:00:00;SO112796;C0015;CS001;745;2022-02-14 00:00:00;2022-02-24 00:00:00;2022-01-07 00:00:00;2022-01-17 00:00:00
2022-01-03 00:00:00;SO875169;C0028;CS003;854;2022-01-17 00:00:00;2022-01-25 00:00:00;2022-01-11 00:00:00;2022-01-19 00:00:00
2022-01-04 00:00:00;SO698277;C0001;VS002;921;2022-02-01 00:00:00;2022-02-08 00:00:00;2022-01-06 00:00:00;2022-01-13 00:00:00
2022-01-04 00:00:00;SO572616;C0023;AT002;690;2022-02-08 00:00:00;2022-01-30 00:00:00;2022-01-08 00:00:00;2021-12-30 00:00:00
2022-01-04 00:00:00;SO943722;C0006;CS001;946;2022-03-08 00:00:00;2022-03-03 00:00:00;2022-01-06 00:00:00;2022-01-01 00:00:00
2022-01-04 00:00:00;SO572616;C0023;AL002;726;2022-02-08 00:00:00;2022-01-30 00:00:00;2022-01-08 00:00:00;2021-12-30 00:00:00
2022-01-04 00:00:00;SO572616;C0023;CS001;547;2022-02-08 00:00:00;2022-01-30 00:00:00;2022-01-08 00:00:00;2021-12-30 00:00:00
2022-01-04 00:00:00;SO698277;C0001;CT001;575;2022-02-01 00:00:00;2022-01-28 00:00:00;2022-01-06 00:00:00;2022-01-02 00:00:00
2022-01-04 00:00:00;SO943722;C0006;AS004;879;2022-03-08 00:00:00;2022-03-14 00:00:00;2022-01-06 00:00:00;2022-01-12 00:00:00
2022-01-04 00:00:00;SO572616;C0023;AL001;860;2022-02-08 00:00:00;2022-02-11 00:00:00;2022-01-08 00:00:00;2022-01-11 00:00:00
2022-01-04 00:00:00;SO572616;C0023;CS002;389;2022-02-08 00:00:00;2022-02-14 00:00:00;2022-01-08 00:00:00;2022-01-14 00:00:00
2022-01-04 00:00:00;SO943722;C0006;VS005;778;2022-03-08 00:00:00;2022-02-28 00:00:00;2022-01-06 00:00:00;2021-12-29 00:00:00
2022-01-04 00:00:00;SO572616;C0023;AS004;887;2022-02-08 00:00:00;2022-02-17 00:00:00;2022-01-08 00:00:00;2022-01-17 00:00:00
2022-01-04 00:00:00;SO572616;C0023;VS005;642;2022-02-08 00:00:00;2022-01-30 00:00:00;2022-01-08 00:00:00;2021-12-30 00:00:00
2022-01-04 00:00:00;SO572616;C0023;AS005;354;2022-02-08 00:00:00;2022-02-16 00:00:00;2022-01-08 00:00:00;2022-01-16 00:00:00
2022-01-04 00:00:00;SO698277;C0001;AL001;961;2022-02-01 00:00:00;2022-01-25 00:00:00;2022-01-06 00:00:00;2021-12-30 00:00:00
2022-01-04 00:00:00;SO698277;C0001;VS005;509;2022-02-01 00:00:00;2022-01-27 00:00:00;2022-01-06 00:00:00;2022-01-01 00:00:00
2022-01-04 00:00:00;SO943722;C0006;AS005;418;2022-03-08 00:00:00;2022-03-16 00:00:00;2022-01-06 00:00:00;2022-01-14 00:00:00
2022-01-04 00:00:00;SO943722;C0006;AL001;662;2022-03-08 00:00:00;2022-03-06 00:00:00;2022-01-06 00:00:00;2022-01-04 00:00:00
2022-01-04 00:00:00;SO943722;C0006;CT003;987;2022-03-08 00:00:00;2022-02-26 00:00:00;2022-01-06 00:00:00;2021-12-27 00:00:00
2022-01-04 00:00:00;SO698277;C0001;CS002;395;2022-02-01 00:00:00;2022-02-07 00:00:00;2022-01-06 00:00:00;2022-01-12 00:00:00
2022-01-05 00:00:00;SO983603;C0017;AS005;1024;2022-03-02 00:00:00;2022-03-10 00:00:00;2022-01-09 00:00:00;2022-01-17 00:00:00
2022-01-05 00:00:00;SO350918;C0009;VS002;592;2022-01-19 00:00:00;2022-01-28 00:00:00;2022-01-08 00:00:00;2022-01-17 00:00:00
2022-01-05 00:00:00;SO596156;C0022;AL001;1135;2022-02-16 00:00:00;2022-02-20 00:00:00;2022-01-09 00:00:00;2022-01-13 00:00:00
2022-01-05 00:00:00;SO479548;C0015;CS001;648;2022-02-16 00:00:00;2022-02-11 00:00:00;2022-01-09 00:00:00;2022-01-04 00:00:00
2022-01-05 00:00:00;SO350918;C0009;AS004;305;2022-01-19 00:00:00;2022-01-22 00:00:00;2022-01-08 00:00:00;2022-01-11 00:00:00
2022-01-05 00:00:00;SO350918;C0009;AL001;906;2022-01-19 00:00:00;2022-01-09 00:00:00;2022-01-08 00:00:00;2021-12-29 00:00:00
2022-01-05 00:00:00;SO983603;C0017;AS002;1029;2022-03-02 00:00:00;2022-03-12 00:00:00;2022-01-09 00:00:00;2022-01-19 00:00:00
2022-01-05 00:00:00;SO596156;C0022;AL002;662;2022-02-16 00:00:00;2022-02-20 00:00:00;2022-01-09 00:00:00;2022-01-13 00:00:00
2022-01-05 00:00:00;SO596156;C0022;VS002;505;2022-02-16 00:00:00;2022-02-22 00:00:00;2022-01-09 00:00:00;2022-01-15 00:00:00
2022-01-05 00:00:00;SO350918;C0009;AS002;1054;2022-01-19 00:00:00;2022-01-11 00:00:00;2022-01-08 00:00:00;2021-12-31 00:00:00
2022-01-05 00:00:00;SO479548;C0015;VS005;872;2022-02-16 00:00:00;2022-02-16 00:00:00;2022-01-09 00:00:00;2022-01-09 00:00:00
2022-01-05 00:00:00;SO479548;C0015;AT002;951;2022-02-16 00:00:00;2022-02-18 00:00:00;2022-01-09 00:00:00;2022-01-11 00:00:00
2022-01-05 00:00:00;SO596156;C0022;CT001;400;2022-02-16 00:00:00;2022-02-22 00:00:00;2022-01-09 00:00:00;2022-01-15 00:00:00
2022-01-05 00:00:00;SO983603;C0017;CS002;707;2022-03-02 00:00:00;2022-03-05 00:00:00;2022-01-09 00:00:00;2022-01-12 00:00:00
2022-01-05 00:00:00;SO983603;C0017;CS001;478;2022-03-02 00:00:00;2022-03-05 00:00:00;2022-01-09 00:00:00;2022-01-12 00:00:00
2022-01-05 00:00:00;SO479548;C0015;AL002;862;2022-02-16 00:00:00;2022-02-13 00:00:00;2022-01-09 00:00:00;2022-01-06 00:00:00
2022-01-06 00:00:00;SO161372;C0018;AL002;930;2022-03-10 00:00:00;2022-03-14 00:00:00;2022-01-10 00:00:00;2022-01-14 00:00:00
2022-01-06 00:00:00;SO825195;C0011;AS002;523;2022-02-10 00:00:00;2022-02-14 00:00:00;2022-01-09 00:00:00;2022-01-13 00:00:00
2022-01-06 00:00:00;SO161372;C0018;AS002;294;2022-03-10 00:00:00;2022-03-11 00:00:00;2022-01-10 00:00:00;2022-01-11 00:00:00
2022-01-06 00:00:00;SO161372;C0018;AS004;781;2022-03-10 00:00:00;2022-03-03 00:00:00;2022-01-10 00:00:00;2022-01-03 00:00:00
2022-01-06 00:00:00;SO825195;C0011;VS005;1325;2022-02-10 00:00:00;2022-02-07 00:00:00;2022-01-09 00:00:00;2022-01-06 00:00:00
2022-01-06 00:00:00;SO825195;C0011;AL002;998;2022-02-10 00:00:00;2022-02-04 00:00:00;2022-01-09 00:00:00;2022-01-03 00:00:00
2022-01-06 00:00:00;SO825195;C0011;AT002;740;2022-02-10 00:00:00;2022-02-11 00:00:00;2022-01-09 00:00:00;2022-01-10 00:00:00
2022-01-06 00:00:00;SO161372;C0018;CS003;532;2022-03-10 00:00:00;2022-02-28 00:00:00;2022-01-10 00:00:00;2021-12-31 00:00:00
2022-01-06 00:00:00;SO161372;C0018;AT002;593;2022-03-10 00:00:00;2022-03-04 00:00:00;2022-01-10 00:00:00;2022-01-04 00:00:00
2022-01-06 00:00:00;SO161372;C0018;VS002;428;2022-03-10 00:00:00;2022-03-17 00:00:00;2022-01-10 00:00:00;2022-01-17 00:00:00
2022-01-06 00:00:00;SO161372;C0018;CT001;340;2022-03-10 00:00:00;2022-03-18 00:00:00;2022-01-10 00:00:00;2022-01-18 00:00:00
2022-01-06 00:00:00;SO161372;C0018;AS005;492;2022-03-10 00:00:00;2022-03-09 00:00:00;2022-01-10 00:00:00;2022-01-09 00:00:00
2022-01-06 00:00:00;SO825195;C0011;CS002;1062;2022-02-10 00:00:00;2022-02-18 00:00:00;2022-01-09 00:00:00;2022-01-17 00:00:00
2022-01-06 00:00:00;SO161372;C0018;CS002;917;2022-03-10 00:00:00;2022-03-11 00:00:00;2022-01-10 00:00:00;2022-01-11 00:00:00
2022-01-06 00:00:00;SO161372;C0018;CT003;968;2022-03-10 00:00:00;2022-03-04 00:00:00;2022-01-10 00:00:00;2022-01-04 00:00:00
2022-01-06 00:00:00;SO825195;C0011;AS004;1011;2022-02-10 00:00:00;2022-02-04 00:00:00;2022-01-09 00:00:00;2022-01-03 00:00:00
2022-01-06 00:00:00;SO161372;C0018;CS001;624;2022-03-10 00:00:00;2022-03-13 00:00:00;2022-01-10 00:00:00;2022-01-13 00:00:00
2022-01-07 00:00:00;SO669367;C0030;AS004;388;2022-03-11 00:00:00;2022-03-19 00:00:00;2022-01-15 00:00:00;2022-01-23 00:00:00
2022-01-07 00:00:00;SO633212;C0028;VS002;489;2022-01-21 00:00:00;2022-01-21 00:00:00;2022-01-15 00:00:00;2022-01-15 00:00:00
2022-01-07 00:00:00;SO935265;C0005;AL001;649;2022-03-04 00:00:00;2022-02-28 00:00:00;2022-01-09 00:00:00;2022-01-05 00:00:00
2022-01-07 00:00:00;SO633212;C0028;CT001;723;2022-01-21 00:00:00;2022-01-17 00:00:00;2022-01-15 00:00:00;2022-01-11 00:00:00
2022-01-07 00:00:00;SO935265;C0005;CT003;951;2022-03-04 00:00:00;2022-03-12 00:00:00;2022-01-09 00:00:00;2022-01-17 00:00:00
2022-01-07 00:00:00;SO669367;C0030;CS003;668;2022-03-11 00:00:00;2022-03-18 00:00:00;2022-01-15 00:00:00;2022-01-22 00:00:00
2022-01-07 00:00:00;SO669367;C0030;VS002;1097;2022-03-11 00:00:00;2022-03-09 00:00:00;2022-01-15 00:00:00;2022-01-13 00:00:00
2022-01-07 00:00:00;SO935265;C0005;AS004;633;2022-03-04 00:00:00;2022-02-23 00:00:00;2022-01-09 00:00:00;2021-12-31 00:00:00
2022-01-07 00:00:00;SO669367;C0030;VS005;450;2022-03-11 00:00:00;2022-03-16 00:00:00;2022-01-15 00:00:00;2022-01-20 00:00:00
2022-01-07 00:00:00;SO633212;C0028;AL002;381;2022-01-21 00:00:00;2022-01-12 00:00:00;2022-01-15 00:00:00;2022-01-06 00:00:00
2022-01-07 00:00:00;SO669367;C0030;CS002;789;2022-03-11 00:00:00;2022-03-20 00:00:00;2022-01-15 00:00:00;2022-01-24 00:00:00
2022-01-07 00:00:00;SO633212;C0028;VS005;869;2022-01-21 00:00:00;2022-01-29 00:00:00;2022-01-15 00:00:00;2022-01-23 00:00:00
2022-01-07 00:00:00;SO669367;C0030;CT003;514;2022-03-11 00:00:00;2022-03-05 00:00:00;2022-01-15 00:00:00;2022-01-09 00:00:00
2022-01-07 00:00:00;SO669367;C0030;AL002;1039;2022-03-11 00:00:00;2022-03-17 00:00:00;2022-01-15 00:00:00;2022-01-21 00:00:00
2022-01-07 00:00:00;SO935265;C0005;AS005;1114;2022-03-04 00:00:00;2022-03-01 00:00:00;2022-01-09 00:00:00;2022-01-06 00:00:00
2022-01-07 00:00:00;SO633212;C0028;CS003;634;2022-01-21 00:00:00;2022-01-20 00:00:00;2022-01-15 00:00:00;2022-01-14 00:00:00
2022-01-07 00:00:00;SO669367;C0030;AS002;666;2022-03-11 00:00:00;2022-03-01 00:00:00;2022-01-15 00:00:00;2022-01-05 00:00:00
2022-01-07 00:00:00;SO935265;C0005;CS003;576;2022-03-04 00:00:00;2022-03-05 00:00:00;2022-01-09 00:00:00;2022-01-10 00:00:00
2022-01-07 00:00:00;SO669367;C0030;CS001;854;2022-03-11 00:00:00;2022-03-05 00:00:00;2022-01-15 00:00:00;2022-01-09 00:00:00
2022-01-07 00:00:00;SO633212;C0028;AS002;1202;2022-01-21 00:00:00;2022-01-20 00:00:00;2022-01-15 00:00:00;2022-01-14 00:00:00
2022-01-10 00:00:00;SO571223;C0026;AS002;527;2022-02-14 00:00:00;2022-02-14 00:00:00;2022-01-18 00:00:00;2022-01-18 00:00:00
2022-01-10 00:00:00;SO321677;C0006;CS002;1050;2022-03-14 00:00:00;2022-03-10 00:00:00;2022-01-12 00:00:00;2022-01-08 00:00:00
2022-01-10 00:00:00;SO533698;C0013;AS004;483;2022-02-07 00:00:00;2022-02-05 00:00:00;2022-01-14 00:00:00;2022-01-12 00:00:00
2022-01-10 00:00:00;SO764677;C0018;CT003;496;2022-03-14 00:00:00;2022-03-18 00:00:00;2022-01-14 00:00:00;2022-01-18 00:00:00
2022-01-10 00:00:00;SO571223;C0026;VS005;996;2022-02-14 00:00:00;2022-02-18 00:00:00;2022-01-18 00:00:00;2022-01-22 00:00:00
2022-01-10 00:00:00;SO533698;C0013;AS005;873;2022-02-07 00:00:00;2022-01-29 00:00:00;2022-01-14 00:00:00;2022-01-05 00:00:00
2022-01-10 00:00:00;SO533698;C0013;AT002;887;2022-02-07 00:00:00;2022-02-10 00:00:00;2022-01-14 00:00:00;2022-01-17 00:00:00
2022-01-10 00:00:00;SO321677;C0006;AL002;673;2022-03-14 00:00:00;2022-03-21 00:00:00;2022-01-12 00:00:00;2022-01-19 00:00:00
2022-01-10 00:00:00;SO533698;C0013;CS002;882;2022-02-07 00:00:00;2022-01-29 00:00:00;2022-01-14 00:00:00;2022-01-05 00:00:00
2022-01-10 00:00:00;SO533698;C0013;AL002;826;2022-02-07 00:00:00;2022-01-29 00:00:00;2022-01-14 00:00:00;2022-01-05 00:00:00
2022-01-10 00:00:00;SO533698;C0013;AL001;409;2022-02-07 00:00:00;2022-02-17 00:00:00;2022-01-14 00:00:00;2022-01-24 00:00:00
2022-01-10 00:00:00;SO321677;C0006;VS005;772;2022-03-14 00:00:00;2022-03-22 00:00:00;2022-01-12 00:00:00;2022-01-20 00:00:00
2022-01-10 00:00:00;SO764677;C0018;CS003;562;2022-03-14 00:00:00;2022-03-13 00:00:00;2022-01-14 00:00:00;2022-01-13 00:00:00
2022-01-10 00:00:00;SO571223;C0026;AS005;445;2022-02-14 00:00:00;2022-02-18 00:00:00;2022-01-18 00:00:00;2022-01-22 00:00:00
2022-01-10 00:00:00;SO321677;C0006;AS005;711;2022-03-14 00:00:00;2022-03-06 00:00:00;2022-01-12 00:00:00;2022-01-04 00:00:00
2022-01-10 00:00:00;SO533698;C0013;AS002;750;2022-02-07 00:00:00;2022-02-13 00:00:00;2022-01-14 00:00:00;2022-01-20 00:00:00
2022-01-10 00:00:00;SO321677;C0006;AS004;848;2022-03-14 00:00:00;2022-03-18 00:00:00;2022-01-12 00:00:00;2022-01-16 00:00:00
2022-01-11 00:00:00;SO251902;C0021;AL001;931;2022-01-25 00:00:00;2022-01-16 00:00:00;2022-01-15 00:00:00;2022-01-06 00:00:00
2022-01-11 00:00:00;SO675288;C0005;CS002;573;2022-03-08 00:00:00;2022-03-07 00:00:00;2022-01-13 00:00:00;2022-01-12 00:00:00
2022-01-11 00:00:00;SO251902;C0021;VS005;909;2022-01-25 00:00:00;2022-01-16 00:00:00;2022-01-15 00:00:00;2022-01-06 00:00:00
2022-01-11 00:00:00;SO251902;C0021;AS005;936;2022-01-25 00:00:00;2022-01-27 00:00:00;2022-01-15 00:00:00;2022-01-17 00:00:00
2022-01-11 00:00:00;SO675288;C0005;VS002;776;2022-03-08 00:00:00;2022-03-06 00:00:00;2022-01-13 00:00:00;2022-01-11 00:00:00
2022-01-11 00:00:00;SO675288;C0005;AL001;785;2022-03-08 00:00:00;2022-03-13 00:00:00;2022-01-13 00:00:00;2022-01-18 00:00:00
2022-01-11 00:00:00;SO675288;C0005;AT002;624;2022-03-08 00:00:00;2022-03-06 00:00:00;2022-01-13 00:00:00;2022-01-11 00:00:00
2022-01-11 00:00:00;SO251902;C0021;AS002;1013;2022-01-25 00:00:00;2022-02-01 00:00:00;2022-01-15 00:00:00;2022-01-22 00:00:00
2022-01-11 00:00:00;SO675288;C0005;CT003;942;2022-03-08 00:00:00;2022-03-04 00:00:00;2022-01-13 00:00:00;2022-01-09 00:00:00
2022-01-11 00:00:00;SO251902;C0021;CS001;641;2022-01-25 00:00:00;2022-01-24 00:00:00;2022-01-15 00:00:00;2022-01-14 00:00:00
2022-01-11 00:00:00;SO675288;C0005;AL002;814;2022-03-08 00:00:00;2022-03-08 00:00:00;2022-01-13 00:00:00;2022-01-13 00:00:00
2022-01-11 00:00:00;SO675288;C0005;CS001;1208;2022-03-08 00:00:00;2022-03-10 00:00:00;2022-01-13 00:00:00;2022-01-15 00:00:00
2022-01-11 00:00:00;SO251902;C0021;AT002;457;2022-01-25 00:00:00;2022-01-24 00:00:00;2022-01-15 00:00:00;2022-01-14 00:00:00
2022-01-11 00:00:00;SO251902;C0021;AS004;534;2022-01-25 00:00:00;2022-01-18 00:00:00;2022-01-15 00:00:00;2022-01-08 00:00:00
2022-01-11 00:00:00;SO675288;C0005;AS002;917;2022-03-08 00:00:00;2022-03-07 00:00:00;2022-01-13 00:00:00;2022-01-12 00:00:00
2022-01-11 00:00:00;SO675288;C0005;AS005;1179;2022-03-08 00:00:00;2022-03-07 00:00:00;2022-01-13 00:00:00;2022-01-12 00:00:00
2022-01-11 00:00:00;SO251902;C0021;CS002;1127;2022-01-25 00:00:00;2022-01-28 00:00:00;2022-01-15 00:00:00;2022-01-18 00:00:00
2022-01-11 00:00:00;SO251902;C0021;VS002;889;2022-01-25 00:00:00;2022-01-19 00:00:00;2022-01-15 00:00:00;2022-01-09 00:00:00
2022-01-11 00:00:00;SO251902;C0021;CT001;996;2022-01-25 00:00:00;2022-01-25 00:00:00;2022-01-15 00:00:00;2022-01-15 00:00:00
2022-01-11 00:00:00;SO251902;C0021;AL002;371;2022-01-25 00:00:00;2022-01-24 00:00:00;2022-01-15 00:00:00;2022-01-14 00:00:00
2022-01-12 00:00:00;SO744909;C0001;AL002;1074;2022-02-09 00:00:00;2022-02-19 00:00:00;2022-01-14 00:00:00;2022-01-24 00:00:00
2022-01-12 00:00:00;SO328211;C0012;AT002;364;2022-02-09 00:00:00;2022-02-19 00:00:00;2022-01-15 00:00:00;2022-01-25 00:00:00
2022-01-12 00:00:00;SO328211;C0012;AS004;475;2022-02-09 00:00:00;2022-02-17 00:00:00;2022-01-15 00:00:00;2022-01-23 00:00:00
2022-01-12 00:00:00;SO328211;C0012;AL001;946;2022-02-09 00:00:00;2022-02-07 00:00:00;2022-01-15 00:00:00;2022-01-13 00:00:00
2022-01-12 00:00:00;SO744909;C0001;CT001;364;2022-02-09 00:00:00;2022-02-10 00:00:00;2022-01-14 00:00:00;2022-01-15 00:00:00
2022-01-12 00:00:00;SO744909;C0001;AS002;680;2022-02-09 00:00:00;2022-02-09 00:00:00;2022-01-14 00:00:00;2022-01-14 00:00:00
2022-01-12 00:00:00;SO328211;C0012;VS002;633;2022-02-09 00:00:00;2022-02-19 00:00:00;2022-01-15 00:00:00;2022-01-25 00:00:00
2022-01-12 00:00:00;SO328211;C0012;AS002;759;2022-02-09 00:00:00;2022-02-03 00:00:00;2022-01-15 00:00:00;2022-01-09 00:00:00
2022-01-12 00:00:00;SO328211;C0012;CT001;1013;2022-02-09 00:00:00;2022-01-31 00:00:00;2022-01-15 00:00:00;2022-01-06 00:00:00
2022-01-12 00:00:00;SO744909;C0001;AS005;922;2022-02-09 00:00:00;2022-02-17 00:00:00;2022-01-14 00:00:00;2022-01-22 00:00:00
2022-01-12 00:00:00;SO328211;C0012;CS002;785;2022-02-09 00:00:00;2022-02-18 00:00:00;2022-01-15 00:00:00;2022-01-24 00:00:00
2022-01-12 00:00:00;SO744909;C0001;VS005;626;2022-02-09 00:00:00;2022-01-31 00:00:00;2022-01-14 00:00:00;2022-01-05 00:00:00
2022-01-12 00:00:00;SO328211;C0012;AS005;391;2022-02-09 00:00:00;2022-01-30 00:00:00;2022-01-15 00:00:00;2022-01-05 00:00:00
2022-01-12 00:00:00;SO744909;C0001;CS001;613;2022-02-09 00:00:00;2022-02-17 00:00:00;2022-01-14 00:00:00;2022-01-22 00:00:00
2022-01-12 00:00:00;SO744909;C0001;AT002;837;2022-02-09 00:00:00;2022-02-12 00:00:00;2022-01-14 00:00:00;2022-01-17 00:00:00
2022-01-12 00:00:00;SO328211;C0012;VS005;717;2022-02-09 00:00:00;2022-02-12 00:00:00;2022-01-15 00:00:00;2022-01-18 00:00:00
2022-01-12 00:00:00;SO744909;C0001;CS003;349;2022-02-09 00:00:00;2022-01-30 00:00:00;2022-01-14 00:00:00;2022-01-04 00:00:00
2022-01-12 00:00:00;SO744909;C0001;CS002;589;2022-02-09 00:00:00;2022-02-19 00:00:00;2022-01-14 00:00:00;2022-01-24 00:00:00
2022-01-12 00:00:00;SO744909;C0001;AL001;409;2022-02-09 00:00:00;2022-02-11 00:00:00;2022-01-14 00:00:00;2022-01-16 00:00:00
2022-01-12 00:00:00;SO328211;C0012;AL002;793;2022-02-09 00:00:00;2022-01-31 00:00:00;2022-01-15 00:00:00;2022-01-06 00:00:00
2022-01-13 00:00:00;SO307167;C0030;AT002;320;2022-03-17 00:00:00;2022-03-15 00:00:00;2022-01-21 00:00:00;2022-01-19 00:00:00
2022-01-13 00:00:00;SO892243;C0020;AL002;889;2022-03-10 00:00:00;2022-03-07 00:00:00;2022-01-17 00:00:00;2022-01-14 00:00:00
2022-01-13 00:00:00;SO791700;C0005;CS001;882;2022-03-10 00:00:00;2022-03-06 00:00:00;2022-01-15 00:00:00;2022-01-11 00:00:00
2022-01-13 00:00:00;SO996216;C0028;VS005;1069;2022-01-27 00:00:00;2022-01-31 00:00:00;2022-01-21 00:00:00;2022-01-25 00:00:00
2022-01-13 00:00:00;SO307167;C0030;AS002;356;2022-03-17 00:00:00;2022-03-14 00:00:00;2022-01-21 00:00:00;2022-01-18 00:00:00
2022-01-13 00:00:00;SO307167;C0030;CS002;1003;2022-03-17 00:00:00;2022-03-20 00:00:00;2022-01-21 00:00:00;2022-01-24 00:00:00
2022-01-13 00:00:00;SO791700;C0005;CS002;1129;2022-03-10 00:00:00;2022-03-10 00:00:00;2022-01-15 00:00:00;2022-01-15 00:00:00
2022-01-13 00:00:00;SO892243;C0020;AS002;623;2022-03-10 00:00:00;2022-03-13 00:00:00;2022-01-17 00:00:00;2022-01-20 00:00:00
2022-01-13 00:00:00;SO892243;C0020;CT001;639;2022-03-10 00:00:00;2022-03-07 00:00:00;2022-01-17 00:00:00;2022-01-14 00:00:00
2022-01-13 00:00:00;SO307167;C0030;CT003;838;2022-03-17 00:00:00;2022-03-13 00:00:00;2022-01-21 00:00:00;2022-01-17 00:00:00
2022-01-13 00:00:00;SO996216;C0028;AL002;949;2022-01-27 00:00:00;2022-01-20 00:00:00;2022-01-21 00:00:00;2022-01-14 00:00:00
2022-01-13 00:00:00;SO791700;C0005;AS005;1142;2022-03-10 00:00:00;2022-03-08 00:00:00;2022-01-15 00:00:00;2022-01-13 00:00:00
2022-01-13 00:00:00;SO892243;C0020;CT003;847;2022-03-10 00:00:00;2022-03-07 00:00:00;2022-01-17 00:00:00;2022-01-14 00:00:00
2022-01-13 00:00:00;SO791700;C0005;VS002;855;2022-03-10 00:00:00;2022-03-10 00:00:00;2022-01-15 00:00:00;2022-01-15 00:00:00
2022-01-13 00:00:00;SO307167;C0030;AS004;705;2022-03-17 00:00:00;2022-03-25 00:00:00;2022-01-21 00:00:00;2022-01-29 00:00:00
2022-01-14 00:00:00;SO158168;C0022;CS002;546;2022-02-25 00:00:00;2022-03-02 00:00:00;2022-01-18 00:00:00;2022-01-23 00:00:00
2022-01-14 00:00:00;SO410962;C0010;AL001;1138;2022-02-25 00:00:00;2022-02-27 00:00:00;2022-01-17 00:00:00;2022-01-19 00:00:00
2022-01-14 00:00:00;SO128502;C0017;AL001;825;2022-03-11 00:00:00;2022-03-21 00:00:00;2022-01-18 00:00:00;2022-01-28 00:00:00
2022-01-14 00:00:00;SO410962;C0010;CS002;873;2022-02-25 00:00:00;2022-02-22 00:00:00;2022-01-17 00:00:00;2022-01-14 00:00:00
2022-01-14 00:00:00;SO158168;C0022;AL001;1043;2022-02-25 00:00:00;2022-02-25 00:00:00;2022-01-18 00:00:00;2022-01-18 00:00:00
2022-01-14 00:00:00;SO158168;C0022;AS004;1141;2022-02-25 00:00:00;2022-03-04 00:00:00;2022-01-18 00:00:00;2022-01-25 00:00:00
2022-01-14 00:00:00;SO158168;C0022;VS005;780;2022-02-25 00:00:00;2022-02-24 00:00:00;2022-01-18 00:00:00;2022-01-17 00:00:00
2022-01-14 00:00:00;SO128502;C0017;AS005;673;2022-03-11 00:00:00;2022-03-14 00:00:00;2022-01-18 00:00:00;2022-01-21 00:00:00
2022-01-14 00:00:00;SO128502;C0017;AT002;922;2022-03-11 00:00:00;2022-03-13 00:00:00;2022-01-18 00:00:00;2022-01-20 00:00:00
2022-01-14 00:00:00;SO410962;C0010;CT001;555;2022-02-25 00:00:00;2022-03-03 00:00:00;2022-01-17 00:00:00;2022-01-23 00:00:00
2022-01-14 00:00:00;SO410962;C0010;CS003;921;2022-02-25 00:00:00;2022-02-19 00:00:00;2022-01-17 00:00:00;2022-01-11 00:00:00
2022-01-14 00:00:00;SO158168;C0022;CS003;675;2022-02-25 00:00:00;2022-03-05 00:00:00;2022-01-18 00:00:00;2022-01-26 00:00:00
2022-01-17 00:00:00;SO370428;C0007;AS002;552;2022-03-21 00:00:00;2022-03-24 00:00:00;2022-01-20 00:00:00;2022-01-23 00:00:00
2022-01-17 00:00:00;SO639003;C0002;AT002;523;2022-02-21 00:00:00;2022-02-25 00:00:00;2022-01-19 00:00:00;2022-01-23 00:00:00
