Data;Cliente ID;Produto SKU;Qtde
09/03/2026;C0001;CL002;342
09/03/2026;C0019;CS001;773
09/03/2026;C0011;CT001;721
09/03/2026;C0021;AS001;201
09/03/2026;C0023;AT002;591
09/03/2026;C0018;CS001;332
10/03/2026;C0006;CT003;532
10/03/2026;C0012;CS003;642
10/03/2026;C0005;VS001;757
10/03/2026;C0003;CS004;142
10/03/2026;C0027;CL001;210
10/03/2026;C0002;AT002;371
11/03/2026;C0014;AL002;423
11/03/2026;C0029;CL002;212
11/03/2026;C0026;AL002;830
11/03/2026;C0028;AS001;205
11/03/2026;C0021;VS001;200
11/03/2026;C0003;AS004;751
12/03/2026;C0015;AS002;286
12/03/2026;C0025;AL001;809
12/03/2026;C0013;CT003;868
12/03/2026;C0024;AL001;728
12/03/2026;C0025;VS002;821
12/03/2026;C0008;CL002;958
13/03/2026;C0011;CT003;674
13/03/2026;C0019;CT002;584
13/03/2026;C0007;AS003;801
13/03/2026;C0002;CS004;381
13/03/2026;C0018;CT001;650
13/03/2026;C0016;VS002;757
16/03/2026;C0024;AT001;119
16/03/2026;C0020;AT002;813
16/03/2026;C0012;AS001;700
16/03/2026;C0005;VS003;395
16/03/2026;C0017;CS003;557
16/03/2026;C0024;CL002;185
17/03/2026;C0019;AS004;408
17/03/2026;C0023;CS002;543
17/03/2026;C0026;VS003;892
17/03/2026;C0008;VS002;531
17/03/2026;C0002;CS002;709
17/03/2026;C0019;AT001;271
18/03/2026;C0011;VS003;570
18/03/2026;C0021;VS005;411
18/03/2026;C0026;CT003;774
18/03/2026;C0005;VS004;828
18/03/2026;C0025;CS004;152
18/03/2026;C0006;AS005;842
19/03/2026;C0014;CS003;153
19/03/2026;C0012;AS005;295
19/03/2026;C0019;AT001;490
19/03/2026;C0015;CL002;244
19/03/2026;C0026;CS003;318
19/03/2026;C0024;VS005;892
20/03/2026;C0018;VS005;686
20/03/2026;C0012;AL001;392
20/03/2026;C0009;AL001;310
20/03/2026;C0022;CL001;594
20/03/2026;C0003;VS001;884
20/03/2026;C0027;AT002;623
23/03/2026;C0004;VS005;669
23/03/2026;C0020;AS003;320
23/03/2026;C0009;CL001;447
23/03/2026;C0009;AS005;723
23/03/2026;C0019;CT002;471
23/03/2026;C0027;CL001;413
24/03/2026;C0012;AT001;963
24/03/2026;C0008;CT002;118
24/03/2026;C0029;VS004;431
24/03/2026;C0007;CL001;377
24/03/2026;C0030;CS002;771
24/03/2026;C0014;AS004;938
25/03/2026;C0013;AT002;120
25/03/2026;C0008;CS002;774
25/03/2026;C0012;VS001;554
25/03/2026;C0023;AS004;146
25/03/2026;C0022;CL002;794
25/03/2026;C0012;VS005;569
26/03/2026;C0029;CT002;509
26/03/2026;C0013;AS002;397
26/03/2026;C0021;CS003;733
26/03/2026;C0030;VS003;319
26/03/2026;C0021;VS003;361
26/03/2026;C0021;AS003;402
27/03/2026;C0001;AS001;853
27/03/2026;C0012;CS004;353
27/03/2026;C0019;VS004;139
27/03/2026;C0030;CT002;436
27/03/2026;C0001;VS005;738
27/03/2026;C0013;CT001;977
30/03/2026;C0013;VS004;273
30/03/2026;C0020;CS004;477
30/03/2026;C0021;CL001;775
30/03/2026;C0024;VS004;643
30/03/2026;C0020;CT002;855
30/03/2026;C0003;CT002;942
31/03/2026;C0009;CS004;287
31/03/2026;C0003;CT002;698
31/03/2026;C0010;AL002;884
31/03/2026;C0021;AS001;610
31/03/2026;C0015;CS001;740
31/03/2026;C0002;CS004;804
01/04/2026;C0025;AL002;304
01/04/2026;C0027;VS001;154
01/04/2026;C0029;AT001;739
01/04/2026;C0017;CT002;344
01/04/2026;C0025;VS005;131
01/04/2026;C0007;AS001;777
02/04/2026;C0027;CS004;288
02/04/2026;C0004;CT001;794
02/04/2026;C0007;VS001;771
02/04/2026;C0023;VS001;447
02/04/2026;C0013;VS003;101
02/04/2026;C0012;VS002;708
03/04/2026;C0019;VS002;843
03/04/2026;C0003;AL001;390
03/04/2026;C0018;CS001;825
03/04/2026;C0030;AL001;273
03/04/2026;C0022;AS003;763
03/04/2026;C0023;VS004;329
06/04/2026;C0016;CS002;814
06/04/2026;C0018;AL002;870
06/04/2026;C0003;CS001;190
06/04/2026;C0024;CS004;327
06/04/2026;C0023;CS003;592
06/04/2026;C0004;VS004;194
07/04/2026;C0013;AS005;382
07/04/2026;C0003;CT003;442
07/04/2026;C0027;CL001;970
07/04/2026;C0022;CS001;382
07/04/2026;C0002;AS005;750
07/04/2026;C0028;VS002;231
08/04/2026;C0025;AS005;189
08/04/2026;C0002;AL001;290
08/04/2026;C0006;VS005;330
08/04/2026;C0024;CL001;652
08/04/2026;C0016;AS005;830
08/04/2026;C0023;AS004;438
09/04/2026;C0004;AT001;833
09/04/2026;C0001;CT003;819
09/04/2026;C0017;VS005;204
09/04/2026;C0025;CS004;764
09/04/2026;C0007;CL001;219
09/04/2026;C0002;VS004;251
10/04/2026;C0021;AT001;367
10/04/2026;C0026;AS001;708
10/04/2026;C0023;CL001;902
10/04/2026;C0002;AT002;347
10/04/2026;C0030;VS001;472
10/04/2026;C0010;AS002;922
13/04/2026;C0013;CT003;498
13/04/2026;C0014;AL002;863
13/04/2026;C0022;AT002;556
13/04/2026;C0023;CT003;299
13/04/2026;C0024;AS001;130
13/04/2026;C0009;CT003;980
14/04/2026;C0026;AS003;171
14/04/2026;C0018;VS003;959
14/04/2026;C0028;CS004;828
14/04/2026;C0015;CL001;865
14/04/2026;C0013;AS004;240
14/04/2026;C0008;CS002;601
15/04/2026;C0023;AS003;504
15/04/2026;C0007;CS004;402
15/04/2026;C0014;AL001;968
15/04/2026;C0005;CS001;621
15/04/2026;C0010;VS001;424
15/04/2026;C0027;CS001;329
16/04/2026;C0024;VS003;997
16/04/2026;C0014;VS004;864
16/04/2026;C0010;VS001;342
16/04/2026;C0027;AT002;552
16/04/2026;C0010;VS005;324
16/04/2026;C0010;CS004;286
17/04/2026;C0028;CL002;443
17/04/2026;C0007;CT001;914
17/04/2026;C0004;VS002;480
17/04/2026;C0026;VS003;742
17/04/2026;C0008;CS002;893
17/04/2026;C0017;CL002;323
20/04/2026;C0020;VS004;781
20/04/2026;C0006;AS004;715
20/04/2026;C0014;AL002;654
20/04/2026;C0026;CT003;452
20/04/2026;C0024;VS004;829
20/04/2026;C0006;AS003;598
21/04/2026;C0017;AS004;482
21/04/2026;C0014;CS002;869
21/04/2026;C0012;AS001;985
21/04/2026;C0021;AL002;920
21/04/2026;C0024;VS002;926
21/04/2026;C0021;CL002;590
22/04/2026;C0005;AL002;699
22/04/2026;C0015;AS005;606
22/04/2026;C0021;AS004;963
22/04/2026;C0015;CS003;685
22/04/2026;C0009;VS003;485
22/04/2026;C0028;AT002;485
23/04/2026;C0023;AT001;152
23/04/2026;C0008;AL002;187
23/04/2026;C0022;AL002;376
23/04/2026;C0024;AS004;717
23/04/2026;C0004;VS004;936
23/04/2026;C0009;CS002;126
24/04/2026;C0018;CT001;815
24/04/2026;C0015;VS004;193
24/04/2026;C0014;CS003;100
24/04/2026;C0014;VS002;592
24/04/2026;C0005;CS003;482
24/04/2026;C0024;VS002;948
27/04/2026;C0008;CT002;946
27/04/2026;C0003;AL002;153
27/04/2026;C0016;AS003;520
27/04/2026;C0012;AS001;888
27/04/2026;C0016;AL001;275
27/04/2026;C0015;AS005;126
28/04/2026;C0016;CS004;352
28/04/2026;C0012;CL001;995
28/04/2026;C0006;AL002;179
28/04/2026;C0002;AS003;162
28/04/2026;C0019;CT001;110
28/04/2026;C0030;VS003;646
29/04/2026;C0027;AS003;161
29/04/2026;C0028;CL002;830
29/04/2026;C0006;AS003;623
29/04/2026;C0018;AS001;154
29/04/2026;C0008;AT002;239
29/04/2026;C0004;VS001;806
30/04/2026;C0030;CS002;557
30/04/2026;C0007;CS003;497
30/04/2026;C0009;AS005;632
30/04/2026;C0002;CT002;151
30/04/2026;C0024;AL001;999
30/04/2026;C0002;CS004;122
01/05/2026;C0027;AL002;679
01/05/2026;C0023;AL001;885
01/05/2026;C0024;AT001;328
01/05/2026;C0017;VS003;734
01/05/2026;C0012;AS004;232
01/05/2026;C0009;CS003;126
04/05/2026;C0029;CL002;398
04/05/2026;C0015;AS004;394
04/05/2026;C0022;VS004;598
04/05/2026;C0014;CS003;902
04/05/2026;C0005;CL001;498
04/05/2026;C0010;AS004;164
05/05/2026;C0002;VS001;489
05/05/2026;C0028;CL001;603
05/05/2026;C0024;CS003;937
05/05/2026;C0004;AS003;822
05/05/2026;C0025;CS001;799
05/05/2026;C0023;CT002;796
06/05/2026;C0030;CS004;961
06/05/2026;C0017;VS001;807
06/05/2026;C0001;VS004;485
06/05/2026;C0018;CL001;818
06/05/2026;C0015;CT002;362
06/05/2026;C0003;CS002;254
07/05/2026;C0022;AL001;232
07/05/2026;C0023;AS002;281
07/05/2026;C0025;VS002;461
07/05/2026;C0028;CS001;550
07/05/2026;C0016;AS004;931
07/05/2026;C0004;CS002;448
08/05/2026;C0016;AL001;822
08/05/2026;C0017;VS003;994
08/05/2026;C0001;VS003;926
08/05/2026;C0027;AS002;228
08/05/2026;C0004;AS003;699
08/05/2026;C0012;VS002;153
11/05/2026;C0009;VS001;196
11/05/2026;C0003;CT003;642
11/05/2026;C0009;AS001;865
11/05/2026;C0005;CL002;923
11/05/2026;C0002;CS002;451
11/05/2026;C0019;VS001;591
12/05/2026;C0006;AT001;828
12/05/2026;C0027;CS004;205
12/05/2026;C0021;VS004;691
12/05/2026;C0028;CS004;678
12/05/2026;C0009;VS002;144
12/05/2026;C0027;AS002;236
13/05/2026;C0028;VS001;171
13/05/2026;C0001;VS001;270
13/05/2026;C0007;AT001;647
13/05/2026;C0028;AL002;642
13/05/2026;C0016;AS004;940
13/05/2026;C0017;AL001;568
14/05/2026;C0018;CS003;200
14/05/2026;C0018;AS001;724
14/05/2026;C0027;CL002;205
14/05/2026;C0016;AT001;158
14/05/2026;C0004;AS002;524
14/05/2026;C0017;AS003;968
15/05/2026;C0028;CT001;501
15/05/2026;C0020;AT002;106
15/05/2026;C0024;AL001;609
15/05/2026;C0009;AS004;811
15/05/2026;C0009;AL001;771
15/05/2026;C0006;VS003;174
18/05/2026;C0030;AT002;362
18/05/2026;C0018;CL001;458
18/05/2026;C0004;CS001;201
18/05/2026;C0028;CT002;684
18/05/2026;C0024;CS002;891
18/05/2026;C0019;CT002;818
19/05/2026;C0011;VS004;824
19/05/2026;C0026;AL002;540
19/05/2026;C0011;AS002;889
19/05/2026;C0013;CT002;755
19/05/2026;C0030;VS003;234
19/05/2026;C0030;VS003;631
20/05/2026;C0015;AS002;793
20/05/2026;C0012;CS002;223
20/05/2026;C0030;AL001;951
20/05/2026;C0008;AS002;423
20/05/2026;C0024;CS001;219
20/05/2026;C0009;AS004;505
21/05/2026;C0017;AS004;956
21/05/2026;C0008;AL001;240
21/05/2026;C0003;AT001;497
21/05/2026;C0025;VS004;933
21/05/2026;C0017;AT001;107
21/05/2026;C0005;VS004;482
22/05/2026;C0012;CL001;305
22/05/2026;C0002;AS002;681
22/05/2026;C0021;AS005;403
22/05/2026;C0030;VS004;378
22/05/2026;C0007;AL002;526
22/05/2026;C0009;AS001;805
25/05/2026;C0027;CL001;279
25/05/2026;C0002;AT002;453
25/05/2026;C0001;AT001;569
25/05/2026;C0012;VS004;461
25/05/2026;C0025;CS001;654
25/05/2026;C0028;CS004;942
26/05/2026;C0002;CS002;220
26/05/2026;C0024;VS004;561
26/05/2026;C0024;VS002;326
26/05/2026;C0010;AS003;106
26/05/2026;C0012;VS002;945
26/05/2026;C0020;AT002;242
27/05/2026;C0014;AT002;831
27/05/2026;C0020;CL001;339
27/05/2026;C0008;AS003;325
27/05/2026;C0021;CT002;604
27/05/2026;C0024;CT001;796
27/05/2026;C0020;CS003;621
28/05/2026;C0007;CS003;743
28/05/2026;C0005;AS003;937
28/05/2026;C0030;CL002;861
28/05/2026;C0002;AS005;180
28/05/2026;C0011;AT002;824
28/05/2026;C0008;CS004;953
29/05/2026;C0020;AS002;899
29/05/2026;C0016;AS001;522
29/05/2026;C0011;CS002;515
29/05/2026;C0024;CL002;145
29/05/2026;C0003;VS003;248
29/05/2026;C0022;VS004;247
01/06/2026;C0024;CL002;511
01/06/2026;C0022;VS003;580
01/06/2026;C0027;AL001;272
01/06/2026;C0009;CT001;165
01/06/2026;C0015;AT002;326
01/06/2026;C0018;AS003;212
02/06/2026;C0008;AS005;958
02/06/2026;C0022;VS004;343
02/06/2026;C0027;AS002;543
02/06/2026;C0006;CS004;956
02/06/2026;C0029;CS003;387
02/06/2026;C0009;VS002;852
03/06/2026;C0021;CS004;646
03/06/2026;C0004;VS004;116
03/06/2026;C0012;CS001;117
03/06/2026;C0004;VS004;943
03/06/2026;C0030;AS003;357
03/06/2026;C0008;VS001;349
04/06/2026;C0030;AL001;139
04/06/2026;C0017;CL001;617
04/06/2026;C0018;CT003;157
04/06/2026;C0023;VS003;130
04/06/2026;C0008;CS002;827
04/06/2026;C0005;CS002;631
05/06/2026;C0026;AS002;850
05/06/2026;C0024;AS005;579
05/06/2026;C0006;VS004;393
05/06/2026;C0021;CL002;645
05/06/2026;C0030;AL001;452
05/06/2026;C0016;VS004;819
08/06/2026;C0012;AS004;778
08/06/2026;C0004;AS004;507
08/06/2026;C0017;CT001;639
08/06/2026;C0016;CS001;701
08/06/2026;C0022;AT002;723
08/06/2026;C0018;VS004;447
09/06/2026;C0014;VS001;811
09/06/2026;C0030;VS003;984
09/06/2026;C0014;AS002;661
09/06/2026;C0008;VS005;844
09/06/2026;C0021;VS005;752
09/06/2026;C0017;AS003;496
10/06/2026;C0013;CT003;799
10/06/2026;C0012;CT003;694
10/06/2026;C0014;AS004;255
10/06/2026;C0004;VS004;938
10/06/2026;C0029;CS001;165
10/06/2026;C0028;CT002;139
11/06/2026;C0006;AL001;969
11/06/2026;C0016;VS005;729
11/06/2026;C0021;AL001;367
11/06/2026;C0009;AS004;211
11/06/2026;C0015;CS001;962
11/06/2026;C0018;CL002;955
12/06/2026;C0005;VS001;932
12/06/2026;C0029;AT002;593
12/06/2026;C0014;CT002;908
12/06/2026;C0005;CT001;886
12/06/2026;C0025;AL001;437
12/06/2026;C0006;VS005;271
15/06/2026;C0027;VS001;422
15/06/2026;C0013;CT001;666
15/06/2026;C0025;CS003;836
15/06/2026;C0005;VS003;168
15/06/2026;C0027;CS002;728
15/06/2026;C0004;AT001;981
16/06/2026;C0027;VS003;990
16/06/2026;C0008;VS003;948
16/06/2026;C0011;AS004;947
16/06/2026;C0004;CT002;658
16/06/2026;C0011;VS001;504
16/06/2026;C0029;CT003;574
17/06/2026;C0012;AT002;360
17/06/2026;C0004;AT002;330
17/06/2026;C0028;VS004;530
17/06/2026;C0028;VS004;701
17/06/2026;C0007;AS002;846
17/06/2026;C0026;AS003;928
18/06/2026;C0026;VS004;324
18/06/2026;C0019;CS002;126
18/06/2026;C0028;AS003;100
18/06/2026;C0012;CT003;199
18/06/2026;C0025;VS002;535
18/06/2026;C0022;VS002;993
19/06/2026;C0010;CT001;223
19/06/2026;C0015;CT001;824
19/06/2026;C0021;VS004;988
19/06/2026;C0027;CL001;937
19/06/2026;C0030;CL002;100
19/06/2026;C0025;CT003;483
22/06/2026;C0014;AS001;487
22/06/2026;C0020;AT002;379
22/06/2026;C0004;VS005;665
22/06/2026;C0022;VS005;856
22/06/2026;C0014;CT001;636
22/06/2026;C0029;AS005;805
23/06/2026;C0002;AS002;438
23/06/2026;C0024;VS001;837
23/06/2026;C0015;VS002;233
23/06/2026;C0024;VS004;245
23/06/2026;C0030;CL002;454
23/06/2026;C0007;AS003;667
24/06/2026;C0010;AT002;374
24/06/2026;C0008;VS005;653
24/06/2026;C0002;AS004;158
24/06/2026;C0003;CT003;798
24/06/2026;C0026;CT001;664
24/06/2026;C0012;AS002;558
25/06/2026;C0030;VS003;922
25/06/2026;C0003;AS001;423
25/06/2026;C0023;CS004;372
25/06/2026;C0008;CS004;986
25/06/2026;C0017;CS001;826
25/06/2026;C0021;CS002;596
26/06/2026;C0005;AS002;284
26/06/2026;C0022;AS002;951
26/06/2026;C0026;CT001;505
26/06/2026;C0002;AS004;588
26/06/2026;C0026;CS002;786
26/06/2026;C0009;CS003;126
29/06/2026;C0019;CS004;229
29/06/2026;C0007;CS004;419
29/06/2026;C0021;AT001;310
29/06/2026;C0016;CT003;472
29/06/2026;C0006;AS001;156
29/06/2026;C0003;VS004;242
30/06/2026;C0027;CS001;725
30/06/2026;C0026;CT002;977
30/06/2026;C0015;CL002;962
30/06/2026;C0024;AT002;304
30/06/2026;C0001;CS003;164
30/06/2026;C0009;AL002;433
01/07/2026;C0015;VS004;953
01/07/2026;C0030;VS001;462
01/07/2026;C0011;AL002;406
01/07/2026;C0018;AS004;959
01/07/2026;C0020;CT003;227
01/07/2026;C0028;AS005;539
02/07/2026;C0023;CS002;193
02/07/2026;C0021;CT003;203
02/07/2026;C0014;AT002;540
02/07/2026;C0014;VS004;526
02/07/2026;C0024;CS001;1000
02/07/2026;C0008;AS004;422
03/07/2026;C0019;VS001;206
03/07/2026;C0009;CL001;717
03/07/2026;C0005;VS003;671
03/07/2026;C0030;CL001;486
03/07/2026;C0017;CS003;431
03/07/2026;C0011;AS004;681
06/07/2026;C0003;CS002;107
06/07/2026;C0004;CT002;411
06/07/2026;C0013;AL001;178
06/07/2026;C0020;CS003;866
06/07/2026;C0021;AT001;241
06/07/2026;C0016;AS002;574
07/07/2026;C0022;VS004;200
07/07/2026;C0019;CL002;907
07/07/2026;C0015;AL002;772
07/07/2026;C0028;CL002;319
07/07/2026;C0011;CT003;563
07/07/2026;C0023;CT003;880
08/07/2026;C0025;CS004;346
08/07/2026;C0022;AS004;855
08/07/2026;C0015;AL001;768
08/07/2026;C0007;AL002;532
08/07/2026;C0024;AT001;228
08/07/2026;C0024;AT001;580
09/07/2026;C0016;CL002;782
09/07/2026;C0011;VS005;289
09/07/2026;C0028;CS003;826
09/07/2026;C0011;VS001;415
09/07/2026;C0018;CS001;860
09/07/2026;C0007;VS004;221
10/07/2026;C0010;VS004;868
10/07/2026;C0013;AT002;327
10/07/2026;C0014;AL002;153
10/07/2026;C0024;CS004;603
