Data;Ordem de Venda;Cliente ID;Produto SKU;Qtde;Vencimento;Pagamento;Previsão de Entrega;Entrega Efetiva
2029-01-01 00:00:00;SO536483;C0008;AL001;1122;2029-02-26 00:00:00;2029-03-05 00:00:00;2029-01-04 00:00:00;2029-01-11 00:00:00
2029-01-01 00:00:00;SO363087;C0006;CL001;934;2029-03-05 00:00:00;2029-02-23 00:00:00;2029-01-03 00:00:00;2028-12-24 00:00:00
2029-01-01 00:00:00;SO128177;C0025;CS001;1176;2029-01-29 00:00:00;2029-01-20 00:00:00;2029-01-09 00:00:00;2028-12-31 00:00:00
2029-01-02 00:00:00;SO296293;C0025;CT001;301;2029-01-30 00:00:00;2029-01-29 00:00:00;2029-01-10 00:00:00;2029-01-09 00:00:00
2029-01-02 00:00:00;SO345377;C0019;AL002;1472;2029-03-06 00:00:00;2029-03-08 00:00:00;2029-01-06 00:00:00;2029-01-08 00:00:00
2029-01-02 00:00:00;SO617080;C0008;CS003;1008;2029-02-27 00:00:00;2029-02-19 00:00:00;2029-01-05 00:00:00;2028-12-28 00:00:00
2029-01-02 00:00:00;SO296293;C0025;CL001;495;2029-01-30 00:00:00;2029-02-07 00:00:00;2029-01-10 00:00:00;2029-01-18 00:00:00
2029-01-02 00:00:00;SO345377;C0019;AS004;556;2029-03-06 00:00:00;2029-03-01 00:00:00;2029-01-06 00:00:00;2029-01-01 00:00:00
2029-01-02 00:00:00;SO296293;C0025;AS001;1270;2029-01-30 00:00:00;2029-01-22 00:00:00;2029-01-10 00:00:00;2029-01-02 00:00:00
2029-01-02 00:00:00;SO296293;C0025;AT001;1000;2029-01-30 00:00:00;2029-02-01 00:00:00;2029-01-10 00:00:00;2029-01-12 00:00:00
2029-01-02 00:00:00;SO345377;C0019;CL001;1455;2029-03-06 00:00:00;2029-03-16 00:00:00;2029-01-06 00:00:00;2029-01-16 00:00:00
2029-01-02 00:00:00;SO296293;C0025;AS004;440;2029-01-30 00:00:00;2029-02-09 00:00:00;2029-01-10 00:00:00;2029-01-20 00:00:00
2029-01-02 00:00:00;SO617080;C0008;AL002;1113;2029-02-27 00:00:00;2029-03-08 00:00:00;2029-01-05 00:00:00;2029-01-14 00:00:00
2029-01-02 00:00:00;SO345377;C0019;CT002;840;2029-03-06 00:00:00;2029-03-16 00:00:00;2029-01-06 00:00:00;2029-01-16 00:00:00
2029-01-02 00:00:00;SO617080;C0008;CT002;946;2029-02-27 00:00:00;2029-02-18 00:00:00;2029-01-05 00:00:00;2028-12-27 00:00:00
2029-01-02 00:00:00;SO617080;C0008;AS005;635;2029-02-27 00:00:00;2029-03-07 00:00:00;2029-01-05 00:00:00;2029-01-13 00:00:00
2029-01-02 00:00:00;SO617080;C0008;VS003;707;2029-02-27 00:00:00;2029-03-09 00:00:00;2029-01-05 00:00:00;2029-01-15 00:00:00
2029-01-02 00:00:00;SO345377;C0019;CS002;1186;2029-03-06 00:00:00;2029-03-09 00:00:00;2029-01-06 00:00:00;2029-01-09 00:00:00
2029-01-02 00:00:00;SO617080;C0008;VS004;836;2029-02-27 00:00:00;2029-02-22 00:00:00;2029-01-05 00:00:00;2028-12-31 00:00:00
2029-01-02 00:00:00;SO296293;C0025;VS001;853;2029-01-30 00:00:00;2029-01-29 00:00:00;2029-01-10 00:00:00;2029-01-09 00:00:00
2029-01-02 00:00:00;SO617080;C0008;AT002;774;2029-02-27 00:00:00;2029-02-24 00:00:00;2029-01-05 00:00:00;2029-01-02 00:00:00
2029-01-02 00:00:00;SO296293;C0025;VS003;681;2029-01-30 00:00:00;2029-01-31 00:00:00;2029-01-10 00:00:00;2029-01-11 00:00:00
2029-01-02 00:00:00;SO345377;C0019;AS001;1316;2029-03-06 00:00:00;2029-03-05 00:00:00;2029-01-06 00:00:00;2029-01-05 00:00:00
2029-01-03 00:00:00;SO420390;C0001;AL002;701;2029-01-31 00:00:00;2029-02-03 00:00:00;2029-01-05 00:00:00;2029-01-08 00:00:00
2029-01-03 00:00:00;SO692576;C0014;CT001;429;2029-02-07 00:00:00;2029-02-01 00:00:00;2029-01-07 00:00:00;2029-01-01 00:00:00
2029-01-03 00:00:00;SO909068;C0011;CT002;910;2029-02-07 00:00:00;2029-01-28 00:00:00;2029-01-06 00:00:00;2028-12-27 00:00:00
2029-01-03 00:00:00;SO441178;C0024;AS001;914;2029-01-31 00:00:00;2029-02-06 00:00:00;2029-01-07 00:00:00;2029-01-13 00:00:00
2029-01-03 00:00:00;SO909068;C0011;AS004;991;2029-02-07 00:00:00;2029-02-04 00:00:00;2029-01-06 00:00:00;2029-01-03 00:00:00
2029-01-03 00:00:00;SO909068;C0011;AS003;1194;2029-02-07 00:00:00;2029-02-14 00:00:00;2029-01-06 00:00:00;2029-01-13 00:00:00
2029-01-03 00:00:00;SO909068;C0011;AT002;1281;2029-02-07 00:00:00;2029-02-12 00:00:00;2029-01-06 00:00:00;2029-01-11 00:00:00
2029-01-03 00:00:00;SO692576;C0014;CS001;976;2029-02-07 00:00:00;2029-02-16 00:00:00;2029-01-07 00:00:00;2029-01-16 00:00:00
2029-01-03 00:00:00;SO909068;C0011;CS004;947;2029-02-07 00:00:00;2029-02-16 00:00:00;2029-01-06 00:00:00;2029-01-15 00:00:00
2029-01-03 00:00:00;SO420390;C0001;VS002;1152;2029-01-31 00:00:00;2029-02-04 00:00:00;2029-01-05 00:00:00;2029-01-09 00:00:00
2029-01-03 00:00:00;SO441178;C0024;CS004;429;2029-01-31 00:00:00;2029-02-07 00:00:00;2029-01-07 00:00:00;2029-01-14 00:00:00
2029-01-03 00:00:00;SO441178;C0024;VS005;917;2029-01-31 00:00:00;2029-02-09 00:00:00;2029-01-07 00:00:00;2029-01-16 00:00:00
2029-01-03 00:00:00;SO909068;C0011;CS003;1085;2029-02-07 00:00:00;2029-02-06 00:00:00;2029-01-06 00:00:00;2029-01-05 00:00:00
2029-01-03 00:00:00;SO692576;C0014;VS002;472;2029-02-07 00:00:00;2029-01-28 00:00:00;2029-01-07 00:00:00;2028-12-28 00:00:00
2029-01-03 00:00:00;SO420390;C0001;AL001;614;2029-01-31 00:00:00;2029-02-06 00:00:00;2029-01-05 00:00:00;2029-01-11 00:00:00
2029-01-03 00:00:00;SO692576;C0014;AS004;767;2029-02-07 00:00:00;2029-02-03 00:00:00;2029-01-07 00:00:00;2029-01-03 00:00:00
2029-01-03 00:00:00;SO441178;C0024;VS003;548;2029-01-31 00:00:00;2029-01-24 00:00:00;2029-01-07 00:00:00;2028-12-31 00:00:00
2029-01-03 00:00:00;SO441178;C0024;AS002;1268;2029-01-31 00:00:00;2029-02-01 00:00:00;2029-01-07 00:00:00;2029-01-08 00:00:00
2029-01-03 00:00:00;SO441178;C0024;AS004;661;2029-01-31 00:00:00;2029-01-31 00:00:00;2029-01-07 00:00:00;2029-01-07 00:00:00
2029-01-04 00:00:00;SO717715;C0002;AS005;766;2029-02-08 00:00:00;2029-02-07 00:00:00;2029-01-06 00:00:00;2029-01-05 00:00:00
2029-01-04 00:00:00;SO988447;C0005;AS003;1050;2029-03-01 00:00:00;2029-03-06 00:00:00;2029-01-06 00:00:00;2029-01-11 00:00:00
2029-01-04 00:00:00;SO789740;C0025;CL001;822;2029-02-01 00:00:00;2029-02-02 00:00:00;2029-01-12 00:00:00;2029-01-13 00:00:00
2029-01-04 00:00:00;SO717715;C0002;CL001;419;2029-02-08 00:00:00;2029-02-09 00:00:00;2029-01-06 00:00:00;2029-01-07 00:00:00
2029-01-04 00:00:00;SO717715;C0002;VS004;1032;2029-02-08 00:00:00;2029-02-18 00:00:00;2029-01-06 00:00:00;2029-01-16 00:00:00
2029-01-04 00:00:00;SO988447;C0005;AS001;840;2029-03-01 00:00:00;2029-03-01 00:00:00;2029-01-06 00:00:00;2029-01-06 00:00:00
2029-01-04 00:00:00;SO789740;C0025;VS003;1059;2029-02-01 00:00:00;2029-02-03 00:00:00;2029-01-12 00:00:00;2029-01-14 00:00:00
2029-01-04 00:00:00;SO988447;C0005;VS002;793;2029-03-01 00:00:00;2029-03-01 00:00:00;2029-01-06 00:00:00;2029-01-06 00:00:00
2029-01-04 00:00:00;SO789740;C0025;AT002;1122;2029-02-01 00:00:00;2029-01-31 00:00:00;2029-01-12 00:00:00;2029-01-11 00:00:00
2029-01-04 00:00:00;SO717715;C0002;VS001;887;2029-02-08 00:00:00;2029-01-30 00:00:00;2029-01-06 00:00:00;2028-12-28 00:00:00
2029-01-04 00:00:00;SO789740;C0025;VS005;1114;2029-02-01 00:00:00;2029-02-05 00:00:00;2029-01-12 00:00:00;2029-01-16 00:00:00
2029-01-04 00:00:00;SO988447;C0005;CT002;1206;2029-03-01 00:00:00;2029-02-23 00:00:00;2029-01-06 00:00:00;2028-12-31 00:00:00
2029-01-04 00:00:00;SO988447;C0005;VS005;1051;2029-03-01 00:00:00;2029-03-01 00:00:00;2029-01-06 00:00:00;2029-01-06 00:00:00
2029-01-04 00:00:00;SO717715;C0002;AT001;711;2029-02-08 00:00:00;2029-02-10 00:00:00;2029-01-06 00:00:00;2029-01-08 00:00:00
2029-01-04 00:00:00;SO717715;C0002;CT003;798;2029-02-08 00:00:00;2029-02-11 00:00:00;2029-01-06 00:00:00;2029-01-09 00:00:00
2029-01-04 00:00:00;SO789740;C0025;CT002;1205;2029-02-01 00:00:00;2029-02-09 00:00:00;2029-01-12 00:00:00;2029-01-20 00:00:00
2029-01-04 00:00:00;SO789740;C0025;CS002;707;2029-02-01 00:00:00;2029-02-07 00:00:00;2029-01-12 00:00:00;2029-01-18 00:00:00
2029-01-04 00:00:00;SO717715;C0002;CS003;848;2029-02-08 00:00:00;2029-02-03 00:00:00;2029-01-06 00:00:00;2029-01-01 00:00:00
2029-01-04 00:00:00;SO717715;C0002;VS003;756;2029-02-08 00:00:00;2029-02-03 00:00:00;2029-01-06 00:00:00;2029-01-01 00:00:00
2029-01-04 00:00:00;SO988447;C0005;AT002;369;2029-03-01 00:00:00;2029-03-10 00:00:00;2029-01-06 00:00:00;2029-01-15 00:00:00
2029-01-05 00:00:00;SO297134;C0018;AT002;614;2029-03-09 00:00:00;2029-03-12 00:00:00;2029-01-09 00:00:00;2029-01-12 00:00:00
2029-01-05 00:00:00;SO437026;C0005;VS001;1187;2029-03-02 00:00:00;2029-02-22 00:00:00;2029-01-07 00:00:00;2028-12-30 00:00:00
2029-01-05 00:00:00;SO933420;C0020;AL001;727;2029-03-02 00:00:00;2029-02-26 00:00:00;2029-01-09 00:00:00;2029-01-05 00:00:00
2029-01-05 00:00:00;SO933420;C0020;VS001;479;2029-03-02 00:00:00;2029-02-20 00:00:00;2029-01-09 00:00:00;2028-12-30 00:00:00
2029-01-05 00:00:00;SO297134;C0018;VS004;1326;2029-03-09 00:00:00;2029-03-11 00:00:00;2029-01-09 00:00:00;2029-01-11 00:00:00
2029-01-05 00:00:00;SO437026;C0005;CS004;676;2029-03-02 00:00:00;2029-02-25 00:00:00;2029-01-07 00:00:00;2029-01-02 00:00:00
2029-01-05 00:00:00;SO933420;C0020;AL002;1089;2029-03-02 00:00:00;2029-03-02 00:00:00;2029-01-09 00:00:00;2029-01-09 00:00:00
2029-01-05 00:00:00;SO437026;C0005;VS005;1310;2029-03-02 00:00:00;2029-03-09 00:00:00;2029-01-07 00:00:00;2029-01-14 00:00:00
2029-01-05 00:00:00;SO437026;C0005;CT003;533;2029-03-02 00:00:00;2029-02-26 00:00:00;2029-01-07 00:00:00;2029-01-03 00:00:00
2029-01-05 00:00:00;SO297134;C0018;AS003;1241;2029-03-09 00:00:00;2029-03-07 00:00:00;2029-01-09 00:00:00;2029-01-07 00:00:00
2029-01-05 00:00:00;SO933420;C0020;CS001;873;2029-03-02 00:00:00;2029-02-21 00:00:00;2029-01-09 00:00:00;2028-12-31 00:00:00
2029-01-05 00:00:00;SO297134;C0018;VS002;1388;2029-03-09 00:00:00;2029-03-06 00:00:00;2029-01-09 00:00:00;2029-01-06 00:00:00
2029-01-05 00:00:00;SO437026;C0005;AS003;768;2029-03-02 00:00:00;2029-02-24 00:00:00;2029-01-07 00:00:00;2029-01-01 00:00:00
2029-01-05 00:00:00;SO297134;C0018;AS001;1124;2029-03-09 00:00:00;2029-03-19 00:00:00;2029-01-09 00:00:00;2029-01-19 00:00:00
2029-01-05 00:00:00;SO297134;C0018;CS001;865;2029-03-09 00:00:00;2029-03-09 00:00:00;2029-01-09 00:00:00;2029-01-09 00:00:00
2029-01-05 00:00:00;SO933420;C0020;AS003;685;2029-03-02 00:00:00;2029-03-03 00:00:00;2029-01-09 00:00:00;2029-01-10 00:00:00
2029-01-05 00:00:00;SO437026;C0005;CS003;1196;2029-03-02 00:00:00;2029-03-01 00:00:00;2029-01-07 00:00:00;2029-01-06 00:00:00
2029-01-05 00:00:00;SO437026;C0005;AS004;524;2029-03-02 00:00:00;2029-03-06 00:00:00;2029-01-07 00:00:00;2029-01-11 00:00:00
2029-01-08 00:00:00;SO707621;C0020;AS002;1156;2029-03-05 00:00:00;2029-03-09 00:00:00;2029-01-12 00:00:00;2029-01-16 00:00:00
2029-01-08 00:00:00;SO821134;C0009;VS001;935;2029-01-22 00:00:00;2029-01-27 00:00:00;2029-01-11 00:00:00;2029-01-16 00:00:00
2029-01-08 00:00:00;SO578420;C0015;AS004;615;2029-02-19 00:00:00;2029-02-19 00:00:00;2029-01-12 00:00:00;2029-01-12 00:00:00
2029-01-08 00:00:00;SO902036;C0028;AS001;537;2029-01-22 00:00:00;2029-02-01 00:00:00;2029-01-16 00:00:00;2029-01-26 00:00:00
2029-01-08 00:00:00;SO578420;C0015;CT002;423;2029-02-19 00:00:00;2029-02-18 00:00:00;2029-01-12 00:00:00;2029-01-11 00:00:00
2029-01-08 00:00:00;SO821134;C0009;CL001;1366;2029-01-22 00:00:00;2029-01-26 00:00:00;2029-01-11 00:00:00;2029-01-15 00:00:00
2029-01-08 00:00:00;SO578420;C0015;CS001;633;2029-02-19 00:00:00;2029-02-14 00:00:00;2029-01-12 00:00:00;2029-01-07 00:00:00
2029-01-08 00:00:00;SO578420;C0015;AL002;423;2029-02-19 00:00:00;2029-02-10 00:00:00;2029-01-12 00:00:00;2029-01-03 00:00:00
2029-01-08 00:00:00;SO821134;C0009;CS004;1062;2029-01-22 00:00:00;2029-01-24 00:00:00;2029-01-11 00:00:00;2029-01-13 00:00:00
2029-01-08 00:00:00;SO902036;C0028;CS002;487;2029-01-22 00:00:00;2029-01-20 00:00:00;2029-01-16 00:00:00;2029-01-14 00:00:00
2029-01-08 00:00:00;SO578420;C0015;VS001;1367;2029-02-19 00:00:00;2029-02-19 00:00:00;2029-01-12 00:00:00;2029-01-12 00:00:00
2029-01-08 00:00:00;SO902036;C0028;CS004;1262;2029-01-22 00:00:00;2029-01-17 00:00:00;2029-01-16 00:00:00;2029-01-11 00:00:00
2029-01-08 00:00:00;SO578420;C0015;AS003;444;2029-02-19 00:00:00;2029-02-24 00:00:00;2029-01-12 00:00:00;2029-01-17 00:00:00
2029-01-08 00:00:00;SO707621;C0020;CS001;538;2029-03-05 00:00:00;2029-03-08 00:00:00;2029-01-12 00:00:00;2029-01-15 00:00:00
2029-01-09 00:00:00;SO278156;C0002;VS002;1137;2029-02-13 00:00:00;2029-02-20 00:00:00;2029-01-11 00:00:00;2029-01-18 00:00:00
2029-01-09 00:00:00;SO624530;C0015;AS001;786;2029-02-20 00:00:00;2029-02-13 00:00:00;2029-01-13 00:00:00;2029-01-06 00:00:00
2029-01-09 00:00:00;SO624530;C0015;VS001;1417;2029-02-20 00:00:00;2029-02-22 00:00:00;2029-01-13 00:00:00;2029-01-15 00:00:00
2029-01-09 00:00:00;SO624530;C0015;AT001;980;2029-02-20 00:00:00;2029-02-22 00:00:00;2029-01-13 00:00:00;2029-01-15 00:00:00
2029-01-09 00:00:00;SO278156;C0002;CS002;1307;2029-02-13 00:00:00;2029-02-09 00:00:00;2029-01-11 00:00:00;2029-01-07 00:00:00
2029-01-09 00:00:00;SO624530;C0015;AS004;1378;2029-02-20 00:00:00;2029-03-01 00:00:00;2029-01-13 00:00:00;2029-01-22 00:00:00
2029-01-09 00:00:00;SO624530;C0015;AS005;1190;2029-02-20 00:00:00;2029-02-15 00:00:00;2029-01-13 00:00:00;2029-01-08 00:00:00
2029-01-09 00:00:00;SO624530;C0015;CL001;1118;2029-02-20 00:00:00;2029-02-28 00:00:00;2029-01-13 00:00:00;2029-01-21 00:00:00
2029-01-09 00:00:00;SO278156;C0002;AT001;900;2029-02-13 00:00:00;2029-02-08 00:00:00;2029-01-11 00:00:00;2029-01-06 00:00:00
2029-01-09 00:00:00;SO624530;C0015;CT002;536;2029-02-20 00:00:00;2029-02-24 00:00:00;2029-01-13 00:00:00;2029-01-17 00:00:00
2029-01-09 00:00:00;SO624530;C0015;CS004;552;2029-02-20 00:00:00;2029-02-18 00:00:00;2029-01-13 00:00:00;2029-01-11 00:00:00
2029-01-09 00:00:00;SO278156;C0002;VS004;900;2029-02-13 00:00:00;2029-02-09 00:00:00;2029-01-11 00:00:00;2029-01-07 00:00:00
2029-01-09 00:00:00;SO624530;C0015;AT002;599;2029-02-20 00:00:00;2029-02-12 00:00:00;2029-01-13 00:00:00;2029-01-05 00:00:00
2029-01-09 00:00:00;SO624530;C0015;VS003;1062;2029-02-20 00:00:00;2029-02-11 00:00:00;2029-01-13 00:00:00;2029-01-04 00:00:00
2029-01-09 00:00:00;SO278156;C0002;CS004;1070;2029-02-13 00:00:00;2029-02-16 00:00:00;2029-01-11 00:00:00;2029-01-14 00:00:00
2029-01-09 00:00:00;SO624530;C0015;AS003;970;2029-02-20 00:00:00;2029-02-14 00:00:00;2029-01-13 00:00:00;2029-01-07 00:00:00
2029-01-09 00:00:00;SO624530;C0015;CT001;829;2029-02-20 00:00:00;2029-02-16 00:00:00;2029-01-13 00:00:00;2029-01-09 00:00:00
2029-01-09 00:00:00;SO624530;C0015;CS003;1209;2029-02-20 00:00:00;2029-02-12 00:00:00;2029-01-13 00:00:00;2029-01-05 00:00:00
2029-01-09 00:00:00;SO624530;C0015;VS002;614;2029-02-20 00:00:00;2029-02-12 00:00:00;2029-01-13 00:00:00;2029-01-05 00:00:00
2029-01-10 00:00:00;SO169883;C0003;VS004;989;2029-02-21 00:00:00;2029-02-26 00:00:00;2029-01-12 00:00:00;2029-01-17 00:00:00
2029-01-10 00:00:00;SO732655;C0028;VS001;439;2029-01-24 00:00:00;2029-01-16 00:00:00;2029-01-18 00:00:00;2029-01-10 00:00:00
2029-01-10 00:00:00;SO669776;C0002;CT001;552;2029-02-14 00:00:00;2029-02-09 00:00:00;2029-01-12 00:00:00;2029-01-07 00:00:00
2029-01-10 00:00:00;SO307889;C0008;VS003;764;2029-03-07 00:00:00;2029-03-07 00:00:00;2029-01-13 00:00:00;2029-01-13 00:00:00
2029-01-10 00:00:00;SO669776;C0002;CS004;801;2029-02-14 00:00:00;2029-02-07 00:00:00;2029-01-12 00:00:00;2029-01-05 00:00:00
2029-01-10 00:00:00;SO307889;C0008;CS004;1217;2029-03-07 00:00:00;2029-03-16 00:00:00;2029-01-13 00:00:00;2029-01-22 00:00:00
2029-01-10 00:00:00;SO732655;C0028;AL002;929;2029-01-24 00:00:00;2029-01-16 00:00:00;2029-01-18 00:00:00;2029-01-10 00:00:00
2029-01-10 00:00:00;SO732655;C0028;AS005;400;2029-01-24 00:00:00;2029-01-27 00:00:00;2029-01-18 00:00:00;2029-01-21 00:00:00
2029-01-10 00:00:00;SO169883;C0003;AS001;1188;2029-02-21 00:00:00;2029-02-23 00:00:00;2029-01-12 00:00:00;2029-01-14 00:00:00
2029-01-10 00:00:00;SO307889;C0008;AT001;771;2029-03-07 00:00:00;2029-03-15 00:00:00;2029-01-13 00:00:00;2029-01-21 00:00:00
2029-01-10 00:00:00;SO669776;C0002;AS001;1078;2029-02-14 00:00:00;2029-02-22 00:00:00;2029-01-12 00:00:00;2029-01-20 00:00:00
2029-01-10 00:00:00;SO307889;C0008;VS001;826;2029-03-07 00:00:00;2029-03-14 00:00:00;2029-01-13 00:00:00;2029-01-20 00:00:00
2029-01-10 00:00:00;SO732655;C0028;VS003;427;2029-01-24 00:00:00;2029-02-03 00:00:00;2029-01-18 00:00:00;2029-01-28 00:00:00
2029-01-10 00:00:00;SO307889;C0008;CS002;861;2029-03-07 00:00:00;2029-02-26 00:00:00;2029-01-13 00:00:00;2029-01-04 00:00:00
2029-01-10 00:00:00;SO307889;C0008;AT002;1233;2029-03-07 00:00:00;2029-03-04 00:00:00;2029-01-13 00:00:00;2029-01-10 00:00:00
2029-01-10 00:00:00;SO732655;C0028;AT001;487;2029-01-24 00:00:00;2029-01-31 00:00:00;2029-01-18 00:00:00;2029-01-25 00:00:00
2029-01-11 00:00:00;SO716409;C0015;AS004;1137;2029-02-22 00:00:00;2029-02-13 00:00:00;2029-01-15 00:00:00;2029-01-06 00:00:00
2029-01-11 00:00:00;SO312140;C0014;CS003;647;2029-02-15 00:00:00;2029-02-19 00:00:00;2029-01-15 00:00:00;2029-01-19 00:00:00
2029-01-11 00:00:00;SO312140;C0014;VS001;563;2029-02-15 00:00:00;2029-02-18 00:00:00;2029-01-15 00:00:00;2029-01-18 00:00:00
2029-01-11 00:00:00;SO716409;C0015;AL001;522;2029-02-22 00:00:00;2029-02-14 00:00:00;2029-01-15 00:00:00;2029-01-07 00:00:00
2029-01-11 00:00:00;SO312140;C0014;VS002;480;2029-02-15 00:00:00;2029-02-22 00:00:00;2029-01-15 00:00:00;2029-01-22 00:00:00
2029-01-11 00:00:00;SO716409;C0015;VS003;910;2029-02-22 00:00:00;2029-02-21 00:00:00;2029-01-15 00:00:00;2029-01-14 00:00:00
2029-01-11 00:00:00;SO312140;C0014;VS004;623;2029-02-15 00:00:00;2029-02-17 00:00:00;2029-01-15 00:00:00;2029-01-17 00:00:00
2029-01-11 00:00:00;SO312140;C0014;VS005;1074;2029-02-15 00:00:00;2029-02-12 00:00:00;2029-01-15 00:00:00;2029-01-12 00:00:00
2029-01-11 00:00:00;SO716409;C0015;CT001;1106;2029-02-22 00:00:00;2029-02-17 00:00:00;2029-01-15 00:00:00;2029-01-10 00:00:00
2029-01-11 00:00:00;SO716409;C0015;CT003;711;2029-02-22 00:00:00;2029-02-16 00:00:00;2029-01-15 00:00:00;2029-01-09 00:00:00
2029-01-11 00:00:00;SO312140;C0014;CS002;867;2029-02-15 00:00:00;2029-02-07 00:00:00;2029-01-15 00:00:00;2029-01-07 00:00:00
2029-01-11 00:00:00;SO716409;C0015;CL001;1089;2029-02-22 00:00:00;2029-02-16 00:00:00;2029-01-15 00:00:00;2029-01-09 00:00:00
2029-01-11 00:00:00;SO312140;C0014;CL001;721;2029-02-15 00:00:00;2029-02-24 00:00:00;2029-01-15 00:00:00;2029-01-24 00:00:00
2029-01-11 00:00:00;SO716409;C0015;CT002;923;2029-02-22 00:00:00;2029-02-25 00:00:00;2029-01-15 00:00:00;2029-01-18 00:00:00
2029-01-11 00:00:00;SO716409;C0015;AS002;899;2029-02-22 00:00:00;2029-02-20 00:00:00;2029-01-15 00:00:00;2029-01-13 00:00:00
2029-01-11 00:00:00;SO716409;C0015;VS005;382;2029-02-22 00:00:00;2029-02-15 00:00:00;2029-01-15 00:00:00;2029-01-08 00:00:00
2029-01-12 00:00:00;SO563657;C0020;CL001;1149;2029-03-09 00:00:00;2029-03-04 00:00:00;2029-01-16 00:00:00;2029-01-11 00:00:00
2029-01-12 00:00:00;SO934830;C0025;CS001;872;2029-02-09 00:00:00;2029-02-03 00:00:00;2029-01-20 00:00:00;2029-01-14 00:00:00
2029-01-12 00:00:00;SO563657;C0020;AT002;945;2029-03-09 00:00:00;2029-03-18 00:00:00;2029-01-16 00:00:00;2029-01-25 00:00:00
2029-01-12 00:00:00;SO563657;C0020;AT001;634;2029-03-09 00:00:00;2029-03-02 00:00:00;2029-01-16 00:00:00;2029-01-09 00:00:00
2029-01-12 00:00:00;SO934830;C0025;CS002;724;2029-02-09 00:00:00;2029-02-05 00:00:00;2029-01-20 00:00:00;2029-01-16 00:00:00
2029-01-12 00:00:00;SO934830;C0025;AS001;825;2029-02-09 00:00:00;2029-02-09 00:00:00;2029-01-20 00:00:00;2029-01-20 00:00:00
2029-01-12 00:00:00;SO563657;C0020;VS004;425;2029-03-09 00:00:00;2029-03-07 00:00:00;2029-01-16 00:00:00;2029-01-14 00:00:00
2029-01-12 00:00:00;SO563657;C0020;AS005;680;2029-03-09 00:00:00;2029-02-27 00:00:00;2029-01-16 00:00:00;2029-01-06 00:00:00
2029-01-12 00:00:00;SO934830;C0025;VS001;1017;2029-02-09 00:00:00;2029-02-19 00:00:00;2029-01-20 00:00:00;2029-01-30 00:00:00
2029-01-12 00:00:00;SO563657;C0020;CS004;810;2029-03-09 00:00:00;2029-03-06 00:00:00;2029-01-16 00:00:00;2029-01-13 00:00:00
2029-01-12 00:00:00;SO934830;C0025;AS002;1009;2029-02-09 00:00:00;2029-02-08 00:00:00;2029-01-20 00:00:00;2029-01-19 00:00:00
2029-01-12 00:00:00;SO563657;C0020;AL001;1223;2029-03-09 00:00:00;2029-02-27 00:00:00;2029-01-16 00:00:00;2029-01-06 00:00:00
2029-01-12 00:00:00;SO934830;C0025;VS004;532;2029-02-09 00:00:00;2029-02-14 00:00:00;2029-01-20 00:00:00;2029-01-25 00:00:00
2029-01-12 00:00:00;SO563657;C0020;CT003;760;2029-03-09 00:00:00;2029-02-27 00:00:00;2029-01-16 00:00:00;2029-01-06 00:00:00
