Data;Cliente ID;Produto SKU;Qtde
16/04/2020;C0021;VS003;1044
17/04/2020;C0022;VS004;734
20/04/2020;C0023;VS005;729
21/04/2020;C0024;CS001;896
22/04/2020;C0025;CT001;873
23/04/2020;C0028;CL001;667
24/04/2020;C0029;CL002;607
27/04/2020;C0013;CT002;828
28/04/2020;C0006;CT003;808
29/04/2020;C0026;CS004;1143
30/04/2020;C0020;AL001;741
01/05/2020;C0005;AL002;1023
04/05/2020;C0012;AS001;576
05/05/2020;C0019;CS003;596
06/05/2020;C0030;AT001;689
07/05/2020;C0004;CS002;635
08/05/2020;C0027;AS002;765
11/05/2020;C0001;VS002;929
12/05/2020;C0002;AT002;703
13/05/2020;C0015;AS003;1086
14/05/2020;C0003;VS001;562
15/05/2020;C0007;AS004;591
18/05/2020;C0010;AS005;843
19/05/2020;C0008;VS003;569
20/05/2020;C0009;VS004;976
21/05/2020;C0011;VS005;1086
22/05/2020;C0014;CS001;657
25/05/2020;C0016;CT001;1084
26/05/2020;C0017;CL001;825
27/05/2020;C0018;CL002;722
28/05/2020;C0021;CT002;554
29/05/2020;C0022;CT003;861
01/06/2020;C0023;CS004;845
02/06/2020;C0024;AL001;649
03/06/2020;C0025;AL002;706
04/06/2020;C0028;AS001;1095
05/06/2020;C0029;CS003;1133
08/06/2020;C0013;AT001;672
09/06/2020;C0006;CS002;639
10/06/2020;C0026;AS002;858
11/06/2020;C0020;VS002;886
12/06/2020;C0005;AT002;553
15/06/2020;C0012;AS003;785
16/06/2020;C0019;VS001;1082
17/06/2020;C0030;AS004;741
18/06/2020;C0004;AS005;636
19/06/2020;C0027;VS003;1091
22/06/2020;C0001;VS004;1117
23/06/2020;C0002;VS005;651
24/06/2020;C0015;CS001;703
25/06/2020;C0003;CT001;888
26/06/2020;C0007;CL001;623
29/06/2020;C0010;CL002;973
30/06/2020;C0008;CT002;977
01/07/2020;C0009;CT003;751
02/07/2020;C0011;CS004;663
03/07/2020;C0014;AL001;1067
06/07/2020;C0016;AL002;992
07/07/2020;C0017;AS001;794
08/07/2020;C0018;CS003;1110
09/07/2020;C0021;AT001;1075
10/07/2020;C0022;CS002;695
13/07/2020;C0023;AS002;623
14/07/2020;C0024;VS002;701
15/07/2020;C0025;AT002;995
16/07/2020;C0028;AS003;1041
17/07/2020;C0029;VS001;709
20/07/2020;C0013;AS004;920
21/07/2020;C0006;AS005;558
22/07/2020;C0026;VS003;588
23/07/2020;C0020;VS004;876
24/07/2020;C0005;VS005;885
27/07/2020;C0012;CS001;696
28/07/2020;C0019;CT001;1150
29/07/2020;C0030;CL001;830
30/07/2020;C0004;CL002;1045
31/07/2020;C0027;CT002;957
03/08/2020;C0001;CT003;927
04/08/2020;C0002;CS004;952
05/08/2020;C0015;AL001;994
06/08/2020;C0003;AL002;727
07/08/2020;C0007;AS001;1073
10/08/2020;C0010;CS003;622
11/08/2020;C0008;AT001;779
12/08/2020;C0009;CS002;935
13/08/2020;C0011;AS002;1087
14/08/2020;C0014;VS002;646
17/08/2020;C0016;AT002;616
18/08/2020;C0017;AS003;715
19/08/2020;C0018;VS001;671
20/08/2020;C0021;AS004;733
21/08/2020;C0022;AS005;803
24/08/2020;C0023;VS003;595
25/08/2020;C0024;VS004;614
26/08/2020;C0025;VS005;691
27/08/2020;C0028;CS001;616
28/08/2020;C0029;CT001;941
31/08/2020;C0013;CL001;855
01/09/2020;C0006;CL002;1095
02/09/2020;C0026;CT002;809
03/09/2020;C0020;CT003;1080
04/09/2020;C0005;CS004;1067
07/09/2020;C0012;AL001;845
08/09/2020;C0019;AL002;947
09/09/2020;C0030;AS001;701
10/09/2020;C0004;CS003;1099
11/09/2020;C0027;AT001;555
14/09/2020;C0001;CS002;1044
15/09/2020;C0002;AS002;1039
16/09/2020;C0015;VS002;564
17/09/2020;C0003;AT002;652
18/09/2020;C0007;AS003;731
21/09/2020;C0010;VS001;981
22/09/2020;C0008;AS004;587
23/09/2020;C0009;AS005;638
24/09/2020;C0011;VS003;770
25/09/2020;C0014;VS004;595
28/09/2020;C0016;VS005;1017
29/09/2020;C0017;CS001;803
30/09/2020;C0018;CT001;1127
01/10/2020;C0021;CL001;961
02/10/2020;C0022;CL002;965
05/10/2020;C0023;CT002;630
06/10/2020;C0024;CT003;1148
07/10/2020;C0025;CS004;760
08/10/2020;C0028;AL001;980
09/10/2020;C0029;AL002;657
12/10/2020;C0013;AS001;1006
13/10/2020;C0006;CS003;799
14/10/2020;C0026;AT001;843
15/10/2020;C0020;CS002;1021
16/10/2020;C0005;AS002;721
19/10/2020;C0012;VS002;1057
20/10/2020;C0019;AT002;976
21/10/2020;C0030;AS003;855
22/10/2020;C0004;VS001;859
23/10/2020;C0027;AS004;626
26/10/2020;C0001;AS005;1149
27/10/2020;C0002;VS003;587
28/10/2020;C0015;VS004;668
29/10/2020;C0003;VS005;620
30/10/2020;C0007;CS001;929
02/11/2020;C0010;CT001;606
03/11/2020;C0008;CL001;598
04/11/2020;C0009;CL002;741
05/11/2020;C0011;CT002;1021
06/11/2020;C0014;CT003;898
09/11/2020;C0016;CS004;845
10/11/2020;C0017;AL001;665
11/11/2020;C0018;AL002;757
12/11/2020;C0021;AS001;878
13/11/2020;C0022;CS003;1090
16/11/2020;C0023;AT001;670
17/11/2020;C0024;CS002;931
18/11/2020;C0025;AS002;1013
19/11/2020;C0028;VS002;1053
20/11/2020;C0029;AT002;696
23/11/2020;C0013;AS003;777
24/11/2020;C0006;VS001;817
25/11/2020;C0026;AS004;965
26/11/2020;C0020;AS005;777
27/11/2020;C0005;VS003;617
30/11/2020;C0012;VS004;829
01/12/2020;C0019;VS005;666
02/12/2020;C0030;CS001;942
03/12/2020;C0004;CT001;698
04/12/2020;C0027;CL001;875
07/12/2020;C0001;CL002;1037
08/12/2020;C0002;CT002;783
09/12/2020;C0015;CT003;570
10/12/2020;C0003;CS004;647
11/12/2020;C0007;AL001;837
14/12/2020;C0010;AL002;727
15/12/2020;C0008;AS001;1048
16/12/2020;C0009;CS003;831
17/12/2020;C0011;AT001;552
18/12/2020;C0014;CS002;861
21/12/2020;C0016;AS002;1011
22/12/2020;C0017;VS002;1115
23/12/2020;C0018;AT002;687
24/12/2020;C0021;AS003;897
25/12/2020;C0022;VS001;809
28/12/2020;C0023;AS004;1008
29/12/2020;C0024;AS005;724
30/12/2020;C0025;VS003;850
31/12/2020;C0028;VS004;998
01/01/2020;C0010;VS004;1119
02/01/2020;C0008;VS005;696
03/01/2020;C0009;CS001;980
06/01/2020;C0011;CT001;597
07/01/2020;C0014;CL001;709
08/01/2020;C0016;CL002;1042
09/01/2020;C0017;CT002;699
10/01/2020;C0018;CT003;698
13/01/2020;C0021;CS004;785
14/01/2020;C0022;AL001;694
15/01/2020;C0023;AL002;1052
16/01/2020;C0024;AS001;741
17/01/2020;C0025;CS003;605
20/01/2020;C0028;AT001;596
21/01/2020;C0029;CS002;719
22/01/2020;C0013;AS002;1018
23/01/2020;C0006;VS002;766
24/01/2020;C0026;AT002;906
27/01/2020;C0020;AS003;1108
28/01/2020;C0005;VS001;715
29/01/2020;C0012;AS004;804
30/01/2020;C0019;AS005;868
31/01/2020;C0030;VS003;718
03/02/2020;C0004;VS004;1046
04/02/2020;C0027;VS005;1054
05/02/2020;C0001;CS001;930
06/02/2020;C0002;CT001;748
07/02/2020;C0015;CL001;646
10/02/2020;C0003;CL002;822
11/02/2020;C0007;CT002;716
12/02/2020;C0010;CT003;929
13/02/2020;C0008;CS004;620
14/02/2020;C0009;AL001;889
17/02/2020;C0011;AL002;598
18/02/2020;C0014;AS001;701
19/02/2020;C0016;CS003;606
20/02/2020;C0017;AT001;558
21/02/2020;C0018;CS002;827
24/02/2020;C0021;AS002;1123
25/02/2020;C0022;VS002;591
26/02/2020;C0023;AT002;629
27/02/2020;C0024;AS003;631
28/02/2020;C0025;VS001;1069
02/03/2020;C0028;AS004;725
03/03/2020;C0029;AS005;999
04/03/2020;C0013;VS003;1128
05/03/2020;C0006;VS004;774
06/03/2020;C0026;VS005;710
09/03/2020;C0020;CS001;1085
10/03/2020;C0005;CT001;758
11/03/2020;C0012;CL001;629
12/03/2020;C0019;CL002;939
13/03/2020;C0030;CT002;744
16/03/2020;C0004;CT003;1106
17/03/2020;C0027;CS004;754
18/03/2020;C0001;AL001;755
19/03/2020;C0002;AL002;682
20/03/2020;C0015;AS001;725
23/03/2020;C0003;CS003;719
24/03/2020;C0007;AT001;1072
25/03/2020;C0010;CS002;805
26/03/2020;C0008;AS002;991
27/03/2020;C0009;VS002;941
30/03/2020;C0011;AT002;756
31/03/2020;C0014;AS003;851
01/04/2020;C0016;VS001;1133
02/04/2020;C0017;AS004;608
03/04/2020;C0018;AS005;989
06/04/2020;C0021;VS003;948
07/04/2020;C0022;VS004;601
08/04/2020;C0023;VS005;845
09/04/2020;C0024;CS001;658
10/04/2020;C0025;CT001;993
13/04/2020;C0028;CL001;733
14/04/2020;C0029;CL002;557
15/04/2020;C0013;CT002;1128
16/04/2020;C0006;CT003;665
17/04/2020;C0026;CS004;914
20/04/2020;C0020;AL001;647
21/04/2020;C0005;AL002;565
22/04/2020;C0012;AS001;1118
23/04/2020;C0019;CS003;1143
24/04/2020;C0030;AT001;766
27/04/2020;C0004;CS002;853
28/04/2020;C0027;AS002;601
29/04/2020;C0001;VS002;914
30/04/2020;C0002;AT002;673
01/05/2020;C0015;AS003;1053
04/05/2020;C0003;VS001;688
05/05/2020;C0007;AS004;642
06/05/2020;C0010;AS005;752
07/05/2020;C0008;VS003;629
08/05/2020;C0009;VS004;653
11/05/2020;C0011;VS005;757
12/05/2020;C0014;CS001;1073
13/05/2020;C0016;CT001;991
14/05/2020;C0017;CL001;1036
15/05/2020;C0018;CL002;649
18/05/2020;C0021;CT002;935
19/05/2020;C0022;CT003;730
20/05/2020;C0023;CS004;1027
21/05/2020;C0024;AL001;1105
22/05/2020;C0025;AL002;1025
25/05/2020;C0028;AS001;1079
26/05/2020;C0029;CS003;562
27/05/2020;C0013;AT001;1122
28/05/2020;C0006;CS002;623
29/05/2020;C0026;AS002;746
01/06/2020;C0020;VS002;635
02/06/2020;C0005;AT002;695
03/06/2020;C0012;AS003;874
04/06/2020;C0019;VS001;862
05/06/2020;C0030;AS004;823
08/06/2020;C0004;AS005;990
09/06/2020;C0027;VS003;1067
10/06/2020;C0001;VS004;871
11/06/2020;C0002;VS005;975
12/06/2020;C0015;CS001;930
15/06/2020;C0003;CT001;902
16/06/2020;C0007;CL001;746
17/06/2020;C0010;CL002;998
18/06/2020;C0008;CT002;925
19/06/2020;C0009;CT003;723
22/06/2020;C0011;CS004;679
23/06/2020;C0014;AL001;1117
24/06/2020;C0016;AL002;915
25/06/2020;C0017;AS001;687
26/06/2020;C0018;CS003;631
29/06/2020;C0021;AT001;552
30/06/2020;C0022;CS002;1065
01/07/2020;C0023;AS002;827
02/07/2020;C0024;VS002;966
03/07/2020;C0025;AT002;819
06/07/2020;C0028;AS003;654
07/07/2020;C0029;VS001;938
08/07/2020;C0013;AS004;980
09/07/2020;C0006;AS005;1074
10/07/2020;C0026;VS003;771
13/07/2020;C0020;VS004;1002
14/07/2020;C0005;VS005;1083
15/07/2020;C0012;CS001;840
16/07/2020;C0019;CT001;779
17/07/2020;C0030;CL001;786
20/07/2020;C0004;CL002;628
21/07/2020;C0027;CT002;920
22/07/2020;C0001;CT003;1150
23/07/2020;C0002;CS004;764
24/07/2020;C0015;AL001;1040
27/07/2020;C0003;AL002;788
28/07/2020;C0007;AS001;667
29/07/2020;C0010;CS003;668
30/07/2020;C0008;AT001;1042
31/07/2020;C0009;CS002;582
03/08/2020;C0011;AS002;1075
04/08/2020;C0014;VS002;719
05/08/2020;C0016;AT002;1035
06/08/2020;C0017;AS003;603
07/08/2020;C0018;VS001;1040
10/08/2020;C0021;AS004;602
11/08/2020;C0022;AS005;629
12/08/2020;C0023;VS003;1116
13/08/2020;C0024;VS004;991
14/08/2020;C0025;VS005;832
17/08/2020;C0028;CS001;1104
18/08/2020;C0029;CT001;894
19/08/2020;C0013;CL001;1074
20/08/2020;C0006;CL002;600
21/08/2020;C0026;CT002;737
24/08/2020;C0020;CT003;826
25/08/2020;C0005;CS004;764
26/08/2020;C0012;AL001;850
27/08/2020;C0019;AL002;989
28/08/2020;C0030;AS001;701
31/08/2020;C0004;CS003;1051
01/09/2020;C0027;AT001;870
02/09/2020;C0001;CS002;866
03/09/2020;C0002;AS002;612
04/09/2020;C0015;VS002;935
07/09/2020;C0003;AT002;929
08/09/2020;C0007;AS003;992
09/09/2020;C0010;VS001;1020
10/09/2020;C0008;AS004;899
11/09/2020;C0009;AS005;824
14/09/2020;C0011;VS003;634
15/09/2020;C0014;VS004;1123
16/09/2020;C0016;VS005;562
17/09/2020;C0017;CS001;600
18/09/2020;C0018;CT001;922
21/09/2020;C0021;CL001;798
22/09/2020;C0022;CL002;786
23/09/2020;C0023;CT002;711
24/09/2020;C0024;CT003;852
25/09/2020;C0025;CS004;1018
28/09/2020;C0028;AL001;996
29/09/2020;C0029;AL002;743
30/09/2020;C0013;AS001;650
01/10/2020;C0006;CS003;650
02/10/2020;C0026;AT001;719
05/10/2020;C0020;CS002;847
06/10/2020;C0005;AS002;580
07/10/2020;C0012;VS002;598
08/10/2020;C0019;AT002;581
09/10/2020;C0030;AS003;869
12/10/2020;C0004;VS001;697
13/10/2020;C0027;AS004;1122
14/10/2020;C0001;AS005;824
15/10/2020;C0002;VS003;921
16/10/2020;C0015;VS004;1032
19/10/2020;C0003;VS005;595
20/10/2020;C0007;CS001;879
21/10/2020;C0010;CT001;1116
22/10/2020;C0008;CL001;859
23/10/2020;C0009;CL002;1032
26/10/2020;C0011;CT002;567
27/10/2020;C0014;CT003;948
28/10/2020;C0016;CS004;1067
29/10/2020;C0017;AL001;755
30/10/2020;C0018;AL002;911
02/11/2020;C0021;AS001;566
03/11/2020;C0022;CS003;702
04/11/2020;C0023;AT001;688
05/11/2020;C0024;CS002;808
06/11/2020;C0025;AS002;847
09/11/2020;C0028;VS002;585
10/11/2020;C0029;AT002;671
11/11/2020;C0013;AS003;779
12/11/2020;C0006;VS001;1043
13/11/2020;C0026;AS004;609
16/11/2020;C0020;AS005;682
17/11/2020;C0005;VS003;786
18/11/2020;C0012;VS004;1041
19/11/2020;C0019;VS005;744
20/11/2020;C0030;CS001;955
23/11/2020;C0004;CT001;588
24/11/2020;C0027;CL001;552
25/11/2020;C0001;CL002;562
26/11/2020;C0002;CT002;950
27/11/2020;C0015;CT003;1130
30/11/2020;C0003;CS004;958
01/12/2020;C0007;AL001;861
02/12/2020;C0010;AL002;1104
03/12/2020;C0008;AS001;991
04/12/2020;C0009;CS003;820
07/12/2020;C0011;AT001;884
08/12/2020;C0014;CS002;763
09/12/2020;C0016;AS002;701
10/12/2020;C0017;VS002;983
11/12/2020;C0018;AT002;779
14/12/2020;C0021;AS003;743
15/12/2020;C0022;VS001;654
16/12/2020;C0023;AS004;678
17/12/2020;C0024;AS005;859
18/12/2020;C0025;VS003;759
21/12/2020;C0028;VS004;861
22/12/2020;C0029;VS005;835
23/12/2020;C0013;CS001;1149
24/12/2020;C0006;CT001;1078
25/12/2020;C0026;CL001;1069
28/12/2020;C0020;CL002;585
29/12/2020;C0005;CT002;826
30/12/2020;C0012;CT003;1064
31/12/2020;C0019;CS004;870
01/01/2020;C0030;AS002;1034
02/01/2020;C0004;VS002;629
03/01/2020;C0027;AT002;602
06/01/2020;C0001;AS003;826
07/01/2020;C0002;VS001;826
08/01/2020;C0015;AS004;847
09/01/2020;C0003;AS005;919
10/01/2020;C0007;VS003;887
13/01/2020;C0010;VS004;895
14/01/2020;C0008;VS005;1085
15/01/2020;C0009;CS001;786
16/01/2020;C0011;CT001;654
17/01/2020;C0014;CL001;590
20/01/2020;C0016;CL002;1072
21/01/2020;C0017;CT002;1030
22/01/2020;C0018;CT003;635
23/01/2020;C0021;CS004;789
24/01/2020;C0022;AL001;731
27/01/2020;C0023;AL002;562
28/01/2020;C0024;AS001;1091
29/01/2020;C0025;CS003;889
30/01/2020;C0028;AT001;900
31/01/2020;C0029;CS002;742
03/02/2020;C0013;AS002;561
04/02/2020;C0006;VS002;633
05/02/2020;C0026;AT002;810
06/02/2020;C0020;AS003;1068
07/02/2020;C0005;VS001;556
10/02/2020;C0012;AS004;582
11/02/2020;C0019;AS005;877
12/02/2020;C0030;VS003;828
13/02/2020;C0004;VS004;1137
14/02/2020;C0027;VS005;709
17/02/2020;C0001;CS001;843
18/02/2020;C0002;CT001;1102
19/02/2020;C0015;CL001;974
20/02/2020;C0003;CL002;592
21/02/2020;C0007;CT002;1006
24/02/2020;C0010;CT003;577
25/02/2020;C0008;CS004;1066
26/02/2020;C0009;AL001;1109
27/02/2020;C0011;AL002;1039
28/02/2020;C0014;AS001;601
02/03/2020;C0016;CS003;1143
03/03/2020;C0017;AT001;761
04/03/2020;C0018;CS002;804
05/03/2020;C0021;AS002;965
06/03/2020;C0022;VS002;1097
09/03/2020;C0023;AT002;599
10/03/2020;C0024;AS003;1088
11/03/2020;C0025;VS001;1127
12/03/2020;C0028;AS004;1045
13/03/2020;C0029;AS005;595
16/03/2020;C0013;VS003;1126
17/03/2020;C0006;VS004;747
18/03/2020;C0026;VS005;606
19/03/2020;C0020;CS001;939
20/03/2020;C0005;CT001;1114
23/03/2020;C0012;CL001;795
24/03/2020;C0019;CL002;947
25/03/2020;C0030;CT002;1140
26/03/2020;C0004;CT003;862
27/03/2020;C0027;CS004;905
30/03/2020;C0001;AL001;583
31/03/2020;C0002;AL002;603
01/04/2020;C0015;AS001;794
02/04/2020;C0003;CS003;623
03/04/2020;C0007;AT001;676
06/04/2020;C0010;CS002;1095
07/04/2020;C0008;AS002;831
08/04/2020;C0009;VS002;826
09/04/2020;C0011;AT002;861
10/04/2020;C0014;AS003;659
13/04/2020;C0016;VS001;1024
14/04/2020;C0017;AS004;744
15/04/2020;C0018;AS005;648
16/04/2020;C0021;VS003;903
17/04/2020;C0022;VS004;804
20/04/2020;C0023;VS005;805
21/04/2020;C0024;CS001;729
22/04/2020;C0025;CT001;1064
23/04/2020;C0028;CL001;700
24/04/2020;C0029;CL002;834
27/04/2020;C0013;CT002;1118
28/04/2020;C0006;CT003;726
29/04/2020;C0026;CS004;636
30/04/2020;C0020;AL001;1132
01/05/2020;C0005;AL002;786
04/05/2020;C0012;AS001;617
05/05/2020;C0019;CS003;784
06/05/2020;C0030;AT001;841
07/05/2020;C0004;CS002;920
08/05/2020;C0027;AS002;989
11/05/2020;C0001;VS002;591
12/05/2020;C0002;AT002;1116
13/05/2020;C0015;AS003;965
14/05/2020;C0003;VS001;639
15/05/2020;C0007;AS004;645
18/05/2020;C0010;AS005;878
19/05/2020;C0008;VS003;645
20/05/2020;C0009;VS004;891
21/05/2020;C0011;VS005;633
22/05/2020;C0014;CS001;979
25/05/2020;C0016;CT001;923
26/05/2020;C0017;CL001;777
27/05/2020;C0018;CL002;714
28/05/2020;C0021;CT002;583
29/05/2020;C0022;CT003;838
01/06/2020;C0023;CS004;932
02/06/2020;C0024;AL001;882
03/06/2020;C0025;AL002;602
04/06/2020;C0028;AS001;647
05/06/2020;C0029;CS003;1150
08/06/2020;C0013;AT001;695
09/06/2020;C0006;CS002;716
10/06/2020;C0026;AS002;640
11/06/2020;C0020;VS002;814
12/06/2020;C0005;AT002;1076
15/06/2020;C0012;AS003;576
16/06/2020;C0019;VS001;1045
17/06/2020;C0030;AS004;1052
18/06/2020;C0004;AS005;648
19/06/2020;C0027;VS003;1148
22/06/2020;C0001;VS004;577
23/06/2020;C0002;VS005;764
24/06/2020;C0015;CS001;786
25/06/2020;C0003;CT001;713
26/06/2020;C0007;CL001;565
29/06/2020;C0010;CL002;1142
30/06/2020;C0008;CT002;551
01/07/2020;C0009;CT003;739
02/07/2020;C0011;CS004;1117
03/07/2020;C0014;AL001;602
06/07/2020;C0016;AL002;576
07/07/2020;C0017;AS001;1094
08/07/2020;C0018;CS003;831
09/07/2020;C0021;AT001;984
10/07/2020;C0022;CS002;785
13/07/2020;C0023;AS002;871
14/07/2020;C0024;VS002;1039
15/07/2020;C0025;AT002;911
16/07/2020;C0028;AS003;609
17/07/2020;C0029;VS001;583
20/07/2020;C0013;AS004;953
21/07/2020;C0006;AS005;571
22/07/2020;C0026;VS003;780
23/07/2020;C0020;VS004;924
24/07/2020;C0005;VS005;972
27/07/2020;C0012;CS001;826
28/07/2020;C0019;CT001;721
29/07/2020;C0030;CL001;983
30/07/2020;C0004;CL002;1010
31/07/2020;C0027;CT002;870
03/08/2020;C0001;CT003;570
04/08/2020;C0002;CS004;699
05/08/2020;C0015;AL001;844
06/08/2020;C0003;AL002;1143
07/08/2020;C0007;AS001;893
10/08/2020;C0010;CS003;909
11/08/2020;C0008;AT001;855
12/08/2020;C0009;CS002;791
13/08/2020;C0011;AS002;1064
14/08/2020;C0014;VS002;812
17/08/2020;C0016;AT002;908
18/08/2020;C0017;AS003;823
19/08/2020;C0018;VS001;623
20/08/2020;C0021;AS004;1117
21/08/2020;C0022;AS005;556
24/08/2020;C0023;VS003;822
25/08/2020;C0024;VS004;856
26/08/2020;C0025;VS005;831
27/08/2020;C0028;CS001;1059
28/08/2020;C0029;CT001;729
31/08/2020;C0013;CL001;959
01/09/2020;C0006;CL002;1053
02/09/2020;C0026;CT002;607
03/09/2020;C0020;CT003;838
04/09/2020;C0005;CS004;1030
07/09/2020;C0012;AL001;990
08/09/2020;C0019;AL002;1035
09/09/2020;C0030;AS001;701
10/09/2020;C0004;CS003;929
11/09/2020;C0027;AT001;1082
14/09/2020;C0001;CS002;754
15/09/2020;C0002;AS002;614
16/09/2020;C0015;VS002;905
17/09/2020;C0003;AT002;681
18/09/2020;C0007;AS003;1089
21/09/2020;C0010;VS001;729
22/09/2020;C0008;AS004;716
23/09/2020;C0009;AS005;1045
24/09/2020;C0011;VS003;1057
25/09/2020;C0014;VS004;1133
28/09/2020;C0016;VS005;1095
29/09/2020;C0017;CS001;1066
30/09/2020;C0018;CT001;1118
01/10/2020;C0021;CL001;903
02/10/2020;C0022;CL002;1049
05/10/2020;C0023;CT002;999
06/10/2020;C0024;CT003;634
07/10/2020;C0025;CS004;591
08/10/2020;C0028;AL001;1085
09/10/2020;C0029;AL002;771
12/10/2020;C0013;AS001;1026
13/10/2020;C0006;CS003;654
14/10/2020;C0026;AT001;575
15/10/2020;C0020;CS002;835
16/10/2020;C0005;AS002;747
19/10/2020;C0012;VS002;676
20/10/2020;C0019;AT002;812
21/10/2020;C0030;AS003;1097
22/10/2020;C0004;VS001;553
23/10/2020;C0027;AS004;934
26/10/2020;C0001;AS005;849
27/10/2020;C0002;VS003;1017
28/10/2020;C0015;VS004;1106
29/10/2020;C0003;VS005;1031
30/10/2020;C0007;CS001;574
02/11/2020;C0010;CT001;679
03/11/2020;C0008;CL001;890
04/11/2020;C0009;CL002;817
05/11/2020;C0011;CT002;795
06/11/2020;C0014;CT003;1088
09/11/2020;C0016;CS004;949
10/11/2020;C0017;AL001;616
11/11/2020;C0018;AL002;859
12/11/2020;C0021;AS001;919
13/11/2020;C0022;CS003;1140
16/11/2020;C0023;AT001;655
17/11/2020;C0024;CS002;625
18/11/2020;C0025;AS002;870
19/11/2020;C0028;VS002;1022
20/11/2020;C0029;AT002;752
23/11/2020;C0013;AS003;936
24/11/2020;C0006;VS001;796
25/11/2020;C0026;AS004;1092
26/11/2020;C0020;AS005;1009
27/11/2020;C0005;VS003;838
30/11/2020;C0012;VS004;581
01/12/2020;C0019;VS005;634
02/12/2020;C0030;CS001;665
03/12/2020;C0004;CT001;1077
04/12/2020;C0027;CL001;756
07/12/2020;C0001;CL002;642
08/12/2020;C0002;CT002;925
09/12/2020;C0015;CT003;751
10/12/2020;C0003;CS004;1122
11/12/2020;C0007;AL001;1106
14/12/2020;C0010;AL002;964
15/12/2020;C0008;AS001;609
16/12/2020;C0009;CS003;828
17/12/2020;C0011;AT001;717
18/12/2020;C0014;CS002;725
21/12/2020;C0016;AS002;1071
22/12/2020;C0017;VS002;974
23/12/2020;C0018;AT002;1091
24/12/2020;C0021;AS003;646
25/12/2020;C0022;VS001;930
28/12/2020;C0023;AS004;766
29/12/2020;C0024;AS005;965
30/12/2020;C0025;VS003;805
31/12/2020;C0028;VS004;765
01/01/2020;C0002;CT002;875
02/01/2020;C0015;CT003;1059
03/01/2020;C0003;CS004;660
06/01/2020;C0007;AL001;910
07/01/2020;C0010;AL002;730
08/01/2020;C0008;AS001;1055
09/01/2020;C0009;CS003;677
10/01/2020;C0011;AT001;686
13/01/2020;C0014;CS002;861
14/01/2020;C0016;AS002;1150
15/01/2020;C0017;VS002;697
16/01/2020;C0018;AT002;1034
17/01/2020;C0021;AS003;893
20/01/2020;C0022;VS001;1146
21/01/2020;C0023;AS004;1004
22/01/2020;C0024;AS005;867
23/01/2020;C0025;VS003;608
24/01/2020;C0028;VS004;578
27/01/2020;C0029;VS005;750
28/01/2020;C0013;CS001;1049
29/01/2020;C0006;CT001;975
30/01/2020;C0026;CL001;1053
31/01/2020;C0020;CL002;1130
