Data;Ordem de Venda;Cliente ID;Produto SKU;Qtde;Vencimento;Pagamento;Previsão de Entrega;Entrega Efetiva
2021-01-01 00:00:00;SO327580;C0024;CT002;1064;2021-01-29 00:00:00;2021-01-25 00:00:00;2021-01-05 00:00:00;2021-01-01 00:00:00
2021-01-01 00:00:00;SO126328;C0020;CS001;950;2021-02-26 00:00:00;2021-02-18 00:00:00;2021-01-05 00:00:00;2020-12-28 00:00:00
2021-01-04 00:00:00;SO685051;C0010;CL002;1154;2021-02-15 00:00:00;2021-02-23 00:00:00;2021-01-07 00:00:00;2021-01-15 00:00:00
2021-01-04 00:00:00;SO355822;C0017;AS003;417;2021-03-01 00:00:00;2021-03-10 00:00:00;2021-01-08 00:00:00;2021-01-17 00:00:00
2021-01-04 00:00:00;SO656121;C0028;CS001;320;2021-01-18 00:00:00;2021-01-11 00:00:00;2021-01-12 00:00:00;2021-01-05 00:00:00
2021-01-04 00:00:00;SO822699;C0005;AS003;532;2021-03-01 00:00:00;2021-03-03 00:00:00;2021-01-06 00:00:00;2021-01-08 00:00:00
2021-01-04 00:00:00;SO656121;C0028;AL002;509;2021-01-18 00:00:00;2021-01-23 00:00:00;2021-01-12 00:00:00;2021-01-17 00:00:00
2021-01-04 00:00:00;SO355822;C0017;AL002;1145;2021-03-01 00:00:00;2021-03-05 00:00:00;2021-01-08 00:00:00;2021-01-12 00:00:00
2021-01-04 00:00:00;SO355822;C0017;VS004;536;2021-03-01 00:00:00;2021-02-24 00:00:00;2021-01-08 00:00:00;2021-01-03 00:00:00
2021-01-04 00:00:00;SO685051;C0010;CS003;472;2021-02-15 00:00:00;2021-02-13 00:00:00;2021-01-07 00:00:00;2021-01-05 00:00:00
2021-01-04 00:00:00;SO685051;C0010;AT001;540;2021-02-15 00:00:00;2021-02-17 00:00:00;2021-01-07 00:00:00;2021-01-09 00:00:00
2021-01-04 00:00:00;SO822699;C0005;AL002;963;2021-03-01 00:00:00;2021-03-05 00:00:00;2021-01-06 00:00:00;2021-01-10 00:00:00
2021-01-04 00:00:00;SO355822;C0017;AT002;639;2021-03-01 00:00:00;2021-03-09 00:00:00;2021-01-08 00:00:00;2021-01-16 00:00:00
2021-01-04 00:00:00;SO656121;C0028;CS002;697;2021-01-18 00:00:00;2021-01-13 00:00:00;2021-01-12 00:00:00;2021-01-07 00:00:00
2021-01-04 00:00:00;SO685051;C0010;AS005;827;2021-02-15 00:00:00;2021-02-23 00:00:00;2021-01-07 00:00:00;2021-01-15 00:00:00
2021-01-04 00:00:00;SO822699;C0005;AT001;948;2021-03-01 00:00:00;2021-03-08 00:00:00;2021-01-06 00:00:00;2021-01-13 00:00:00
2021-01-04 00:00:00;SO685051;C0010;AT002;391;2021-02-15 00:00:00;2021-02-11 00:00:00;2021-01-07 00:00:00;2021-01-03 00:00:00
2021-01-04 00:00:00;SO355822;C0017;CL002;1243;2021-03-01 00:00:00;2021-02-26 00:00:00;2021-01-08 00:00:00;2021-01-05 00:00:00
2021-01-04 00:00:00;SO656121;C0028;AS003;616;2021-01-18 00:00:00;2021-01-16 00:00:00;2021-01-12 00:00:00;2021-01-10 00:00:00
2021-01-04 00:00:00;SO656121;C0028;VS005;358;2021-01-18 00:00:00;2021-01-23 00:00:00;2021-01-12 00:00:00;2021-01-17 00:00:00
2021-01-04 00:00:00;SO656121;C0028;CS003;820;2021-01-18 00:00:00;2021-01-11 00:00:00;2021-01-12 00:00:00;2021-01-05 00:00:00
2021-01-05 00:00:00;SO790688;C0025;CS002;667;2021-02-02 00:00:00;2021-01-31 00:00:00;2021-01-13 00:00:00;2021-01-11 00:00:00
2021-01-05 00:00:00;SO580254;C0028;VS001;853;2021-01-19 00:00:00;2021-01-18 00:00:00;2021-01-13 00:00:00;2021-01-12 00:00:00
2021-01-05 00:00:00;SO117576;C0007;AT002;624;2021-03-09 00:00:00;2021-03-17 00:00:00;2021-01-08 00:00:00;2021-01-16 00:00:00
2021-01-05 00:00:00;SO580254;C0028;AS005;811;2021-01-19 00:00:00;2021-01-29 00:00:00;2021-01-13 00:00:00;2021-01-23 00:00:00
2021-01-05 00:00:00;SO580254;C0028;CL002;837;2021-01-19 00:00:00;2021-01-29 00:00:00;2021-01-13 00:00:00;2021-01-23 00:00:00
2021-01-05 00:00:00;SO790688;C0025;CS001;740;2021-02-02 00:00:00;2021-01-29 00:00:00;2021-01-13 00:00:00;2021-01-09 00:00:00
2021-01-05 00:00:00;SO117576;C0007;AS004;337;2021-03-09 00:00:00;2021-03-03 00:00:00;2021-01-08 00:00:00;2021-01-02 00:00:00
2021-01-05 00:00:00;SO580254;C0028;CS004;884;2021-01-19 00:00:00;2021-01-26 00:00:00;2021-01-13 00:00:00;2021-01-20 00:00:00
2021-01-05 00:00:00;SO580254;C0028;VS005;949;2021-01-19 00:00:00;2021-01-14 00:00:00;2021-01-13 00:00:00;2021-01-08 00:00:00
2021-01-05 00:00:00;SO117576;C0007;AT001;246;2021-03-09 00:00:00;2021-03-10 00:00:00;2021-01-08 00:00:00;2021-01-09 00:00:00
2021-01-05 00:00:00;SO790688;C0025;CS004;914;2021-02-02 00:00:00;2021-01-23 00:00:00;2021-01-13 00:00:00;2021-01-03 00:00:00
2021-01-05 00:00:00;SO580254;C0028;CT002;1081;2021-01-19 00:00:00;2021-01-28 00:00:00;2021-01-13 00:00:00;2021-01-22 00:00:00
2021-01-05 00:00:00;SO580254;C0028;CS002;525;2021-01-19 00:00:00;2021-01-09 00:00:00;2021-01-13 00:00:00;2021-01-03 00:00:00
2021-01-05 00:00:00;SO117576;C0007;VS005;714;2021-03-09 00:00:00;2021-03-15 00:00:00;2021-01-08 00:00:00;2021-01-14 00:00:00
2021-01-05 00:00:00;SO790688;C0025;AS005;830;2021-02-02 00:00:00;2021-02-10 00:00:00;2021-01-13 00:00:00;2021-01-21 00:00:00
2021-01-05 00:00:00;SO790688;C0025;VS004;705;2021-02-02 00:00:00;2021-02-08 00:00:00;2021-01-13 00:00:00;2021-01-19 00:00:00
2021-01-06 00:00:00;SO879984;C0015;AT001;865;2021-02-17 00:00:00;2021-02-10 00:00:00;2021-01-10 00:00:00;2021-01-03 00:00:00
2021-01-06 00:00:00;SO743195;C0007;CL002;983;2021-03-10 00:00:00;2021-03-06 00:00:00;2021-01-09 00:00:00;2021-01-05 00:00:00
2021-01-06 00:00:00;SO879984;C0015;CS004;758;2021-02-17 00:00:00;2021-02-11 00:00:00;2021-01-10 00:00:00;2021-01-04 00:00:00
2021-01-06 00:00:00;SO743195;C0007;CS003;880;2021-03-10 00:00:00;2021-03-15 00:00:00;2021-01-09 00:00:00;2021-01-14 00:00:00
2021-01-06 00:00:00;SO879984;C0015;VS001;426;2021-02-17 00:00:00;2021-02-22 00:00:00;2021-01-10 00:00:00;2021-01-15 00:00:00
2021-01-06 00:00:00;SO879984;C0015;VS004;716;2021-02-17 00:00:00;2021-02-09 00:00:00;2021-01-10 00:00:00;2021-01-02 00:00:00
2021-01-06 00:00:00;SO743195;C0007;AT002;1177;2021-03-10 00:00:00;2021-03-18 00:00:00;2021-01-09 00:00:00;2021-01-17 00:00:00
2021-01-06 00:00:00;SO743195;C0007;CS004;562;2021-03-10 00:00:00;2021-03-14 00:00:00;2021-01-09 00:00:00;2021-01-13 00:00:00
2021-01-06 00:00:00;SO743195;C0007;AS003;659;2021-03-10 00:00:00;2021-03-09 00:00:00;2021-01-09 00:00:00;2021-01-08 00:00:00
2021-01-06 00:00:00;SO879984;C0015;AS005;837;2021-02-17 00:00:00;2021-02-15 00:00:00;2021-01-10 00:00:00;2021-01-08 00:00:00
2021-01-06 00:00:00;SO879984;C0015;CS001;696;2021-02-17 00:00:00;2021-02-27 00:00:00;2021-01-10 00:00:00;2021-01-20 00:00:00
2021-01-06 00:00:00;SO743195;C0007;AS004;1198;2021-03-10 00:00:00;2021-03-08 00:00:00;2021-01-09 00:00:00;2021-01-07 00:00:00
2021-01-06 00:00:00;SO743195;C0007;VS005;745;2021-03-10 00:00:00;2021-03-15 00:00:00;2021-01-09 00:00:00;2021-01-14 00:00:00
2021-01-06 00:00:00;SO743195;C0007;CT003;453;2021-03-10 00:00:00;2021-03-16 00:00:00;2021-01-09 00:00:00;2021-01-15 00:00:00
2021-01-07 00:00:00;SO633101;C0021;AL002;633;2021-01-21 00:00:00;2021-01-23 00:00:00;2021-01-11 00:00:00;2021-01-13 00:00:00
2021-01-07 00:00:00;SO829795;C0012;AT002;302;2021-02-04 00:00:00;2021-02-07 00:00:00;2021-01-10 00:00:00;2021-01-13 00:00:00
2021-01-07 00:00:00;SO733031;C0008;CT001;519;2021-03-04 00:00:00;2021-03-10 00:00:00;2021-01-10 00:00:00;2021-01-16 00:00:00
2021-01-07 00:00:00;SO421679;C0009;CT002;632;2021-01-21 00:00:00;2021-01-14 00:00:00;2021-01-10 00:00:00;2021-01-03 00:00:00
2021-01-07 00:00:00;SO829795;C0012;AT001;974;2021-02-04 00:00:00;2021-02-14 00:00:00;2021-01-10 00:00:00;2021-01-20 00:00:00
2021-01-07 00:00:00;SO633101;C0021;CT001;385;2021-01-21 00:00:00;2021-01-30 00:00:00;2021-01-11 00:00:00;2021-01-20 00:00:00
2021-01-07 00:00:00;SO633101;C0021;AS004;1035;2021-01-21 00:00:00;2021-01-15 00:00:00;2021-01-11 00:00:00;2021-01-05 00:00:00
2021-01-07 00:00:00;SO829795;C0012;CT003;1094;2021-02-04 00:00:00;2021-02-02 00:00:00;2021-01-10 00:00:00;2021-01-08 00:00:00
2021-01-07 00:00:00;SO829795;C0012;CS004;938;2021-02-04 00:00:00;2021-02-08 00:00:00;2021-01-10 00:00:00;2021-01-14 00:00:00
2021-01-07 00:00:00;SO421679;C0009;CT001;594;2021-01-21 00:00:00;2021-01-17 00:00:00;2021-01-10 00:00:00;2021-01-06 00:00:00
2021-01-07 00:00:00;SO733031;C0008;AS005;448;2021-03-04 00:00:00;2021-03-09 00:00:00;2021-01-10 00:00:00;2021-01-15 00:00:00
2021-01-07 00:00:00;SO733031;C0008;CS002;1027;2021-03-04 00:00:00;2021-02-27 00:00:00;2021-01-10 00:00:00;2021-01-05 00:00:00
2021-01-07 00:00:00;SO829795;C0012;CL002;821;2021-02-04 00:00:00;2021-02-08 00:00:00;2021-01-10 00:00:00;2021-01-14 00:00:00
2021-01-07 00:00:00;SO421679;C0009;VS005;741;2021-01-21 00:00:00;2021-01-20 00:00:00;2021-01-10 00:00:00;2021-01-09 00:00:00
2021-01-08 00:00:00;SO318596;C0021;AL002;441;2021-01-22 00:00:00;2021-01-26 00:00:00;2021-01-12 00:00:00;2021-01-16 00:00:00
2021-01-08 00:00:00;SO487225;C0011;VS005;579;2021-02-12 00:00:00;2021-02-09 00:00:00;2021-01-11 00:00:00;2021-01-08 00:00:00
2021-01-08 00:00:00;SO672809;C0016;VS004;911;2021-01-22 00:00:00;2021-01-30 00:00:00;2021-01-12 00:00:00;2021-01-20 00:00:00
2021-01-08 00:00:00;SO710968;C0018;VS004;556;2021-03-12 00:00:00;2021-03-12 00:00:00;2021-01-12 00:00:00;2021-01-12 00:00:00
2021-01-08 00:00:00;SO487225;C0011;CT002;843;2021-02-12 00:00:00;2021-02-09 00:00:00;2021-01-11 00:00:00;2021-01-08 00:00:00
2021-01-08 00:00:00;SO318596;C0021;CT001;778;2021-01-22 00:00:00;2021-01-31 00:00:00;2021-01-12 00:00:00;2021-01-21 00:00:00
2021-01-08 00:00:00;SO318596;C0021;VS001;682;2021-01-22 00:00:00;2021-01-27 00:00:00;2021-01-12 00:00:00;2021-01-17 00:00:00
2021-01-08 00:00:00;SO318596;C0021;CT003;872;2021-01-22 00:00:00;2021-01-25 00:00:00;2021-01-12 00:00:00;2021-01-15 00:00:00
2021-01-08 00:00:00;SO318596;C0021;CS001;696;2021-01-22 00:00:00;2021-02-01 00:00:00;2021-01-12 00:00:00;2021-01-22 00:00:00
2021-01-08 00:00:00;SO487225;C0011;CS001;751;2021-02-12 00:00:00;2021-02-15 00:00:00;2021-01-11 00:00:00;2021-01-14 00:00:00
2021-01-08 00:00:00;SO710968;C0018;CS004;975;2021-03-12 00:00:00;2021-03-10 00:00:00;2021-01-12 00:00:00;2021-01-10 00:00:00
2021-01-08 00:00:00;SO318596;C0021;AS005;895;2021-01-22 00:00:00;2021-01-26 00:00:00;2021-01-12 00:00:00;2021-01-16 00:00:00
2021-01-11 00:00:00;SO728279;C0009;CT003;1146;2021-01-25 00:00:00;2021-01-27 00:00:00;2021-01-14 00:00:00;2021-01-16 00:00:00
2021-01-11 00:00:00;SO481613;C0027;AT001;880;2021-02-22 00:00:00;2021-02-22 00:00:00;2021-01-19 00:00:00;2021-01-19 00:00:00
2021-01-11 00:00:00;SO481613;C0027;VS005;642;2021-02-22 00:00:00;2021-02-21 00:00:00;2021-01-19 00:00:00;2021-01-18 00:00:00
2021-01-11 00:00:00;SO481613;C0027;AL002;1029;2021-02-22 00:00:00;2021-02-25 00:00:00;2021-01-19 00:00:00;2021-01-22 00:00:00
2021-01-11 00:00:00;SO481613;C0027;CT003;759;2021-02-22 00:00:00;2021-02-28 00:00:00;2021-01-19 00:00:00;2021-01-25 00:00:00
2021-01-11 00:00:00;SO481613;C0027;AS005;379;2021-02-22 00:00:00;2021-02-18 00:00:00;2021-01-19 00:00:00;2021-01-15 00:00:00
2021-01-11 00:00:00;SO481613;C0027;AS003;1010;2021-02-22 00:00:00;2021-02-20 00:00:00;2021-01-19 00:00:00;2021-01-17 00:00:00
2021-01-11 00:00:00;SO481613;C0027;AT002;992;2021-02-22 00:00:00;2021-03-04 00:00:00;2021-01-19 00:00:00;2021-01-29 00:00:00
2021-01-11 00:00:00;SO481613;C0027;VS004;778;2021-02-22 00:00:00;2021-03-02 00:00:00;2021-01-19 00:00:00;2021-01-27 00:00:00
2021-01-11 00:00:00;SO481613;C0027;CS004;620;2021-02-22 00:00:00;2021-03-04 00:00:00;2021-01-19 00:00:00;2021-01-29 00:00:00
2021-01-11 00:00:00;SO481613;C0027;VS001;377;2021-02-22 00:00:00;2021-02-28 00:00:00;2021-01-19 00:00:00;2021-01-25 00:00:00
2021-01-11 00:00:00;SO481613;C0027;CS003;416;2021-02-22 00:00:00;2021-02-13 00:00:00;2021-01-19 00:00:00;2021-01-10 00:00:00
2021-01-11 00:00:00;SO481613;C0027;CT001;855;2021-02-22 00:00:00;2021-03-03 00:00:00;2021-01-19 00:00:00;2021-01-28 00:00:00
2021-01-11 00:00:00;SO728279;C0009;AS003;739;2021-01-25 00:00:00;2021-02-01 00:00:00;2021-01-14 00:00:00;2021-01-21 00:00:00
2021-01-11 00:00:00;SO728279;C0009;CS001;639;2021-01-25 00:00:00;2021-01-19 00:00:00;2021-01-14 00:00:00;2021-01-08 00:00:00
2021-01-11 00:00:00;SO728279;C0009;AS005;644;2021-01-25 00:00:00;2021-01-26 00:00:00;2021-01-14 00:00:00;2021-01-15 00:00:00
2021-01-11 00:00:00;SO481613;C0027;CL002;740;2021-02-22 00:00:00;2021-02-26 00:00:00;2021-01-19 00:00:00;2021-01-23 00:00:00
2021-01-12 00:00:00;SO181642;C0014;CS003;580;2021-02-16 00:00:00;2021-02-24 00:00:00;2021-01-16 00:00:00;2021-01-24 00:00:00
2021-01-12 00:00:00;SO187370;C0002;AL002;597;2021-02-16 00:00:00;2021-02-21 00:00:00;2021-01-14 00:00:00;2021-01-19 00:00:00
2021-01-12 00:00:00;SO565480;C0017;CS002;633;2021-03-09 00:00:00;2021-03-07 00:00:00;2021-01-16 00:00:00;2021-01-14 00:00:00
2021-01-12 00:00:00;SO563780;C0023;CL002;706;2021-02-16 00:00:00;2021-02-13 00:00:00;2021-01-16 00:00:00;2021-01-13 00:00:00
2021-01-12 00:00:00;SO181642;C0014;CS002;696;2021-02-16 00:00:00;2021-02-06 00:00:00;2021-01-16 00:00:00;2021-01-06 00:00:00
2021-01-12 00:00:00;SO565480;C0017;AS003;999;2021-03-09 00:00:00;2021-03-17 00:00:00;2021-01-16 00:00:00;2021-01-24 00:00:00
2021-01-12 00:00:00;SO181642;C0014;VS001;335;2021-02-16 00:00:00;2021-02-16 00:00:00;2021-01-16 00:00:00;2021-01-16 00:00:00
2021-01-12 00:00:00;SO187370;C0002;CL002;669;2021-02-16 00:00:00;2021-02-14 00:00:00;2021-01-14 00:00:00;2021-01-12 00:00:00
2021-01-12 00:00:00;SO181642;C0014;AS004;611;2021-02-16 00:00:00;2021-02-11 00:00:00;2021-01-16 00:00:00;2021-01-11 00:00:00
2021-01-12 00:00:00;SO181642;C0014;CT003;435;2021-02-16 00:00:00;2021-02-11 00:00:00;2021-01-16 00:00:00;2021-01-11 00:00:00
2021-01-12 00:00:00;SO563780;C0023;VS004;683;2021-02-16 00:00:00;2021-02-18 00:00:00;2021-01-16 00:00:00;2021-01-18 00:00:00
2021-01-12 00:00:00;SO187370;C0002;VS005;778;2021-02-16 00:00:00;2021-02-25 00:00:00;2021-01-14 00:00:00;2021-01-23 00:00:00
2021-01-12 00:00:00;SO565480;C0017;VS005;1013;2021-03-09 00:00:00;2021-02-28 00:00:00;2021-01-16 00:00:00;2021-01-07 00:00:00
2021-01-12 00:00:00;SO565480;C0017;CT002;759;2021-03-09 00:00:00;2021-03-16 00:00:00;2021-01-16 00:00:00;2021-01-23 00:00:00
2021-01-12 00:00:00;SO187370;C0002;AS003;963;2021-02-16 00:00:00;2021-02-26 00:00:00;2021-01-14 00:00:00;2021-01-24 00:00:00
2021-01-12 00:00:00;SO565480;C0017;CS003;955;2021-03-09 00:00:00;2021-03-04 00:00:00;2021-01-16 00:00:00;2021-01-11 00:00:00
2021-01-12 00:00:00;SO563780;C0023;CS001;1254;2021-02-16 00:00:00;2021-02-06 00:00:00;2021-01-16 00:00:00;2021-01-06 00:00:00
2021-01-12 00:00:00;SO565480;C0017;AS005;1007;2021-03-09 00:00:00;2021-03-11 00:00:00;2021-01-16 00:00:00;2021-01-18 00:00:00
2021-01-12 00:00:00;SO187370;C0002;CT003;930;2021-02-16 00:00:00;2021-02-10 00:00:00;2021-01-14 00:00:00;2021-01-08 00:00:00
2021-01-12 00:00:00;SO563780;C0023;CS004;373;2021-02-16 00:00:00;2021-02-26 00:00:00;2021-01-16 00:00:00;2021-01-26 00:00:00
2021-01-13 00:00:00;SO689533;C0006;CT003;692;2021-03-17 00:00:00;2021-03-24 00:00:00;2021-01-15 00:00:00;2021-01-22 00:00:00
2021-01-13 00:00:00;SO797620;C0024;AS004;803;2021-02-10 00:00:00;2021-02-09 00:00:00;2021-01-17 00:00:00;2021-01-16 00:00:00
2021-01-13 00:00:00;SO689533;C0006;AT002;733;2021-03-17 00:00:00;2021-03-11 00:00:00;2021-01-15 00:00:00;2021-01-09 00:00:00
2021-01-13 00:00:00;SO797620;C0024;CS003;683;2021-02-10 00:00:00;2021-02-07 00:00:00;2021-01-17 00:00:00;2021-01-14 00:00:00
2021-01-13 00:00:00;SO797620;C0024;CT002;658;2021-02-10 00:00:00;2021-02-02 00:00:00;2021-01-17 00:00:00;2021-01-09 00:00:00
2021-01-13 00:00:00;SO689533;C0006;CT001;837;2021-03-17 00:00:00;2021-03-19 00:00:00;2021-01-15 00:00:00;2021-01-17 00:00:00
2021-01-13 00:00:00;SO797620;C0024;CT003;674;2021-02-10 00:00:00;2021-02-08 00:00:00;2021-01-17 00:00:00;2021-01-15 00:00:00
2021-01-13 00:00:00;SO689533;C0006;AS005;705;2021-03-17 00:00:00;2021-03-25 00:00:00;2021-01-15 00:00:00;2021-01-23 00:00:00
2021-01-13 00:00:00;SO689533;C0006;AT001;625;2021-03-17 00:00:00;2021-03-20 00:00:00;2021-01-15 00:00:00;2021-01-18 00:00:00
2021-01-13 00:00:00;SO797620;C0024;CL002;829;2021-02-10 00:00:00;2021-02-11 00:00:00;2021-01-17 00:00:00;2021-01-18 00:00:00
2021-01-13 00:00:00;SO797620;C0024;AS003;736;2021-02-10 00:00:00;2021-02-03 00:00:00;2021-01-17 00:00:00;2021-01-10 00:00:00
2021-01-13 00:00:00;SO689533;C0006;CL002;611;2021-03-17 00:00:00;2021-03-16 00:00:00;2021-01-15 00:00:00;2021-01-14 00:00:00
2021-01-14 00:00:00;SO314317;C0016;AS004;963;2021-01-28 00:00:00;2021-01-30 00:00:00;2021-01-18 00:00:00;2021-01-20 00:00:00
2021-01-14 00:00:00;SO343890;C0022;CL002;1095;2021-02-25 00:00:00;2021-03-01 00:00:00;2021-01-18 00:00:00;2021-01-22 00:00:00
2021-01-14 00:00:00;SO343890;C0022;AS005;557;2021-02-25 00:00:00;2021-02-23 00:00:00;2021-01-18 00:00:00;2021-01-16 00:00:00
2021-01-14 00:00:00;SO343890;C0022;CS003;958;2021-02-25 00:00:00;2021-02-25 00:00:00;2021-01-18 00:00:00;2021-01-18 00:00:00
2021-01-14 00:00:00;SO314317;C0016;CS004;724;2021-01-28 00:00:00;2021-01-28 00:00:00;2021-01-18 00:00:00;2021-01-18 00:00:00
2021-01-14 00:00:00;SO343890;C0022;CS004;793;2021-02-25 00:00:00;2021-02-26 00:00:00;2021-01-18 00:00:00;2021-01-19 00:00:00
2021-01-14 00:00:00;SO343890;C0022;VS001;899;2021-02-25 00:00:00;2021-02-22 00:00:00;2021-01-18 00:00:00;2021-01-15 00:00:00
2021-01-14 00:00:00;SO314317;C0016;AS003;631;2021-01-28 00:00:00;2021-01-27 00:00:00;2021-01-18 00:00:00;2021-01-17 00:00:00
2021-01-14 00:00:00;SO343890;C0022;CS002;780;2021-02-25 00:00:00;2021-03-02 00:00:00;2021-01-18 00:00:00;2021-01-23 00:00:00
2021-01-14 00:00:00;SO314317;C0016;VS001;457;2021-01-28 00:00:00;2021-01-28 00:00:00;2021-01-18 00:00:00;2021-01-18 00:00:00
2021-01-14 00:00:00;SO314317;C0016;CT003;762;2021-01-28 00:00:00;2021-01-24 00:00:00;2021-01-18 00:00:00;2021-01-14 00:00:00
2021-01-14 00:00:00;SO314317;C0016;AT002;426;2021-01-28 00:00:00;2021-01-25 00:00:00;2021-01-18 00:00:00;2021-01-15 00:00:00
2021-01-14 00:00:00;SO343890;C0022;CT002;346;2021-02-25 00:00:00;2021-02-23 00:00:00;2021-01-18 00:00:00;2021-01-16 00:00:00
2021-01-14 00:00:00;SO314317;C0016;CT002;639;2021-01-28 00:00:00;2021-02-05 00:00:00;2021-01-18 00:00:00;2021-01-26 00:00:00
2021-01-14 00:00:00;SO343890;C0022;CS001;1185;2021-02-25 00:00:00;2021-03-02 00:00:00;2021-01-18 00:00:00;2021-01-23 00:00:00
2021-01-14 00:00:00;SO314317;C0016;VS005;564;2021-01-28 00:00:00;2021-01-20 00:00:00;2021-01-18 00:00:00;2021-01-10 00:00:00
2021-01-14 00:00:00;SO314317;C0016;AS005;745;2021-01-28 00:00:00;2021-01-29 00:00:00;2021-01-18 00:00:00;2021-01-19 00:00:00
2021-01-14 00:00:00;SO314317;C0016;CS003;1091;2021-01-28 00:00:00;2021-01-31 00:00:00;2021-01-18 00:00:00;2021-01-21 00:00:00
2021-01-14 00:00:00;SO314317;C0016;AL002;1303;2021-01-28 00:00:00;2021-02-04 00:00:00;2021-01-18 00:00:00;2021-01-25 00:00:00
2021-01-14 00:00:00;SO343890;C0022;CT003;994;2021-02-25 00:00:00;2021-02-23 00:00:00;2021-01-18 00:00:00;2021-01-16 00:00:00
2021-01-15 00:00:00;SO314086;C0018;CT003;913;2021-03-19 00:00:00;2021-03-19 00:00:00;2021-01-19 00:00:00;2021-01-19 00:00:00
2021-01-15 00:00:00;SO249045;C0004;AL002;422;2021-01-29 00:00:00;2021-02-03 00:00:00;2021-01-17 00:00:00;2021-01-22 00:00:00
2021-01-15 00:00:00;SO249045;C0004;VS004;619;2021-01-29 00:00:00;2021-01-22 00:00:00;2021-01-17 00:00:00;2021-01-10 00:00:00
2021-01-15 00:00:00;SO249045;C0004;CT002;814;2021-01-29 00:00:00;2021-02-08 00:00:00;2021-01-17 00:00:00;2021-01-27 00:00:00
2021-01-15 00:00:00;SO314086;C0018;CS001;627;2021-03-19 00:00:00;2021-03-20 00:00:00;2021-01-19 00:00:00;2021-01-20 00:00:00
2021-01-15 00:00:00;SO314086;C0018;VS001;649;2021-03-19 00:00:00;2021-03-18 00:00:00;2021-01-19 00:00:00;2021-01-18 00:00:00
2021-01-15 00:00:00;SO249045;C0004;AS005;550;2021-01-29 00:00:00;2021-01-23 00:00:00;2021-01-17 00:00:00;2021-01-11 00:00:00
2021-01-15 00:00:00;SO249045;C0004;CS004;711;2021-01-29 00:00:00;2021-02-05 00:00:00;2021-01-17 00:00:00;2021-01-24 00:00:00
2021-01-15 00:00:00;SO249045;C0004;CT001;350;2021-01-29 00:00:00;2021-01-30 00:00:00;2021-01-17 00:00:00;2021-01-18 00:00:00
2021-01-15 00:00:00;SO249045;C0004;AS003;641;2021-01-29 00:00:00;2021-01-21 00:00:00;2021-01-17 00:00:00;2021-01-09 00:00:00
2021-01-15 00:00:00;SO314086;C0018;AS005;525;2021-03-19 00:00:00;2021-03-20 00:00:00;2021-01-19 00:00:00;2021-01-20 00:00:00
2021-01-15 00:00:00;SO249045;C0004;AS004;803;2021-01-29 00:00:00;2021-01-28 00:00:00;2021-01-17 00:00:00;2021-01-16 00:00:00
2021-01-18 00:00:00;SO929943;C0030;AS003;1023;2021-03-22 00:00:00;2021-03-14 00:00:00;2021-01-26 00:00:00;2021-01-18 00:00:00
