Data;Cliente ID;Produto SKU;Qtde
15/01/2014;C0027;VS004;258
15/01/2014;C0001;AS005;166
15/01/2014;C0004;CS002;750
15/01/2014;C0014;CS003;224
16/01/2014;C0009;AS002;570
16/01/2014;C0030;CS001;331
16/01/2014;C0015;CT001;92
16/01/2014;C0028;AL002;550
16/01/2014;C0014;VS002;1148
16/01/2014;C0028;AS001;270
17/01/2014;C0017;VS003;675
17/01/2014;C0027;CS003;868
17/01/2014;C0013;VS002;133
17/01/2014;C0029;VS001;240
17/01/2014;C0026;AS002;1085
17/01/2014;C0025;VS005;206
20/01/2014;C0003;CL002;63
20/01/2014;C0013;VS005;458
20/01/2014;C0012;AT002;550
20/01/2014;C0019;VS005;382
20/01/2014;C0025;AT001;374
20/01/2014;C0029;AL001;425
21/01/2014;C0006;AS004;708
21/01/2014;C0015;AL002;167
21/01/2014;C0009;VS002;744
21/01/2014;C0027;CT003;879
21/01/2014;C0003;CT003;243
21/01/2014;C0030;CT003;503
22/01/2014;C0013;AT002;320
22/01/2014;C0003;AS002;102
22/01/2014;C0021;CS001;372
22/01/2014;C0023;CS003;1036
22/01/2014;C0014;CS001;154
22/01/2014;C0029;VS004;363
23/01/2014;C0028;CL002;455
23/01/2014;C0028;AL001;1486
23/01/2014;C0026;CT002;148
23/01/2014;C0006;AL001;627
23/01/2014;C0022;VS001;703
23/01/2014;C0016;CL002;267
24/01/2014;C0009;VS004;1393
24/01/2014;C0029;AL002;324
24/01/2014;C0013;CT003;424
24/01/2014;C0022;AS001;692
24/01/2014;C0030;VS002;432
24/01/2014;C0028;CL002;1038
27/01/2014;C0015;CL002;1079
27/01/2014;C0025;CS002;1204
27/01/2014;C0010;VS004;226
27/01/2014;C0016;CS001;92
27/01/2014;C0007;AS001;205
27/01/2014;C0013;VS001;771
28/01/2014;C0012;CS004;123
28/01/2014;C0024;CL001;404
28/01/2014;C0012;AS002;233
28/01/2014;C0026;VS002;896
28/01/2014;C0013;AS004;1089
28/01/2014;C0004;CS001;556
29/01/2014;C0019;VS003;395
29/01/2014;C0020;AS001;365
29/01/2014;C0014;VS005;317
29/01/2014;C0013;VS004;169
29/01/2014;C0011;AS003;555
29/01/2014;C0016;CS001;295
30/01/2014;C0004;CL001;226
30/01/2014;C0030;AS003;1110
30/01/2014;C0019;AL001;325
30/01/2014;C0017;CL002;83
30/01/2014;C0026;AT002;96
30/01/2014;C0009;AS001;291
31/01/2014;C0010;CS001;308
31/01/2014;C0011;CT001;313
31/01/2014;C0029;CT003;300
31/01/2014;C0025;VS003;600
31/01/2014;C0022;VS004;295
31/01/2014;C0027;AT002;150
03/02/2014;C0023;AL001;230
03/02/2014;C0025;AS005;314
03/02/2014;C0019;CT001;262
03/02/2014;C0018;VS005;430
03/02/2014;C0027;AS002;154
03/02/2014;C0024;AS002;764
04/02/2014;C0005;VS004;691
04/02/2014;C0005;CS001;278
04/02/2014;C0010;CT001;788
04/02/2014;C0003;CS003;443
04/02/2014;C0030;VS005;1050
04/02/2014;C0028;AT001;980
05/02/2014;C0003;CT003;695
05/02/2014;C0023;CT002;106
05/02/2014;C0023;CT002;361
05/02/2014;C0003;VS001;957
05/02/2014;C0012;VS001;915
05/02/2014;C0016;AS003;326
06/02/2014;C0029;VS004;418
06/02/2014;C0020;CT002;263
06/02/2014;C0014;CL002;731
06/02/2014;C0021;AS004;1029
06/02/2014;C0016;CT003;432
06/02/2014;C0029;CL001;991
07/02/2014;C0008;AS001;899
07/02/2014;C0005;CL001;338
07/02/2014;C0004;AS005;440
07/02/2014;C0002;VS002;717
07/02/2014;C0025;CT001;264
07/02/2014;C0025;CT002;777
10/02/2014;C0003;AS005;346
10/02/2014;C0001;CS003;57
10/02/2014;C0013;AT002;1460
10/02/2014;C0025;AT002;501
10/02/2014;C0007;CL002;1182
10/02/2014;C0012;VS003;614
11/02/2014;C0005;VS005;1327
11/02/2014;C0013;CL001;1169
11/02/2014;C0005;VS004;363
11/02/2014;C0017;VS003;634
11/02/2014;C0024;CS002;908
11/02/2014;C0024;VS003;409
12/02/2014;C0004;CS004;130
12/02/2014;C0024;CT002;648
12/02/2014;C0029;CT001;1590
12/02/2014;C0018;CT001;452
12/02/2014;C0002;VS002;228
12/02/2014;C0023;CS001;958
13/02/2014;C0016;AS004;1212
13/02/2014;C0016;VS005;313
13/02/2014;C0016;AS002;841
13/02/2014;C0015;CS004;94
13/02/2014;C0005;VS005;160
13/02/2014;C0005;CL002;812
14/02/2014;C0023;AS005;181
14/02/2014;C0018;AS002;416
14/02/2014;C0018;CS001;445
14/02/2014;C0029;CS003;348
14/02/2014;C0029;VS005;985
14/02/2014;C0017;CS002;225
17/02/2014;C0020;CL002;1138
17/02/2014;C0021;CT003;310
17/02/2014;C0011;VS002;990
17/02/2014;C0016;AS003;754
17/02/2014;C0006;CL001;426
17/02/2014;C0020;VS001;510
18/02/2014;C0029;VS002;1262
18/02/2014;C0003;CT001;743
18/02/2014;C0002;AS003;171
18/02/2014;C0029;AS004;410
18/02/2014;C0021;CT002;431
18/02/2014;C0028;VS001;1282
19/02/2014;C0003;CS003;1078
19/02/2014;C0007;CS004;713
19/02/2014;C0020;VS004;411
19/02/2014;C0017;CT003;317
19/02/2014;C0001;VS005;815
19/02/2014;C0010;AS004;489
20/02/2014;C0019;CS004;465
20/02/2014;C0008;CT003;663
20/02/2014;C0017;VS005;1128
20/02/2014;C0019;AS001;69
20/02/2014;C0013;AL001;434
20/02/2014;C0017;VS004;530
21/02/2014;C0003;AL002;743
21/02/2014;C0006;CS001;702
21/02/2014;C0006;AL002;902
21/02/2014;C0001;CT002;311
21/02/2014;C0009;VS002;286
21/02/2014;C0024;AS004;337
24/02/2014;C0003;CL001;553
24/02/2014;C0022;VS005;1389
24/02/2014;C0002;CT002;1355
24/02/2014;C0001;AS002;1151
24/02/2014;C0008;VS003;166
24/02/2014;C0023;CS003;184
25/02/2014;C0029;AS002;457
25/02/2014;C0023;VS003;426
25/02/2014;C0007;CL001;406
25/02/2014;C0023;AT001;171
25/02/2014;C0026;VS004;370
25/02/2014;C0013;AS003;332
26/02/2014;C0008;AL002;714
26/02/2014;C0002;AS005;152
26/02/2014;C0006;AS005;349
26/02/2014;C0025;VS001;259
26/02/2014;C0030;AS005;473
26/02/2014;C0005;AS002;474
27/02/2014;C0017;CT002;1520
27/02/2014;C0028;AS003;532
27/02/2014;C0013;CT002;473
27/02/2014;C0018;AS005;1243
27/02/2014;C0020;AS003;381
27/02/2014;C0030;CS003;633
28/02/2014;C0012;VS001;385
28/02/2014;C0030;CL001;687
28/02/2014;C0026;CL002;417
28/02/2014;C0004;CS004;348
28/02/2014;C0005;AL001;374
28/02/2014;C0007;VS005;320
03/03/2014;C0026;VS003;1465
03/03/2014;C0020;CT002;1055
03/03/2014;C0007;AS002;1158
03/03/2014;C0024;AS004;127
03/03/2014;C0003;VS002;907
03/03/2014;C0011;AS004;843
04/03/2014;C0008;AS005;236
04/03/2014;C0029;AS005;185
04/03/2014;C0014;AS005;1187
04/03/2014;C0024;AS001;295
04/03/2014;C0007;AS003;974
04/03/2014;C0029;CS001;124
05/03/2014;C0028;CT003;742
05/03/2014;C0015;AT002;719
05/03/2014;C0025;AT002;551
05/03/2014;C0018;CS003;427
05/03/2014;C0003;CL001;263
05/03/2014;C0021;VS001;482
06/03/2014;C0010;AS003;484
06/03/2014;C0010;AL002;998
06/03/2014;C0007;CL001;905
06/03/2014;C0028;CS003;274
06/03/2014;C0027;AS003;345
06/03/2014;C0024;AT001;941
07/03/2014;C0011;AL002;448
07/03/2014;C0016;AS005;431
07/03/2014;C0021;AS002;354
07/03/2014;C0021;AS003;201
07/03/2014;C0003;AS001;725
07/03/2014;C0012;VS004;1096
10/03/2014;C0015;VS002;734
10/03/2014;C0023;VS001;1136
10/03/2014;C0001;AT001;374
10/03/2014;C0017;AS005;495
10/03/2014;C0030;AS005;868
10/03/2014;C0022;CS002;434
11/03/2014;C0030;CL001;123
11/03/2014;C0003;CL001;205
11/03/2014;C0021;CL002;450
11/03/2014;C0028;CT002;827
11/03/2014;C0016;CS003;688
11/03/2014;C0004;CT001;470
12/03/2014;C0021;CT001;322
12/03/2014;C0026;AT002;428
12/03/2014;C0022;AS005;152
12/03/2014;C0014;AS002;119
12/03/2014;C0011;CS004;568
12/03/2014;C0018;CT001;1237
13/03/2014;C0022;CT002;672
13/03/2014;C0004;CT003;1207
13/03/2014;C0011;VS003;360
13/03/2014;C0029;CS001;795
13/03/2014;C0017;CS002;417
13/03/2014;C0008;VS001;374
14/03/2014;C0001;AL001;282
14/03/2014;C0020;AS003;613
14/03/2014;C0001;AS003;936
14/03/2014;C0016;AS002;262
14/03/2014;C0001;AL001;408
14/03/2014;C0026;AL001;279
17/03/2014;C0001;AS002;1200
17/03/2014;C0004;CS002;505
17/03/2014;C0013;VS003;853
17/03/2014;C0020;CT003;398
17/03/2014;C0006;CT003;460
17/03/2014;C0003;VS003;179
18/03/2014;C0027;CS003;1169
18/03/2014;C0008;AS005;1182
18/03/2014;C0018;AT001;794
18/03/2014;C0013;AS003;447
18/03/2014;C0021;CS001;847
18/03/2014;C0025;AL001;200
19/03/2014;C0029;CS003;236
19/03/2014;C0002;AS004;95
19/03/2014;C0030;CS003;472
19/03/2014;C0022;AS005;189
19/03/2014;C0011;VS004;800
19/03/2014;C0001;VS003;1083
20/03/2014;C0028;AL002;905
20/03/2014;C0020;CL002;964
20/03/2014;C0015;AS003;1138
20/03/2014;C0006;CS003;129
20/03/2014;C0011;AL001;642
20/03/2014;C0015;AS003;671
21/03/2014;C0008;CS003;790
21/03/2014;C0011;AS005;562
21/03/2014;C0021;AL001;228
21/03/2014;C0028;AS001;635
21/03/2014;C0006;CS003;1318
21/03/2014;C0015;AS005;1093
24/03/2014;C0017;AT001;315
24/03/2014;C0013;VS004;801
24/03/2014;C0030;CL002;1111
24/03/2014;C0012;CS003;1474
24/03/2014;C0005;VS004;198
24/03/2014;C0029;VS003;221
25/03/2014;C0025;CL002;372
25/03/2014;C0006;VS001;298
25/03/2014;C0002;CS001;398
25/03/2014;C0001;CL001;613
25/03/2014;C0016;AT001;489
25/03/2014;C0016;CL001;149
26/03/2014;C0006;CS004;327
26/03/2014;C0029;AT002;296
26/03/2014;C0001;CS004;788
26/03/2014;C0013;CS003;318
26/03/2014;C0023;CT003;228
26/03/2014;C0003;AL002;1086
27/03/2014;C0003;CS001;1090
27/03/2014;C0027;VS005;682
27/03/2014;C0012;VS004;498
27/03/2014;C0018;AL002;383
27/03/2014;C0018;VS005;682
27/03/2014;C0025;CL001;278
28/03/2014;C0008;AS004;1168
28/03/2014;C0021;AS001;1087
28/03/2014;C0028;AL002;689
28/03/2014;C0011;AT001;68
28/03/2014;C0025;CT002;395
28/03/2014;C0019;VS003;508
31/03/2014;C0024;AS001;1373
31/03/2014;C0010;AT001;336
31/03/2014;C0004;CT001;926
31/03/2014;C0010;AS001;309
31/03/2014;C0020;VS005;609
31/03/2014;C0027;CT002;1131
01/04/2014;C0008;CL001;493
01/04/2014;C0017;AS003;322
01/04/2014;C0020;CT002;416
01/04/2014;C0025;VS001;809
01/04/2014;C0018;VS003;771
01/04/2014;C0005;AS001;440
02/04/2014;C0022;AS005;917
02/04/2014;C0024;AL002;1024
02/04/2014;C0011;CS003;919
02/04/2014;C0020;CL002;253
02/04/2014;C0005;AL002;261
02/04/2014;C0002;AS003;512
03/04/2014;C0016;VS004;758
03/04/2014;C0026;AT002;966
03/04/2014;C0014;CL002;490
03/04/2014;C0021;CS002;494
03/04/2014;C0018;AL002;309
03/04/2014;C0014;CS001;194
04/04/2014;C0027;AL002;399
04/04/2014;C0022;AS001;151
04/04/2014;C0010;VS005;488
04/04/2014;C0020;VS003;504
04/04/2014;C0026;CL001;896
04/04/2014;C0014;AL002;919
07/04/2014;C0026;AL002;377
07/04/2014;C0029;CS004;257
07/04/2014;C0028;AT001;1158
07/04/2014;C0027;AS003;324
07/04/2014;C0015;CT001;373
07/04/2014;C0004;VS001;299
08/04/2014;C0029;VS005;1244
08/04/2014;C0029;VS005;162
08/04/2014;C0019;AT001;862
08/04/2014;C0017;CS004;445
08/04/2014;C0016;VS003;676
08/04/2014;C0028;CT001;240
09/04/2014;C0016;CS003;772
09/04/2014;C0017;CT002;543
09/04/2014;C0001;CL002;814
09/04/2014;C0010;VS001;315
09/04/2014;C0010;CS002;797
09/04/2014;C0003;VS005;474
10/04/2014;C0012;AS002;382
10/04/2014;C0026;CT002;523
10/04/2014;C0022;AT001;100
10/04/2014;C0030;CL001;1285
10/04/2014;C0020;CS003;667
10/04/2014;C0002;VS001;601
11/04/2014;C0015;AS002;469
11/04/2014;C0016;VS003;123
11/04/2014;C0022;CT001;649
11/04/2014;C0004;CL001;796
11/04/2014;C0029;CT003;404
11/04/2014;C0008;CS003;1128
14/04/2014;C0003;AS002;488
14/04/2014;C0009;AL001;660
14/04/2014;C0008;AS004;390
14/04/2014;C0022;CL001;374
14/04/2014;C0014;CL002;652
14/04/2014;C0017;AS005;264
15/04/2014;C0022;CS001;1032
15/04/2014;C0015;CT002;319
15/04/2014;C0016;AS005;1374
15/04/2014;C0022;CS002;1433
15/04/2014;C0010;AS005;324
15/04/2014;C0009;CS001;805
16/04/2014;C0019;CS002;277
16/04/2014;C0015;AS004;691
16/04/2014;C0016;CL002;949
16/04/2014;C0011;VS002;321
16/04/2014;C0019;VS005;1088
16/04/2014;C0011;AS005;475
17/04/2014;C0029;AT002;351
17/04/2014;C0009;CT003;121
17/04/2014;C0009;CS001;141
17/04/2014;C0022;CL002;134
17/04/2014;C0016;CT003;220
17/04/2014;C0027;AS005;111
18/04/2014;C0021;VS004;215
18/04/2014;C0010;AL002;312
18/04/2014;C0025;AS004;892
18/04/2014;C0020;VS003;456
18/04/2014;C0011;VS004;535
18/04/2014;C0025;AT002;384
21/04/2014;C0008;AT001;240
21/04/2014;C0023;AL001;83
21/04/2014;C0020;AL002;125
21/04/2014;C0015;AL002;808
21/04/2014;C0024;AS004;879
21/04/2014;C0027;AS005;387
22/04/2014;C0004;AS001;163
22/04/2014;C0015;VS004;53
22/04/2014;C0010;CT003;737
22/04/2014;C0015;AS003;913
22/04/2014;C0019;CS002;1238
22/04/2014;C0026;VS001;377
23/04/2014;C0018;CS001;603
23/04/2014;C0029;CS001;119
23/04/2014;C0008;AS001;443
23/04/2014;C0028;AS005;577
23/04/2014;C0014;AS005;1447
23/04/2014;C0026;AS001;1006
24/04/2014;C0007;VS005;703
24/04/2014;C0022;CS001;100
24/04/2014;C0025;AS005;125
24/04/2014;C0002;VS002;432
24/04/2014;C0001;CS001;553
24/04/2014;C0014;VS005;802
25/04/2014;C0001;CL002;1029
25/04/2014;C0015;VS002;441
25/04/2014;C0013;AS001;213
25/04/2014;C0026;AT001;507
25/04/2014;C0027;CS001;674
25/04/2014;C0012;AL002;671
28/04/2014;C0004;AT002;493
28/04/2014;C0018;AS003;207
28/04/2014;C0002;VS003;343
28/04/2014;C0030;AL002;1001
28/04/2014;C0019;AS003;1260
28/04/2014;C0003;CS003;152
29/04/2014;C0012;VS002;739
29/04/2014;C0026;AL002;482
29/04/2014;C0024;VS005;883
29/04/2014;C0009;CS001;1555
29/04/2014;C0016;AS001;231
29/04/2014;C0009;CL001;367
30/04/2014;C0011;AS002;394
30/04/2014;C0012;AL001;81
30/04/2014;C0007;AL002;297
30/04/2014;C0024;CL002;1456
30/04/2014;C0008;AS003;387
30/04/2014;C0003;VS001;232
01/05/2014;C0027;AL001;483
01/05/2014;C0021;AL001;205
01/05/2014;C0007;CS004;113
01/05/2014;C0012;CL001;1175
01/05/2014;C0007;AT001;522
01/05/2014;C0003;AS005;61
02/05/2014;C0004;VS005;309
02/05/2014;C0025;CT002;303
02/05/2014;C0012;CS004;817
02/05/2014;C0030;AS002;258
02/05/2014;C0011;CT003;473
02/05/2014;C0025;CS003;340
05/05/2014;C0025;CS004;253
05/05/2014;C0028;VS003;509
05/05/2014;C0025;CT003;122
05/05/2014;C0028;AL001;916
05/05/2014;C0022;AS003;581
05/05/2014;C0007;AS001;833
06/05/2014;C0003;AS005;782
06/05/2014;C0026;VS001;887
06/05/2014;C0027;CL001;417
06/05/2014;C0018;CS001;1016
06/05/2014;C0019;AT001;752
06/05/2014;C0015;VS005;444
07/05/2014;C0004;AL002;688
07/05/2014;C0003;AT001;362
07/05/2014;C0001;CS002;682
07/05/2014;C0021;VS003;354
07/05/2014;C0020;VS004;1059
07/05/2014;C0002;CT001;820
08/05/2014;C0011;CL001;57
08/05/2014;C0015;AS002;309
08/05/2014;C0008;AT002;218
08/05/2014;C0001;VS001;904
08/05/2014;C0028;VS004;654
08/05/2014;C0015;VS001;1349
09/05/2014;C0029;AL001;1037
09/05/2014;C0018;CL001;462
09/05/2014;C0010;CL001;420
09/05/2014;C0014;CL002;970
09/05/2014;C0028;CS002;480
09/05/2014;C0006;CT001;345
12/05/2014;C0005;AS001;160
12/05/2014;C0012;VS004;671
12/05/2014;C0008;VS005;650
12/05/2014;C0018;CS003;119
12/05/2014;C0020;CL001;1393
12/05/2014;C0023;CL001;134
13/05/2014;C0012;CL002;82
13/05/2014;C0030;CS001;556
13/05/2014;C0017;AL002;215
13/05/2014;C0005;CL001;432
13/05/2014;C0001;VS001;623
13/05/2014;C0005;VS003;132
14/05/2014;C0013;AL001;110
14/05/2014;C0001;VS004;504
14/05/2014;C0003;CT002;285
14/05/2014;C0003;AT001;75
14/05/2014;C0016;CS002;1120
14/05/2014;C0025;AL001;947
15/05/2014;C0022;AL002;375
15/05/2014;C0024;CT001;1111
15/05/2014;C0027;AS001;114
15/05/2014;C0022;VS002;1164
15/05/2014;C0001;CT002;130
15/05/2014;C0017;AT001;148
16/05/2014;C0030;CS003;391
16/05/2014;C0019;AS003;983
16/05/2014;C0023;CS003;707
16/05/2014;C0025;CS004;711
16/05/2014;C0010;CL001;197
16/05/2014;C0012;AS002;932
19/05/2014;C0010;VS001;574
19/05/2014;C0013;AL002;497
19/05/2014;C0010;CT001;618
19/05/2014;C0002;CT002;247
19/05/2014;C0022;AS005;1167
19/05/2014;C0022;VS004;1470
20/05/2014;C0019;CT003;1240
20/05/2014;C0020;AT001;756
20/05/2014;C0017;AL001;337
20/05/2014;C0026;AS005;738
20/05/2014;C0025;AL002;870
20/05/2014;C0003;CT002;747
21/05/2014;C0010;AS005;644
21/05/2014;C0024;CL002;137
21/05/2014;C0028;AS003;225
21/05/2014;C0024;CL001;157
21/05/2014;C0002;CS002;136
21/05/2014;C0011;CS004;486
22/05/2014;C0001;CL001;363
22/05/2014;C0004;AT001;452
22/05/2014;C0012;CS001;230
22/05/2014;C0028;AT002;1167
22/05/2014;C0013;AS004;1222
22/05/2014;C0018;AL001;175
23/05/2014;C0020;CL001;187
23/05/2014;C0011;VS001;663
23/05/2014;C0009;CL002;750
23/05/2014;C0025;AS002;843
23/05/2014;C0003;CS001;187
23/05/2014;C0017;VS001;448
26/05/2014;C0003;CS002;625
26/05/2014;C0001;VS002;375
26/05/2014;C0029;CS004;359
26/05/2014;C0029;CT001;186
26/05/2014;C0009;AS001;344
26/05/2014;C0010;VS005;872
27/05/2014;C0014;CL001;293
27/05/2014;C0023;VS004;395
27/05/2014;C0030;CT003;338
27/05/2014;C0001;CL002;631
27/05/2014;C0027;AS002;889
27/05/2014;C0014;VS003;390
28/05/2014;C0026;CS004;285
28/05/2014;C0024;AS003;681
28/05/2014;C0015;CT001;457
28/05/2014;C0004;VS005;165
28/05/2014;C0013;AL002;132
28/05/2014;C0013;AS002;274
29/05/2014;C0002;VS002;281
29/05/2014;C0026;CL001;416
29/05/2014;C0024;CL001;369
29/05/2014;C0025;CS001;138
29/05/2014;C0016;CS001;414
29/05/2014;C0018;AS004;579
30/05/2014;C0027;AS002;1106
30/05/2014;C0013;AS003;1391
30/05/2014;C0030;VS005;106
30/05/2014;C0007;AL001;531
30/05/2014;C0009;CS004;199
30/05/2014;C0025;AS005;130
02/06/2014;C0008;CL001;392
02/06/2014;C0021;CT001;353
02/06/2014;C0008;AS003;818
02/06/2014;C0012;CL001;313
02/06/2014;C0010;VS002;1056
02/06/2014;C0013;VS005;829
03/06/2014;C0017;CS004;1101
03/06/2014;C0017;CT003;238
03/06/2014;C0022;CT001;603
03/06/2014;C0014;AS002;439
03/06/2014;C0019;AS004;416
03/06/2014;C0030;AS004;486
04/06/2014;C0006;AS005;231
04/06/2014;C0022;VS003;418
04/06/2014;C0028;AS005;343
04/06/2014;C0016;CT003;112
04/06/2014;C0030;CT001;1267
04/06/2014;C0008;CL001;200
05/06/2014;C0001;CL001;1189
05/06/2014;C0020;CL001;574
05/06/2014;C0013;AS005;276
05/06/2014;C0029;VS004;505
05/06/2014;C0016;VS002;880
05/06/2014;C0025;AL002;356
06/06/2014;C0016;VS001;708
06/06/2014;C0027;VS001;407
06/06/2014;C0006;CT001;158
06/06/2014;C0001;AS005;560
06/06/2014;C0005;CS001;754
06/06/2014;C0027;AS003;569
09/06/2014;C0026;CS002;260
09/06/2014;C0012;AS001;1085
09/06/2014;C0013;AL001;793
09/06/2014;C0018;VS005;581
09/06/2014;C0006;CT002;111
09/06/2014;C0011;VS002;738
10/06/2014;C0003;AL002;538
10/06/2014;C0015;AT001;624
10/06/2014;C0020;AL001;705
10/06/2014;C0003;CL002;243
10/06/2014;C0012;VS002;400
10/06/2014;C0008;VS005;1019
11/06/2014;C0017;AS005;470
11/06/2014;C0024;AT001;600
11/06/2014;C0001;CS003;743
11/06/2014;C0024;AS003;66
11/06/2014;C0025;CL002;466
11/06/2014;C0006;AS001;905
12/06/2014;C0012;VS001;171
12/06/2014;C0006;VS001;298
12/06/2014;C0026;AS005;517
12/06/2014;C0027;CS003;567
12/06/2014;C0011;AS004;651
12/06/2014;C0030;AL002;651
13/06/2014;C0012;CL002;684
13/06/2014;C0028;AS001;435
13/06/2014;C0025;AT001;948
13/06/2014;C0003;VS002;804
13/06/2014;C0012;CT002;527
13/06/2014;C0018;VS001;651
16/06/2014;C0006;CS002;849
16/06/2014;C0016;VS005;416
16/06/2014;C0019;AS003;780
16/06/2014;C0029;AS001;306
16/06/2014;C0006;AL002;99
16/06/2014;C0005;CL002;695
17/06/2014;C0014;AL001;482
17/06/2014;C0011;AS001;480
17/06/2014;C0020;AS001;515
17/06/2014;C0008;CS004;855
17/06/2014;C0002;AL001;558
17/06/2014;C0022;CS004;151
18/06/2014;C0010;CS004;195
18/06/2014;C0027;CS003;1283
18/06/2014;C0017;AS003;108
18/06/2014;C0028;AS004;715
18/06/2014;C0019;CS003;104
18/06/2014;C0009;CS002;365
19/06/2014;C0014;CS003;720
19/06/2014;C0023;AL001;994
19/06/2014;C0006;CS001;658
19/06/2014;C0021;CS002;386
19/06/2014;C0025;AS001;719
19/06/2014;C0001;CS001;1107
20/06/2014;C0007;AS003;155
20/06/2014;C0024;AS001;273
20/06/2014;C0004;AS003;316
20/06/2014;C0029;AS004;362
20/06/2014;C0006;CS001;223
20/06/2014;C0010;CS003;686
23/06/2014;C0008;CL002;519
23/06/2014;C0014;VS002;1053
23/06/2014;C0027;AT001;1166
23/06/2014;C0004;AS004;1053
23/06/2014;C0006;AS001;1057
23/06/2014;C0025;VS004;908
24/06/2014;C0024;CS004;637
24/06/2014;C0018;AS004;298
24/06/2014;C0003;AS002;214
24/06/2014;C0017;AT002;341
24/06/2014;C0019;AT002;777
24/06/2014;C0010;AS005;792
25/06/2014;C0017;CS003;815
25/06/2014;C0012;CL002;619
25/06/2014;C0015;VS003;201
25/06/2014;C0019;AL002;121
25/06/2014;C0016;VS001;622
25/06/2014;C0007;CL002;477
26/06/2014;C0026;AS005;450
26/06/2014;C0009;AS005;518
26/06/2014;C0014;CS001;319
26/06/2014;C0005;AT001;1011
26/06/2014;C0019;AS001;740
26/06/2014;C0009;AL001;397
27/06/2014;C0027;VS005;115
27/06/2014;C0002;AL002;1349
27/06/2014;C0015;AS004;309
27/06/2014;C0001;CT001;551
27/06/2014;C0024;AS003;388
27/06/2014;C0013;CS003;612
30/06/2014;C0015;AS004;1245
30/06/2014;C0006;AS003;328
30/06/2014;C0007;CT002;321
30/06/2014;C0021;CL002;364
30/06/2014;C0020;VS005;1169
30/06/2014;C0008;VS003;957
01/07/2014;C0021;AT002;955
01/07/2014;C0030;AS003;202
01/07/2014;C0013;AS001;110
01/07/2014;C0004;CS004;339
01/07/2014;C0026;AS003;589
01/07/2014;C0015;VS003;450
02/07/2014;C0027;CT003;395
02/07/2014;C0007;CL002;361
02/07/2014;C0023;CL001;1438
02/07/2014;C0028;AS004;303
02/07/2014;C0008;VS001;761
02/07/2014;C0015;CS004;502
03/07/2014;C0005;AS001;755
03/07/2014;C0024;AT002;1155
03/07/2014;C0021;AT002;700
03/07/2014;C0017;CS004;1200
03/07/2014;C0004;VS003;910
03/07/2014;C0001;AS002;1122
04/07/2014;C0021;CL002;1087
04/07/2014;C0007;CS004;960
04/07/2014;C0023;CL002;395
04/07/2014;C0005;AT002;534
04/07/2014;C0017;AS002;650
04/07/2014;C0023;AS001;352
07/07/2014;C0021;CL001;336
07/07/2014;C0013;VS001;854
07/07/2014;C0007;AL001;560
07/07/2014;C0028;AL001;1155
07/07/2014;C0030;AL001;445
07/07/2014;C0001;AL001;856
08/07/2014;C0013;CL001;785
08/07/2014;C0017;AT002;152
08/07/2014;C0013;CT003;1020
08/07/2014;C0027;CL002;898
08/07/2014;C0029;AS003;845
08/07/2014;C0025;AS003;997
09/07/2014;C0021;CT003;585
09/07/2014;C0029;VS001;290
09/07/2014;C0021;VS004;494
09/07/2014;C0002;CS004;354
